# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	2954671	2956029	-	GEGEGB_15080	gudP	galactarate/glucarate/glycerate transporter GudP	BlastRules:WP_000097072, COG:COG2271, COG:G, RefSeq:WP_000097011.1, SO:0001217, UniParc:UPI000005A3BB, UniRef:UniRef100_A0A725JTR8, UniRef:UniRef50_Q46916, UniRef:UniRef90_A0A078LNY9
contig_1	cds	2956510	2956959	-	GEGEGB_15085	fldA	flavodoxin	COG:C, COG:COG0716, GO:0010181, RefSeq:WP_000807735.1, SO:0001217, UniParc:UPI000005A3BC, UniRef:UniRef100_A0A725VFJ8, UniRef:UniRef50_P65368, UniRef:UniRef90_A0A379TL07
contig_1	cds	2956978	2957760	-	GEGEGB_15090	truC	tRNA pseudouridine(65) synthase TruC	COG:COG0564, COG:J, EC:5.4.99.26, GO:0000455, GO:0001522, GO:0003723, GO:0008033, GO:0009982, GO:0106029, RefSeq:WP_000890022.1, SO:0001217, UniParc:UPI000005A3BD, UniRef:UniRef100_Q8Z439, UniRef:UniRef50_P44197, UniRef:UniRef90_Q8ZMD5
contig_1	cds	2957760	2958089	-	GEGEGB_15095	yqcC	DUF446 domain-containing protein	COG:COG3098, COG:S, RefSeq:WP_000207010.1, SO:0001217, UniParc:UPI000005A3BE, UniRef:UniRef100_G5QNW6, UniRef:UniRef50_Q46919, UniRef:UniRef90_A0A6C6Z6D9
contig_1	ncRNA	2958127	2958482	-	GEGEGB_15100	csrB	CsrB/RsmB RNA family	RFAM:RF00018, SO:0000655
contig_1	cds	2958699	2959244	-	GEGEGB_15105	syd	SecY-interacting protein	GO:0009898, RefSeq:WP_000343990.1, SO:0001217, UniParc:UPI000005A3BF, UniRef:UniRef100_B5F4R1, UniRef:UniRef50_Q6D8F3, UniRef:UniRef90_A8AP01
contig_1	cds	2959313	2960161	+	GEGEGB_15110	queF	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	COG:COG2904, COG:J, EC:1.7.1.13, GO:0005737, GO:0008616, GO:0033739, GO:0043867, RefSeq:WP_000100463.1, SO:0001217, UniParc:UPI000005A3C0, UniRef:UniRef100_B5F4R2, UniRef:UniRef50_Q9KTK0, UniRef:UniRef90_Q8ZMD3
contig_1	cds	2960275	2961639	+	GEGEGB_15115	ppnN	nucleotide 5'-monophosphate nucleosidase	BlastRules:WP_000627995, COG:COG1611, COG:F, EC:3.2.2.-, EC:3.2.2.10, EC:3.2.2.4, RefSeq:WP_000627966.1, SO:0001217, UniParc:UPI000005A3C1, UniRef:UniRef100_A0A725K0X0, UniRef:UniRef50_P0ADS0, UniRef:UniRef90_A0A8E6Y769
contig_1	cds	2962204	2963493	+	GEGEGB_15120	sdaC	HAAAP family serine/threonine permease SdaC	BlastRules:WP_000450476, COG:COG0814, COG:E, GO:0005886, GO:0015194, GO:0015293, GO:0015825, RefSeq:WP_000859030.1, SO:0001217, UniParc:UPI000005A3C2, UniRef:UniRef100_A0A725FVC1, UniRef:UniRef50_P0AAD7, UniRef:UniRef90_P0AAD7
contig_1	cds	2963552	2964919	+	GEGEGB_15125	sdaB	L-serine ammonia-lyase II	BlastRules:WP_000626422, COG:COG1760, COG:E, EC:4.3.1.17, GO:0003941, GO:0006094, GO:0006565, GO:0009063, GO:0046872, GO:0051539, RefSeq:WP_000626388.1, SO:0001217, UniParc:UPI000005A3C3, UniRef:UniRef100_A0A725FTL5, UniRef:UniRef50_P16095, UniRef:UniRef90_P30744
contig_1	cds	2965090	2965845	+	GEGEGB_15130	xni	flap endonuclease Xni	COG:COG0258, COG:L, EC:3.1.-.-, GO:0000287, GO:0003677, GO:0017108, GO:0030955, GO:0033567, KEGG:K01146, RefSeq:WP_001532501.1, SO:0001217, UniParc:UPI00016C0A83, UniRef:UniRef100_Q8Z433, UniRef:UniRef50_Q8Z433, UniRef:UniRef90_Q8Z433
contig_1	cds	2965937	2967085	-	GEGEGB_15135	fucO	lactaldehyde reductase	COG:C, COG:COG1454, EC:1.1.1.77, GO:0000166, GO:0004022, GO:0005829, GO:0008198, GO:0008912, GO:0016491, GO:0019301, GO:0042355, GO:0042803, GO:0042846, GO:0051143, GO:0052660, GO:0052661, KEGG:K00048, RefSeq:WP_000013573.1, SO:0001217, UniParc:UPI000005A3C5, UniRef:UniRef100_A0A725GAR2, UniRef:UniRef50_P0A9S2, UniRef:UniRef90_P0A9S2
contig_1	cds	2967102	2967749	-	GEGEGB_15140	fucA	L-fuculose-phosphate aldolase	COG:COG0235, COG:EG, EC:4.1.2.17, GO:0042355, RefSeq:WP_000440828.1, SO:0001217, UniParc:UPI000005A3C6, UniRef:UniRef100_A0A5U2EZW8, UniRef:UniRef50_P0AB87, UniRef:UniRef90_A0A0C7K7S9
contig_1	cds	2968305	2969621	+	GEGEGB_15145	fucP	L-fucose:H+ symporter permease	COG:COG0738, COG:G, GO:0005886, GO:0006004, GO:0015150, GO:0015517, GO:0015518, GO:0015535, GO:0015751, GO:0015756, GO:0015757, GO:0016020, RefSeq:WP_000528619.1, SO:0001217, UniParc:UPI000005A3C7, UniRef:UniRef100_A0A3U8Y0N5, UniRef:UniRef50_P11551, UniRef:UniRef90_P11551
contig_1	cds	2969653	2971383	+	GEGEGB_15150	fucI	L-fucose isomerase	COG:COG2407, COG:G, EC:5.3.1.25, GO:0005737, GO:0006005, GO:0008736, GO:0030145, GO:0042355, RefSeq:WP_000724125.1, SO:0001217, UniParc:UPI000005A3C8, UniRef:UniRef100_Q8Z429, UniRef:UniRef50_P44779, UniRef:UniRef90_Q8Z429
contig_1	cds	2971529	2972947	+	GEGEGB_15155	fucK	L-fuculokinase	COG:COG1070, COG:G, EC:2.7.1.51, GO:0004370, GO:0005524, GO:0005829, GO:0006071, GO:0008737, GO:0016310, GO:0019301, GO:0042355, KEGG:K00879, RefSeq:WP_001763972.1, SO:0001217, UniParc:UPI000005A3C9, UniRef:UniRef100_Q8Z428, UniRef:UniRef50_P11553, UniRef:UniRef90_Q8ZMC5
contig_1	cds	2972949	2973371	+	GEGEGB_15160		L-fucose mutarotase	RefSeq:WP_000920848.1, SO:0001217, UniParc:UPI000005A3CA, UniRef:UniRef100_B5F4S5, UniRef:UniRef90_Q8ZMC4
contig_1	cds	2973429	2974139	+	GEGEGB_15165	fucR	L-fucose operon activator	COG:COG1349, COG:KG, RefSeq:WP_000642330.1, SO:0001217, UniParc:UPI000005A3CB, UniRef:UniRef100_A0A6C8GJ62, UniRef:UniRef50_P0ACK8, UniRef:UniRef90_A0A2I5HDD6
contig_1	cds	2974198	2975298	-	GEGEGB_15170	rlmM	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	COG:COG2933, COG:J, EC:2.1.1.186, GO:0005737, GO:0006364, GO:0008168, GO:0008757, GO:0032259, RefSeq:WP_001045494.1, SO:0001217, UniParc:UPI000005A3CC, UniRef:UniRef100_B5QWR4, UniRef:UniRef50_P45100, UniRef:UniRef90_Q32CB2
contig_1	cds	2975291	2975686	-	GEGEGB_15175	ygdD	DUF423 domain-containing protein	COG:COG2363, COG:S, RefSeq:WP_000203913.1, SO:0001217, UniParc:UPI000005A3CD, UniRef:UniRef100_C0PXH0, UniRef:UniRef50_P0ADR4, UniRef:UniRef90_B5RDV9
contig_1	cds	2975705	2976622	-	GEGEGB_15180	gcvA	glycine cleavage system transcriptional regulator GcvA	BlastRules:WP_000044401, COG:COG0583, COG:K, GO:0003700, GO:0005737, GO:0006351, GO:0006355, GO:0009411, GO:0043565, RefSeq:WP_000044409.1, SO:0001217, UniParc:UPI000005A3CE, UniRef:UniRef100_A0A5I0FFE1, UniRef:UniRef50_P0A9F8, UniRef:UniRef90_P0A9F8
contig_1	cds	2976579	2976701	-	GEGEGB_15185		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A379Q4Z4, UniRef:UniRef90_A0A379Q4Z4
contig_1	ncRNA	2976750	2976955	+	GEGEGB_15190	gcvB	GcvB RNA	RFAM:RF00022, SO:0000655
contig_1	cds	2976969	2977196	-	GEGEGB_15195		Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein	RefSeq:WP_000750393.1, SO:0001217, UniParc:UPI000005A3CF, UniRef:UniRef100_M7RCY4, UniRef:UniRef50_P65293, UniRef:UniRef90_A9MS99
contig_1	cds	2977389	2978594	+	GEGEGB_15200	csdA	cysteine desulfurase CsdA	COG:COG0520, COG:E, EC:3.13.1.-, GO:0006534, GO:0016226, GO:0030170, GO:0031071, RefSeq:WP_000991058.1, SO:0001217, UniParc:UPI000005A3D0, UniRef:UniRef100_A0A725FVC7, UniRef:UniRef50_A0A0T9WUR1, UniRef:UniRef90_A0A2I5HCR4
contig_1	cds	2978594	2979037	+	GEGEGB_15205	csdE	cysteine desulfurase sulfur acceptor subunit CsdE	COG:COG2166, COG:O, RefSeq:WP_000184198.1, SO:0001217, UniParc:UPI000005A3D1, UniRef:UniRef100_A0A1S0ZIN4, UniRef:UniRef50_A0A653QKK3, UniRef:UniRef90_A0A2I5HCS2
contig_1	cds	2979310	2980224	+	GEGEGB_15210	rarD	EamA family transporter RarD	COG:COG2962, COG:R, GO:0005215, GO:0005886, GO:0006810, SO:0001217, UniParc:UPI000005A3D2, UniRef:UniRef100_A0A455S0Y2, UniRef:UniRef50_C0PXH5, UniRef:UniRef90_C0PXH5
contig_1	cds	2980276	2981082	-	GEGEGB_15215	tcdA	tRNA cyclic N6-threonylcarbamoyladenosine(37) synthase TcdA	COG:COG1179, COG:J, EC:6.1.-.-, GO:0005524, GO:0008641, GO:0016020, GO:0030955, GO:0031402, GO:0042803, GO:0061503, GO:0061504, RefSeq:WP_000117742.1, SO:0001217, UniParc:UPI000005A3D3, UniRef:UniRef100_A0A725K3E9, UniRef:UniRef50_Q46927, UniRef:UniRef90_Q46927
contig_1	cds	2981191	2982288	-	GEGEGB_15220	mltA	murein transglycosylase A	COG:COG2821, COG:M, EC:4.2.2.-, GO:0004553, GO:0009254, GO:0019867, KEGG:K08304, RefSeq:WP_000678621.1, SO:0001217, UniParc:UPI000005A3D4, UniRef:UniRef100_A0A3V7PHC8, UniRef:UniRef50_A0A089R064, UniRef:UniRef90_A0A0L0GZ15
contig_1	tRNA	2982496	2982572	+	GEGEGB_15225	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	tRNA	2982602	2982678	+	GEGEGB_15230	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	2982788	2984041	-	GEGEGB_15235	amiC	N-acetylmuramoyl-L-alanine amidase AmiC	BlastRules:WP_000016907, COG:COG0860, COG:M, EC:3.5.1.28, GO:0008745, GO:0009253, GO:0030288, GO:0042597, GO:0043093, GO:0071555, RefSeq:WP_000011916.1, SO:0001217, UniParc:UPI000005A3D5, UniRef:UniRef100_A0A725VGN3, UniRef:UniRef50_P63884, UniRef:UniRef90_P63884
contig_1	cds	2984274	2985605	+	GEGEGB_15240	argA	amino-acid N-acetyltransferase	COG:COG1246, COG:E, EC:2.3.1.1, GO:0004042, GO:0005737, GO:0006526, GO:0103045, RefSeq:WP_000588970.1, SO:0001217, UniParc:UPI000005A3D6, UniRef:UniRef100_Q8Z421, UniRef:UniRef50_P59293, UniRef:UniRef90_P59293
contig_1	cds	2985708	2987543	-	GEGEGB_15245	recD	exodeoxyribonuclease V subunit alpha	COG:COG0507, COG:L, GO:0004386, GO:0006302, GO:0006310, GO:0008854, GO:0009338, RefSeq:WP_000155175.1, SO:0001217, UniParc:UPI000005A3D7, UniRef:UniRef100_A0A725G799, UniRef:UniRef50_P04993, UniRef:UniRef90_S5MZR5
contig_1	cds	2987540	2991085	-	GEGEGB_15250	recB	exodeoxyribonuclease V subunit beta	COG:COG1074, COG:L, EC:3.1.11.5, GO:0003677, GO:0003678, GO:0005524, GO:0006281, GO:0008854, KEGG:K03582, RefSeq:WP_001000533.1, SO:0001217, UniParc:UPI000005A3D8, UniRef:UniRef100_A0A3U7XVJ6, UniRef:UniRef50_P08394, UniRef:UniRef90_S5N004
contig_1	cds	2991078	2993966	-	GEGEGB_15255	ptrA	pitrilysin	COG:COG1025, COG:O, EC:3.4.24.55, GO:0004222, GO:0006508, GO:0042597, GO:0046872, RefSeq:WP_001138262.1, SO:0001217, UniParc:UPI000005A3D9, UniRef:UniRef100_Q8Z418, UniRef:UniRef50_P05458, UniRef:UniRef90_Q8ZMB5
contig_1	cds	2994144	2997515	-	GEGEGB_15260	recC	exodeoxyribonuclease V subunit gamma	COG:COG1330, COG:L, GO:0008854, GO:0009338, RefSeq:WP_000946820.1, SO:0001217, UniParc:UPI000005A3DA, UniRef:UniRef100_A0A725VNA9, UniRef:UniRef50_P07648, UniRef:UniRef90_S5MTX1
contig_1	cds	2997531	2997851	-	GEGEGB_15265	pilV	prepilin-type N-terminal cleavage/methylation domain-containing protein	COG:COG4967, COG:NW, RefSeq:WP_000019280.1, SO:0001217, UniParc:UPI000005A3DB, UniRef:UniRef100_A0A725K218, UniRef:UniRef50_A0A0L0AY22, UniRef:UniRef90_A0A725K218
contig_1	cds	2997836	2998243	-	GEGEGB_15270		DUF2509 domain-containing protein	RefSeq:WP_001078536.1, SO:0001217, UniParc:UPI000005A3DC, UniRef:UniRef100_A0A603BSF6, UniRef:UniRef50_P08370, UniRef:UniRef90_A0A3V9HPW8
contig_1	cds	2998240	2998803	-	GEGEGB_15275	pulJ	prepilin peptidase-dependent protein	COG:COG4795, COG:U, RefSeq:WP_000029148.1, SO:0001217, UniParc:UPI000005A3DD, UniRef:UniRef100_A0A725VJD8, UniRef:UniRef50_A0A0F6TZN4, UniRef:UniRef90_C0PXI6
contig_1	cds	2998794	2999264	-	GEGEGB_15280	pulG	prepilin peptidase-dependent protein	COG:COG2165, COG:NUW, RefSeq:WP_000744668.1, SO:0001217, UniParc:UPI000005A3DE, UniRef:UniRef100_A0A5W5I1K7, UniRef:UniRef50_A0A0H3EKU4, UniRef:UniRef90_A0A2I5HCR3
contig_1	cds	2999510	2999968	-	GEGEGB_15285	tnp	IS200/IS605 family IS200F transposase	COG:COG1943, COG:X, GO:0003677, GO:0004519, GO:0004803, GO:0006313, GO:0046872, IS:IS200F, RefSeq:WP_000502119.1, SO:0001217, UniParc:UPI0000059B12, UniRef:UniRef100_P59697, UniRef:UniRef50_P59697, UniRef:UniRef90_P59697
contig_1	ncRNA	2999978	3000101	-	GEGEGB_15290	STnc490	STnc490 Hfq binding RNA	RFAM:RF01405, SO:0000655
contig_1	cds	3000160	3000954	-	GEGEGB_15295	thyA	thymidylate synthase	COG:COG0207, COG:F, EC:2.1.1.45, GO:0004799, GO:0005737, GO:0006231, GO:0006235, GO:0032259, KEGG:K00560, RefSeq:WP_000816222.1, SO:0001217, UniParc:UPI000005A3DF, UniRef:UniRef100_Q8Z412, UniRef:UniRef50_Q7N8U4, UniRef:UniRef90_Q8Z412
contig_1	cds	3000961	3001836	-	GEGEGB_15300	lgt	prolipoprotein diacylglyceryl transferase	COG:COG0682, COG:M, EC:2.5.1.145, GO:0005886, GO:0008961, GO:0009249, GO:0016020, GO:0042158, RefSeq:WP_000204645.1, SO:0001217, UniParc:UPI000005A3E0, UniRef:UniRef100_B5F4U6, UniRef:UniRef50_P44930, UniRef:UniRef90_B4T4Z4
contig_1	cds	3002049	3004295	-	GEGEGB_15305	ptsP	phosphoenolpyruvate--protein phosphotransferase	COG:COG3605, COG:T, EC:2.7.3.9, GO:0005737, GO:0008965, GO:0009401, GO:0016301, GO:0016310, GO:0046872, RefSeq:WP_000957883.1, SO:0001217, UniParc:UPI000005A3E1, UniRef:UniRef100_A0A3R0SKV9, UniRef:UniRef50_P37177, UniRef:UniRef90_P37177
contig_1	cds	3004308	3004838	-	GEGEGB_15310	rppH	RNA pyrophosphohydrolase	COG:COG0494, COG:V, EC:3.6.1.-, GO:0016462, GO:0016787, RefSeq:WP_000564481.1, SO:0001217, UniParc:UPI000005A3E2, UniRef:UniRef100_B5F4U8, UniRef:UniRef50_A1TYU2, UniRef:UniRef90_A9MS78
contig_1	cds	3005521	3006216	+	GEGEGB_15315	mutH	DNA mismatch repair endonuclease MutH	COG:COG3066, COG:L, GO:0003677, GO:0004519, GO:0005737, GO:0006298, GO:0006304, RefSeq:WP_001274935.1, SO:0001217, UniParc:UPI000005A3E3, UniRef:UniRef100_Q8Z410, UniRef:UniRef50_Q8Z410, UniRef:UniRef90_Q8Z410
contig_1	cds	3006398	3007111	+	GEGEGB_15320	ygdQ	UPF0053 inner membrane protein YgdQ	COG:COG0861, COG:P, GO:0005886, RefSeq:WP_000895635.1, SO:0001217, UniParc:UPI000005A3E4, UniRef:UniRef100_E8X9H8, UniRef:UniRef50_P67129, UniRef:UniRef90_P67129
contig_1	cds	3007282	3007500	+	GEGEGB_15325		Lipoprotein YgdI/YgdR-like SH3-like domain-containing protein	RefSeq:WP_000758664.1, SO:0001217, UniParc:UPI000005A3E5, UniRef:UniRef100_A0A726AI87, UniRef:UniRef50_A0A0J8VNB0, UniRef:UniRef90_A0A0L0GHP1
contig_1	cds	3007691	3008731	+	GEGEGB_15330	tas	NADP(H)-dependent aldo-keto reductase	COG:COG0667, COG:HR, GO:0016491, GO:0047834, RefSeq:WP_000558970.1, SO:0001217, UniParc:UPI000005A3E6, UniRef:UniRef100_A0A725G5T9, UniRef:UniRef50_P0A9T4, UniRef:UniRef90_P0A9T4
contig_1	cds	3008818	3010020	-	GEGEGB_15335	lplT	lysophospholipid transporter LplT	GO:0005886, GO:0022857, GO:0051978, GO:0055085, RefSeq:WP_000004684.1, SO:0001217, UniParc:UPI000005A3E7, UniRef:UniRef100_Q8Z407, UniRef:UniRef50_A7ZQU1, UniRef:UniRef90_Q8Z407
contig_1	cds	3010013	3012172	-	GEGEGB_15340	aas	bifunctional acyl-ACP--phospholipid O-acyltransferase/long-chain-fatty-acid--ACP ligase	COG:COG0318, COG:I, EC:2.3.1.40, EC:6.2.1.47, GO:0005524, GO:0005886, GO:0006631, GO:0008654, GO:0008779, GO:0008922, RefSeq:WP_000896085.1, SO:0001217, UniParc:UPI000005A3E8, UniRef:UniRef100_Q8Z406, UniRef:UniRef50_Q8ZMA4, UniRef:UniRef90_Q8Z406
contig_1	cds	3012372	3012830	-	GEGEGB_15345	tnp	IS200/IS605 family IS200F transposase	COG:COG1943, COG:X, GO:0003677, GO:0004519, GO:0004803, GO:0006313, GO:0046872, IS:IS200F, RefSeq:WP_000502119.1, SO:0001217, UniParc:UPI0000059B12, UniRef:UniRef100_P59697, UniRef:UniRef50_P59697, UniRef:UniRef90_P59697
contig_1	cds	3012787	3012969	-	GEGEGB_15350		hypothetical protein	RefSeq:WP_000431187.1, SO:0001217, UniParc:UPI0001603FD6, UniRef:UniRef100_A0A9X7EH59, UniRef:UniRef50_A0A756LDJ2, UniRef:UniRef90_A0A9X7EH59
contig_1	ncRNA	3012840	3012963	-	GEGEGB_15355	STnc490	STnc490 Hfq binding RNA	RFAM:RF01405, SO:0000655
contig_1	ncRNA	3012974	3013060	-	GEGEGB_15360	OmrA-B	OmrA-B family	RFAM:RF00079, SO:0000655
contig_1	ncRNA	3013175	3013259	-	GEGEGB_15365	OmrA-B	OmrA-B family	RFAM:RF00079, SO:0000655
contig_1	cds	3013475	3014503	+	GEGEGB_15370	galR	HTH-type transcriptional regulator GalR	COG:COG1609, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006012, GO:0006355, RefSeq:WP_000201028.1, SO:0001217, UniParc:UPI000005A3E9, UniRef:UniRef100_A0A5U9ICG0, UniRef:UniRef50_P03024, UniRef:UniRef90_E1WAQ4
contig_1	cds	3014517	3015536	+	GEGEGB_15375	purR	DNA-binding transcriptional regulator, LacI/PurR family	COG:COG1609, COG:K, SO:0001217, UniRef:UniRef50_W9B421, UniRef:UniRef90_A0A2K0JKH8
contig_1	cds	3015546	3016808	-	GEGEGB_15380	lysA	diaminopimelate decarboxylase	COG:COG0019, COG:E, EC:4.1.1.20, GO:0008836, GO:0009089, RefSeq:WP_000056585.1, SO:0001217, UniParc:UPI000005A3EB, UniRef:UniRef100_A0A725FZU3, UniRef:UniRef50_P00861, UniRef:UniRef90_A0A2X4W3G9
contig_1	cds	3016926	3017861	+	GEGEGB_15385	lysR	LysR family transcriptional regulator	COG:COG0583, COG:K, GO:0003700, GO:0006355, RefSeq:WP_000741798.1, SO:0001217, UniParc:UPI000005A3EC, UniRef:UniRef100_A0A5W5AGE4, UniRef:UniRef50_P03030, UniRef:UniRef90_A0A5W5AGE4
contig_1	cds	3017833	3018540	-	GEGEGB_15390	racX	aspartate/glutamate racemase	COG:COG1794, COG:M, EC:5.1.1.-, GO:0006807, GO:0016855, RefSeq:WP_000848628.1, SO:0001217, UniParc:UPI000005A3ED, UniRef:UniRef100_A0A725GBW9, UniRef:UniRef50_P03813, UniRef:UniRef90_A0A0K0HE71
contig_1	cds	3018653	3020068	-	GEGEGB_15395	araE	arabinose-proton symporter AraE	BlastRules:WP_000256438, BlastRules:WP_003243899, COG:COG2814, COG:G, GO:0005886, GO:0015147, GO:0015150, GO:0015293, GO:0015756, GO:0016020, GO:0042882, GO:0055085, RefSeq:WP_000253635.1, SO:0001217, UniParc:UPI000005A3EE, UniRef:UniRef100_A0A5W7MLJ8, UniRef:UniRef50_P45598, UniRef:UniRef90_P0AE25
contig_1	cds	3020422	3021183	-	GEGEGB_15400	kduD	2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase KduD	COG:COG1028, COG:I, EC:1.1.1.127, GO:0000272, GO:0008678, GO:0016491, GO:0016616, GO:0019698, GO:0033764, GO:0042840, GO:0047001, GO:0051287, GO:0102635, RefSeq:WP_000602495.1, SO:0001217, UniParc:UPI000005A3EF, UniRef:UniRef100_A0A5W7MGN0, UniRef:UniRef50_P37769, UniRef:UniRef90_P37769
contig_1	cds	3021238	3022074	-	GEGEGB_15405	kduI	5-dehydro-4-deoxy-D-glucuronate isomerase	COG:COG3717, COG:G, EC:5.3.1.17, GO:0008270, GO:0008697, GO:0019698, GO:0042840, GO:0045490, GO:0046872, RefSeq:WP_000383270.1, SO:0001217, UniParc:UPI000005A3F0, UniRef:UniRef100_B5F4W4, UniRef:UniRef50_Q05529, UniRef:UniRef90_Q8ZM98
contig_1	ncRNA	3022386	3022468	+	GEGEGB_15410	STnc280	Salmonella enterica sRNA STnc280	RFAM:RF02071, SO:0000655
contig_1	cds	3022504	3023682	-	GEGEGB_15415	paaJ	Acetyl-CoA acetyltransferase	COG:COG0183, COG:I, RefSeq:WP_000665983.1, SO:0001217, UniParc:UPI000005A3F1, UniRef:UniRef100_A0A5W2B0I4, UniRef:UniRef50_A0A0C7KCP9, UniRef:UniRef90_A0A2I5HD74
contig_1	cds	3023805	3024668	-	GEGEGB_15420	lysR	DNA-binding transcriptional regulator, LysR family	COG:COG0583, COG:K, RefSeq:WP_001270764.1, SO:0001217, UniParc:UPI000005A3F2, UniRef:UniRef100_A0A725VHF5, UniRef:UniRef50_A0A0W8ANN3, UniRef:UniRef90_A0A2I5HCX5
contig_1	cds	3024772	3025227	+	GEGEGB_15425		multidrug/biocide efflux PACE transporter	COG:COG4125, COG:S, RefSeq:WP_001519547.1, SO:0001217, UniParc:UPI00016045AA, UniRef:UniRef100_A0A3T3ENT5, UniRef:UniRef50_S5MZU1, UniRef:UniRef90_S5MZU1
contig_1	cds	3025369	3026598	+	GEGEGB_15430	sdaC	Amino acid permease	COG:COG0814, COG:E, RefSeq:WP_000036836.1, SO:0001217, UniParc:UPI000005A3F4, UniRef:UniRef100_A0A3V2HYH9, UniRef:UniRef50_P63342, UniRef:UniRef90_A8AP71
contig_1	cds	3026629	3026901	-	GEGEGB_15435	rcnR	Ni(II)/Co(II)-binding transcriptional repressor RcnR	COG:COG1937, COG:K, GO:0003677, GO:0005737, GO:0045892, GO:0046872, KEGG:K23240, RefSeq:WP_000019953.1, SO:0001217, UniParc:UPI000005A3F5, UniRef:UniRef100_Q5PEQ5, UniRef:UniRef50_A8AP75, UniRef:UniRef90_Q5PEQ5
contig_1	cds	3027023	3027352	+	GEGEGB_15440		nickel/cobalt efflux transporter	KEGG:K08970, SO:0001217, UniRef:UniRef50_A0A2X2WXP8, UniRef:UniRef90_UPI00112F2606
contig_1	cds	3027578	3027895	+	GEGEGB_15445		Nickel/cobalt efflux system	KEGG:K08970, SO:0001217, UniRef:UniRef50_A0A447XV20, UniRef:UniRef90_A0A379XL43
contig_1	cds	3028105	3028863	-	GEGEGB_15450		Transcriptional regulator	RefSeq:WP_000134788.1, SO:0001217, UniParc:UPI000005A3F6, UniRef:UniRef100_A0A726A9U2, UniRef:UniRef50_V1HTZ4, UniRef:UniRef90_V7IYB2
contig_1	cds	3028850	3029362	-	GEGEGB_15455		CaiF/GrlA family transcriptional regulator	RefSeq:WP_000336256.1, SO:0001217, UniParc:UPI000005A3F7, UniRef:UniRef100_A0A726AC34, UniRef:UniRef50_E8X9J8, UniRef:UniRef90_E8X9J8
contig_1	cds	3029507	3030583	-	GEGEGB_15460	stdD	StdD	RefSeq:WP_000141334.1, SO:0001217, UniParc:UPI000005A3F8, UniRef:UniRef100_A0A725FZV3, UniRef:UniRef50_A0A2T8MKM4, UniRef:UniRef90_A0A5Y3X5U0
contig_1	cds	3030580	3031323	-	GEGEGB_15465	stdC	fimbrial biogenesis chaperone StdC	BlastRules:WP_000798504, COG:COG3121, COG:W, RefSeq:WP_000798497.1, SO:0001217, UniParc:UPI000005A3F9, UniRef:UniRef100_A0A725FXX4, UniRef:UniRef50_A0A0U0WI63, UniRef:UniRef90_A0A0U0WI63
contig_1	cds	3031364	3033853	-	GEGEGB_15470	stdB	fimbrial outer membrane usher protein StdB	COG:COG3188, COG:NW, RefSeq:WP_000705516.1, SO:0001217, UniParc:UPI000005A3FA, UniRef:UniRef100_A0A725GBX8, UniRef:UniRef50_A0A624MUN2, UniRef:UniRef90_A0A379NHJ7
contig_1	cds	3033973	3034554	-	GEGEGB_15475		fimbrial protein	RefSeq:WP_001244646.1, SO:0001217, UniParc:UPI000005A3FB, UniRef:UniRef100_A0A725K5Q5, UniRef:UniRef50_A0A974QCL8, UniRef:UniRef90_A0A3S4EPI3
contig_1	cds	3035273	3035905	-	GEGEGB_15480	yfdX	YfdX protein	RefSeq:WP_000835268.1, SO:0001217, UniParc:UPI00016089A3, UniRef:UniRef100_A0A725VKP8, UniRef:UniRef50_A0A447TW05, UniRef:UniRef90_A0A447TW05
contig_1	cds	3035952	3036488	-	GEGEGB_15485	lomR	Opacity protein LomR and related surface antigens	COG:COG3637, COG:M, RefSeq:WP_001038500.1, SO:0001217, UniParc:UPI000005A3FD, UniRef:UniRef100_C0PXM1, UniRef:UniRef50_A0A2I5HCL3, UniRef:UniRef90_A0A2I5HCL3
contig_1	cds	3036790	3037107	-	GEGEGB_15490		Putative membrane protein	SO:0001217, UniRef:UniRef50_A0A3S4FRF3, UniRef:UniRef90_UPI001C7CBCF3
contig_1	ncRNA	3037059	3037123	-	GEGEGB_15495	STnc290	STnc290 Hfq binding RNA	RFAM:RF01403, SO:0000655
contig_1	cds	3037295	3037693	-	GEGEGB_15500	vapC	tRNA(fMet)-specific endonuclease VapC	BlastRules:WP_000911336, COG:COG1487, COG:V, EC:3.1.-.-, GO:0000287, GO:0004519, GO:0004540, RefSeq:WP_000911334.1, SO:0001217, UniParc:UPI000005A3FE, UniRef:UniRef100_A0A725GC35, UniRef:UniRef50_O06662, UniRef:UniRef90_Q8ZM86
