# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_44	cds	271932	272387	-	PKJKAM_09540	hinT	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family	COG:COG0537, COG:FR, RefSeq:WP_000128244.1, SO:0001217, UniParc:UPI000169E67B, UniRef:UniRef100_A0A3Y5ZC35, UniRef:UniRef50_A0A0H2VRC0, UniRef:UniRef90_A0A0H2VRC0
contig_44	cds	272432	273886	-	PKJKAM_09545	citT	Di- and tricarboxylate antiporter	COG:COG0471, COG:G, RefSeq:WP_000818493.1, SO:0001217, UniParc:UPI00004F8020, UniRef:UniRef100_A0A3Z3HW58, UniRef:UniRef50_A0A084A281, UniRef:UniRef90_A9MQJ0
contig_44	cds	274083	274910	-	PKJKAM_09550	dkgA	2,5-didehydrogluconate reductase DkgA	COG:COG0656, COG:Q, EC:1.1.1.346, GO:0004032, GO:0005829, GO:0019853, GO:0050580, GO:0051596, RefSeq:WP_000013100.1, SO:0001217, UniParc:UPI0000129447, UniRef:UniRef100_Q8ZM06, UniRef:UniRef50_Q46857, UniRef:UniRef90_Q46857
contig_44	cds	275016	276179	-	PKJKAM_09555	yqhD	alcohol dehydrogenase	COG:C, COG:COG1979, EC:1.1.-.-, EC:1.1.1.2, GO:0046872, GO:1990362, KEGG:K08325, RefSeq:WP_001058725.1, SO:0001217, UniParc:UPI00016C131C, UniRef:UniRef100_A0A3Y8YVG9, UniRef:UniRef50_Q46856, UniRef:UniRef90_A0A381G1M4
contig_44	cds	276354	277271	+	PKJKAM_09560	araC	AraC-type DNA-binding domain and AraC-containing proteins	COG:COG2207, COG:K, RefSeq:WP_000759290.1, SO:0001217, UniParc:UPI000169E808, UniRef:UniRef100_A0A3T3ENB4, UniRef:UniRef50_Q46855, UniRef:UniRef90_A0A655C2Y4
contig_44	cds	277335	277994	-	PKJKAM_09565	yghB	Inner membrane protein YghB	COG:COG0586, COG:M, GO:0005886, RefSeq:WP_000268441.1, SO:0001217, UniParc:UPI000005A47F, UniRef:UniRef100_P0A1F5, UniRef:UniRef50_P0AA65, UniRef:UniRef90_P0AA62
contig_44	cds	278134	279321	-	PKJKAM_09570	metC	cystathionine beta-lyase	COG:COG0626, COG:E, EC:4.4.1.13, GO:0004121, GO:0005737, GO:0006520, GO:0009086, GO:0019346, GO:0019450, GO:0030170, GO:0047804, RefSeq:WP_000130262.1, SO:0001217, UniParc:UPI000012EF68, UniRef:UniRef100_P18949, UniRef:UniRef50_P06721, UniRef:UniRef90_P18949
contig_44	cds	279443	279580	+	PKJKAM_09575		Inner membrane protein	SO:0001217, UniParc:UPI0001811791, UniRef:UniRef100_A0A3T3ENF9, UniRef:UniRef50_A0A855EYZ4, UniRef:UniRef90_S5N086
contig_44	cds	279573	280307	+	PKJKAM_09580	exbB	tol-pal system-associated acyl-CoA thioesterase	COG:COG0811, COG:U, EC:3.1.2.-, GO:0005886, GO:0017038, GO:0022857, GO:0043213, GO:0055085, RefSeq:WP_000527859.1, SO:0001217, UniParc:UPI000005A47C, UniRef:UniRef100_P0A1H8, UniRef:UniRef50_P0A1H8, UniRef:UniRef90_P0A1H8
contig_44	cds	280314	280739	+	PKJKAM_09585	exbD	TonB system transport protein ExbD	COG:COG0848, COG:U, GO:0005886, GO:0015031, GO:0022857, GO:0043213, GO:0055085, RefSeq:WP_001251476.1, SO:0001217, UniParc:UPI000005A47B, UniRef:UniRef100_A0A3T3ENE6, UniRef:UniRef50_P0ABV4, UniRef:UniRef90_P0ABV4
contig_44	cds	280852	281736	-	PKJKAM_09590	yghA	SDR family oxidoreductase	EC:1.-.-.-, GO:0008106, GO:0016616, RefSeq:WP_000019032.1, SO:0001217, UniParc:UPI00000CD3B4, UniRef:UniRef100_A0A5W7ME50, UniRef:UniRef50_P0AG85, UniRef:UniRef90_P0AG85
contig_44	cds	281860	282264	-	PKJKAM_09595		Cytoplasmic protein	RefSeq:WP_000665657.1, SO:0001217, UniParc:UPI00000CD3B3, UniRef:UniRef100_A0A5W2AWI3, UniRef:UniRef50_A0A090V0X3, UniRef:UniRef90_C0PYD7
contig_44	cds	282251	282661	-	PKJKAM_09600		Cytoplasmic protein	RefSeq:WP_000936446.1, SO:0001217, UniParc:UPI000169EC9F, UniRef:UniRef100_A0A3V7PHZ3, UniRef:UniRef50_A0A0F6TZ50, UniRef:UniRef90_A0A2T8MER6
contig_44	cds	282765	283268	+	PKJKAM_09605		RNA helicase	SO:0001217, UniRef:UniRef50_D4BJT2, UniRef:UniRef90_A0A6C8GDS2
contig_44	cds	283547	284041	+	PKJKAM_09610	yqhA	UPF0114 protein YqhA	COG:COG2862, COG:S, GO:0005886, RefSeq:WP_000439335.1, SO:0001217, UniParc:UPI000013BF0C, UniRef:UniRef100_B5F641, UniRef:UniRef50_Q8FDL6, UniRef:UniRef90_Q8FDL6
contig_44	cds	284348	285991	+	PKJKAM_09615	tar	Methyl-accepting chemotaxis protein (MCP)	COG:COG0840, COG:T, RefSeq:WP_001238432.1, SO:0001217, UniParc:UPI00016A0D75, UniRef:UniRef100_A0A603BRZ8, UniRef:UniRef50_A0A0J1MHA2, UniRef:UniRef90_A9MQK3
contig_44	cds	286076	286363	+	PKJKAM_09620		DUF2623 domain-containing protein	RefSeq:WP_001059119.1, SO:0001217, UniParc:UPI000005A476, UniRef:UniRef100_A0A5I0RU79, UniRef:UniRef50_P64576, UniRef:UniRef90_G5S101
contig_44	cds	286553	287671	+	PKJKAM_09625	hybO	hydrogenase 2 small subunit	COG:C, COG:COG1740, EC:1.12.99.6, GO:0005886, GO:0008901, GO:0009055, GO:0009061, GO:0009375, GO:0016020, GO:0033748, GO:0042597, GO:0044569, GO:0046872, GO:0051536, GO:0051538, GO:0051539, RefSeq:WP_000145429.1, SO:0001217, UniParc:UPI000005A475, UniRef:UniRef100_A0A5I0RRC5, UniRef:UniRef50_P69743, UniRef:UniRef90_P69743
contig_44	cds	287674	288660	+	PKJKAM_09630	hybA	hydrogenase 2 operon protein HybA	COG:C, COG:COG0437, EC:1.12.99.6, GO:0016491, GO:0042597, GO:0046872, GO:0051539, RefSeq:WP_001081721.1, SO:0001217, UniParc:UPI000005A474, UniRef:UniRef100_A0A5I0S2Z8, UniRef:UniRef50_P0AAJ9, UniRef:UniRef90_P0AAJ9
contig_44	cds	288650	289828	+	PKJKAM_09635	hybB	Ni/Fe-hydrogenase cytochrome b subunit	COG:C, COG:COG5557, EC:1.12.99.6, GO:0005886, GO:0009061, GO:0019645, GO:0044569, GO:0046872, RefSeq:WP_000017678.1, SO:0001217, UniParc:UPI00000CD3AF, UniRef:UniRef100_E8XAJ8, UniRef:UniRef50_P37180, UniRef:UniRef90_P37180
contig_44	cds	289825	291528	+	PKJKAM_09640	hybC	hydrogenase 2 large subunit	COG:C, COG:COG0374, EC:1.12.99.6, GO:0005886, GO:0008901, GO:0016151, GO:0022904, GO:0033748, RefSeq:WP_000083044.1, SO:0001217, UniParc:UPI00000CD3AE, UniRef:UniRef100_A0A3Z3HW74, UniRef:UniRef50_P0ACE1, UniRef:UniRef90_P0ACE1
contig_44	cds	291528	292022	+	PKJKAM_09645	hybD	HyaD/HybD family hydrogenase maturation endopeptidase	COG:C, COG:COG0680, EC:3.4.23.-, GO:0004175, GO:0004190, GO:0008047, GO:0016485, GO:0046872, KEGG:K03605, RefSeq:WP_001221962.1, SO:0001217, UniParc:UPI000048F07C, UniRef:UniRef100_A0A5W0NXP1, UniRef:UniRef50_P37182, UniRef:UniRef90_P37182
contig_44	cds	292015	292503	+	PKJKAM_09650	hybE	hydrogenase-2 assembly chaperone	RefSeq:WP_000004950.1, SO:0001217, UniParc:UPI00016A1F82, UniRef:UniRef100_A0A8E6Y559, UniRef:UniRef50_P0AAN2, UniRef:UniRef90_A0A2I5HLG1
contig_44	cds	292496	292837	+	PKJKAM_09655	hypA	hydrogenase maturation nickel metallochaperone HypA	COG:COG0375, COG:O, GO:0008901, GO:0036211, RefSeq:WP_000544946.1, SO:0001217, UniParc:UPI000048F07B, UniRef:UniRef100_A0A3U7XRD0, UniRef:UniRef50_P0A703, UniRef:UniRef90_A0A109YZM8
contig_44	cds	292865	293113	+	PKJKAM_09660	hybG	hydrogenase maturation factor HybG	COG:COG0298, COG:O, GO:0005506, GO:0042802, GO:0051604, GO:0065003, GO:1902670, RefSeq:WP_000334887.1, SO:0001217, UniParc:UPI000005A46E, UniRef:UniRef100_A0A3U7XRG2, UniRef:UniRef50_P0AAM9, UniRef:UniRef90_P0AAM9
contig_44	cds	293189	294241	+	PKJKAM_09665	fepB	ABC-type Fe3+-hydroxamate transport system, periplasmic component	COG:COG0614, COG:P, RefSeq:WP_001032007.1, SO:0001217, UniParc:UPI00000CD3AB, UniRef:UniRef100_A0A605YIU5, UniRef:UniRef50_A0A0Q2QU61, UniRef:UniRef90_A0A3F3IBH6
contig_44	cds	294241	294951	+	PKJKAM_09670	modA	molybdate ABC transporter substrate-binding protein	COG:COG0725, COG:P, RefSeq:WP_001220943.1, SO:0001217, UniParc:UPI000048F07A, UniRef:UniRef100_A0A8E7D480, UniRef:UniRef50_A0A2N0W6R1, UniRef:UniRef90_Q8Z3R4
contig_44	cds	295019	295885	-	PKJKAM_09675	yghU	glutathione-dependent disulfide-bond oxidoreductase	COG:COG0625, COG:O, EC:1.8.4.-, GO:0004601, GO:0005515, GO:0006749, GO:0015036, GO:0042803, RefSeq:WP_000774861.1, SO:0001217, UniParc:UPI000048F079, UniRef:UniRef100_A0A5J2RIM6, UniRef:UniRef50_Q46845, UniRef:UniRef90_Q46845
contig_44	cds	296112	297968	+	PKJKAM_09680	gss	bifunctional glutathionylspermidine amidase/synthase	COG:COG0754, COG:E, RefSeq:WP_000033690.1, SO:0001217, UniParc:UPI000005A46A, UniRef:UniRef100_A0A724LNI2, UniRef:UniRef50_P0AES0, UniRef:UniRef90_B7LPV8
contig_44	cds	298638	299696	+	PKJKAM_09685	tar	Methyl-accepting chemotaxis protein (MCP)	COG:COG0840, COG:T, RefSeq:WP_000475246.1, SO:0001217, UniParc:UPI00000CD3A8, UniRef:UniRef100_A0A3V7LVP4, UniRef:UniRef50_A0A0K0HEH7, UniRef:UniRef90_A0A0K0HEH7
contig_44	cds	299996	301408	-	PKJKAM_09690	uxaC	glucuronate isomerase	COG:COG1904, COG:G, EC:5.3.1.12, GO:0006064, GO:0008880, RefSeq:WP_000190180.1, SO:0001217, UniParc:UPI000169E656, UniRef:UniRef100_B4T5P8, UniRef:UniRef50_Q7N9X5, UniRef:UniRef90_Q8Z3R7
contig_44	cds	301420	302892	-	PKJKAM_09695	mtlD	Mannitol-1-phosphate/altronate dehydrogenases	COG:COG0246, COG:G, RefSeq:WP_000437132.1, SO:0001217, UniParc:UPI000005A467, UniRef:UniRef100_A0A725G0L5, UniRef:UniRef50_P33029, UniRef:UniRef90_A0A344QXH8
contig_44	cds	303003	304187	-	PKJKAM_09700	uxuA	mannonate dehydratase	COG:COG1312, COG:G, EC:4.2.1.8, GO:0006064, GO:0008927, RefSeq:WP_000815479.1, SO:0001217, UniParc:UPI00016A1F7D, UniRef:UniRef100_B5FUZ9, UniRef:UniRef50_Q650A0, UniRef:UniRef90_Q8XEG9
contig_44	cds	304592	305896	+	PKJKAM_09705	uhpC	Sugar phosphate permease	COG:COG2271, COG:G, RefSeq:WP_000784371.1, SO:0001217, UniParc:UPI000005A465, UniRef:UniRef100_A0A8E6Y396, UniRef:UniRef50_A0A0D8VTE4, UniRef:UniRef90_C0PYB3
contig_44	cds	306292	307170	+	PKJKAM_09710	nit2	Omega-amidase YafV/Nit2, hydrolyzes alpha-ketoglutaramate	COG:C, COG:COG0388, RefSeq:WP_001137804.1, SO:0001217, UniParc:UPI00016BFE63, UniRef:UniRef100_A0A605YIV6, UniRef:UniRef50_A0A2I5HL60, UniRef:UniRef90_A0A379NHA0
contig_44	cds	307209	308132	+	PKJKAM_09715	cDA1	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	COG:COG0726, COG:GM, RefSeq:WP_000540891.1, SO:0001217, UniParc:UPI000169FFFD, UniRef:UniRef100_A0A5W9FDG3, UniRef:UniRef50_X5Q2L5, UniRef:UniRef90_A0A0K0HDZ3
contig_44	cds	308858	309340	+	PKJKAM_09720	hcp	Type VI protein secretion system component Hcp (secreted cytotoxin)	COG:COG3157, COG:U, KEGG:K11903, RefSeq:WP_000338751.1, SO:0001217, UniParc:UPI00016C159A, UniRef:UniRef100_A0A5V5G4U1, UniRef:UniRef50_V1GVB2, UniRef:UniRef90_V1GVB2
contig_44	cds	309340	309720	+	PKJKAM_09725	iraD	anti-adapter protein IraD	COG:COG3518, COG:U, GO:0005737, GO:0006974, GO:0034599, GO:0043856, RefSeq:WP_000988938.1, SO:0001217, UniParc:UPI00000CD3A3, UniRef:UniRef100_B5QYA5, UniRef:UniRef50_A9MQN1, UniRef:UniRef90_Q5PMN6
contig_44	cds	309856	311340	-	PKJKAM_09730	adhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	COG:COG1012, COG:I, RefSeq:WP_001286387.1, SO:0001217, UniParc:UPI00016C159B, UniRef:UniRef100_A0A5U7W1Y3, UniRef:UniRef50_A0A447LCD5, UniRef:UniRef90_A0A379UV14
contig_44	cds	311502	312803	+	PKJKAM_09735	dadA	Glycine/D-amino acid oxidase (deaminating)	COG:COG0665, COG:E, EC:1.4.3.-, KEGG:K09471, RefSeq:WP_001092814.1, SO:0001217, UniParc:UPI000005A460, UniRef:UniRef100_A0A724L8S4, UniRef:UniRef50_A0A069PZ15, UniRef:UniRef90_A0A2I5HLD8
contig_44	cds	312818	313192	+	PKJKAM_09740		putative enzyme of the cupin superfamily	COG:COG3450, COG:R, RefSeq:WP_000542980.1, SO:0001217, UniParc:UPI00004F8008, UniRef:UniRef100_A0A5I8X3V3, UniRef:UniRef50_Q5KQQ1, UniRef:UniRef90_Q8Z3S2
contig_44	cds	313401	314900	+	PKJKAM_09745	potE	Serine transporter YbeC, amino acid:H+ symporter family	COG:COG0531, COG:E, RefSeq:WP_000475960.1, SO:0001217, UniParc:UPI00000CD3A0, UniRef:UniRef100_A0A3T3END2, UniRef:UniRef50_A0A3M3E457, UniRef:UniRef90_A0A6D2G5D0
contig_44	cds	314878	315435	+	PKJKAM_09750		Cytoplasmic protein	RefSeq:WP_000100103.1, SO:0001217, UniParc:UPI00016C159C, UniRef:UniRef100_A0A5Z7TYG0, UniRef:UniRef50_A0A2I5HL52, UniRef:UniRef90_A0A2I5HL52
contig_44	cds	315540	316223	-	PKJKAM_09755	citB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	COG:COG2197, COG:TK, RefSeq:WP_001275354.1, SO:0001217, UniParc:UPI000169FFF8, UniRef:UniRef100_C0PYA3, UniRef:UniRef50_P54794, UniRef:UniRef90_A9MQN7
contig_44	ncRNA	316348	316506	+	PKJKAM_09760	STnc300	Salmonella enterica sRNA STnc300	RFAM:RF02070, SO:0000655
contig_44	cds	316735	317919	+	PKJKAM_09765	aslB	anaerobic sulfatase maturase	COG:COG0641, COG:O, GO:0016491, GO:0018209, GO:0046500, GO:0051539, RefSeq:WP_000933441.1, SO:0001217, UniParc:UPI00016C159D, UniRef:UniRef100_A0A2T6X9I7, UniRef:UniRef50_Q9X758, UniRef:UniRef90_A0A447JCE5
contig_44	cds	317988	319727	+	PKJKAM_09770	aslA	Arylsulfatase A or related enzyme, AlkP superfamily	COG:COG3119, COG:P, RefSeq:WP_000712461.1, SO:0001217, UniParc:UPI00016C16BD, UniRef:UniRef100_A0A5V5G331, UniRef:UniRef50_Q9X759, UniRef:UniRef90_A0A0T9Y084
contig_44	cds	319775	320653	-	PKJKAM_09775	ripR	itaconate degradation transcriptional regulator RipR	BlastRules:WP_000423170, BlastRules:WP_002212067, COG:COG0583, COG:K, KEGG:K21757, RefSeq:WP_000423175.1, SO:0001217, UniParc:UPI00016C16BE, UniRef:UniRef100_A0A4U7WL28, UniRef:UniRef50_A9MQP0, UniRef:UniRef90_A9MQP0
contig_44	cds	320745	321587	+	PKJKAM_09780	ripC	itaconate degradation C-C-lyase RipC	COG:COG2301, COG:G, RefSeq:WP_001112897.1, SO:0001217, UniParc:UPI00000D0127, UniRef:UniRef100_A0A5H6JAP6, UniRef:UniRef50_A0A2I5HL61, UniRef:UniRef90_A0A2I5HL61
contig_44	cds	321611	322138	+	PKJKAM_09785	ripC	itaconate degradation C-C-lyase RipC	RefSeq:WP_001094307.1, SO:0001217, UniParc:UPI00000CD39B, UniRef:UniRef100_A0A655E9D7, UniRef:UniRef50_A0A655E9D7, UniRef:UniRef90_A0A655E9D7
contig_44	cds	322163	323488	+	PKJKAM_09790	ripA	itaconate CoA-transferase RipA/Ict	BlastRules:WP_000982337, BlastRules:WP_161597823, COG:C, COG:COG0427, EC:2.8.3.-, KEGG:K18288, RefSeq:WP_000982337.1, SO:0001217, UniParc:UPI00000D0175, UniRef:UniRef100_A0A3T3ENH3, UniRef:UniRef50_A0A3T3ENH3, UniRef:UniRef90_A0A3T3ENH3
contig_44	cds	323553	323933	+	PKJKAM_09795	gloA	Virulence protein STM3117	COG:COG0346, COG:Q, RefSeq:WP_000582669.1, SO:0001217, UniParc:UPI00016C16BF, UniRef:UniRef100_A0A4Q8S4G0, UniRef:UniRef50_Q8ZM36, UniRef:UniRef90_Q8ZM36
contig_44	cds	324340	324633	+	PKJKAM_09800		DUF1778 domain-containing protein	COG:COG4453, COG:S, RefSeq:WP_001110449.1, SO:0001217, UniParc:UPI00016C16C0, UniRef:UniRef100_A0A3U5D829, UniRef:UniRef50_C6CKJ2, UniRef:UniRef90_A0A7U9H5N7
contig_44	cds	324630	325121	+	PKJKAM_09805	yhbS	putative N-acetyltransferase YhbS	COG:COG3153, COG:R, RefSeq:WP_023228761.1, SO:0001217, UniParc:UPI00016C16C1, UniRef:UniRef100_A0A3U9NE56, UniRef:UniRef50_D3VFY6, UniRef:UniRef90_A0A3U9NE56
contig_44	cds	325208	325906	+	PKJKAM_09810		hypothetical protein	RefSeq:WP_000966916.1, SO:0001217, UniParc:UPI00016C16C2, UniRef:UniRef100_A0A3X9IMH2, UniRef:UniRef50_A0A1D8JZG7, UniRef:UniRef90_A0A3V9HI74
contig_44	cds	326049	327749	-	PKJKAM_09815		C2H2-type domain-containing protein	RefSeq:WP_000866096.1, SO:0001217, UniParc:UPI00016C16C3, UniRef:UniRef100_UPI00016C16C3, UniRef:UniRef50_A0A291E090, UniRef:UniRef90_A0A5U2NMV5
contig_44	cds	327746	329659	-	PKJKAM_09820		hypothetical protein	RefSeq:WP_000999377.1, SO:0001217, UniParc:UPI00016C16C4, UniRef:UniRef100_A0A454ENT9, UniRef:UniRef50_A0A431SGX8, UniRef:UniRef90_A0A3V9HIZ9
contig_44	cds	329685	329840	+	PKJKAM_09825		hypothetical protein	
contig_44	ncRNA	330034	330121	+	PKJKAM_09830	C4	C4 antisense RNA	RFAM:RF01695, SO:0000644
contig_44	cds	330174	330635	+	PKJKAM_09835		Ash family protein	RefSeq:WP_000246402.1, SO:0001217, UniParc:UPI00016C16C5, UniRef:UniRef100_A0A3Z3NTV5, UniRef:UniRef50_A0A250B600, UniRef:UniRef90_A0A3Z3NTV5
contig_44	cds	330632	330871	+	PKJKAM_09840		Transcriptional regulator	RefSeq:WP_000983667.1, SO:0001217, UniParc:UPI0001812DAD, UniRef:UniRef100_A0A3Z0RW78, UniRef:UniRef50_A0A093RXL6, UniRef:UniRef90_A0A3Z0RW78
contig_44	cds	330964	331629	-	PKJKAM_09845		AAA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6V7D100
contig_45	ncRNA	179	268	-	PKJKAM_09850	PssrA	Plasmid-encoded Shigella sRNA A	RFAM:RF02797, SO:0000655
contig_45	cds	248	1510	-	PKJKAM_09855	ftsA	cell division protein FtsA	GO:0005515, GO:0051301, RefSeq:WP_000588463.1, SO:0001217, UniParc:UPI00000599E7, UniRef:UniRef100_A0A8E6XFC5, UniRef:UniRef50_A0A376TM27, UniRef:UniRef90_A0A376TM27
contig_45	cds	1507	2337	-	PKJKAM_09860	ftsQ	cell division protein FtsQ	COG:COG1589, COG:D, GO:0005886, GO:0032153, GO:0043093, GO:0090529, RefSeq:WP_000075728.1, SO:0001217, UniParc:UPI00000599E6, UniRef:UniRef100_Q7CR81, UniRef:UniRef50_Q7CR81, UniRef:UniRef90_Q7CR81
contig_45	cds	2339	3259	-	PKJKAM_09865	ddlB	D-alanine--D-alanine ligase B	COG:COG1181, COG:MR, EC:6.3.2.4, GO:0005524, GO:0005737, GO:0008360, GO:0008716, GO:0009252, GO:0046872, GO:0071555, RefSeq:WP_000763895.1, SO:0001217, UniParc:UPI00000599E5, UniRef:UniRef100_Q8Z9G7, UniRef:UniRef50_P07862, UniRef:UniRef90_P07862
contig_45	cds	3252	4727	-	PKJKAM_09870	murC	UDP-N-acetylmuramate--L-alanine ligase	COG:COG0773, COG:M, EC:6.3.2.8, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008763, GO:0009252, GO:0051301, GO:0071555, RefSeq:WP_001096058.1, SO:0001217, UniParc:UPI00016C1315, UniRef:UniRef100_A0A5V0MLC9, UniRef:UniRef50_Q9KPG8, UniRef:UniRef90_Q83MF8
contig_45	cds	4846	5913	-	PKJKAM_09875	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	COG:COG0707, COG:M, EC:2.4.1.227, GO:0005886, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0030259, GO:0050511, GO:0051301, GO:0051991, GO:0071555, RefSeq:WP_000016611.1, SO:0001217, UniParc:UPI00004F7859, UniRef:UniRef100_Q57TD0, UniRef:UniRef50_Q8X9Y8, UniRef:UniRef90_Q8X9Y8
contig_45	cds	5910	7154	-	PKJKAM_09880	ftsW	cell division protein FtsW	COG:COG0772, COG:D, GO:0051301, RefSeq:WP_001239803.1, SO:0001217, UniParc:UPI00000599E2, UniRef:UniRef100_A0A5H6J9W7, UniRef:UniRef50_Q15Q16, UniRef:UniRef90_A0A4U9HIU2
contig_45	cds	7154	8470	-	PKJKAM_09885	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	COG:COG0771, COG:M, EC:6.3.2.9, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, RefSeq:WP_000796443.1, SO:0001217, UniParc:UPI000048E9DF, UniRef:UniRef100_Q5PDC2, UniRef:UniRef50_Q8ZRU4, UniRef:UniRef90_Q8ZRU4
contig_45	cds	8473	9555	-	PKJKAM_09890	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	COG:COG0472, COG:M, EC:2.7.8.13, GO:0005886, GO:0007049, GO:0008360, GO:0008963, GO:0009252, GO:0046872, GO:0051301, GO:0051992, GO:0071555, RefSeq:WP_000964138.1, SO:0001217, UniParc:UPI00000599E0, UniRef:UniRef100_B5F7W1, UniRef:UniRef50_P64258, UniRef:UniRef90_P64258
contig_45	cds	9549	10907	-	PKJKAM_09895	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	EC:6.3.2.10, EC:6.3.2.13, GO:0005524, GO:0008360, GO:0009058, GO:0016881, GO:0051301, KEGG:K15792, RefSeq:WP_000626632.1, SO:0001217, UniParc:UPI00016A1884, UniRef:UniRef100_A0A7D8IVF1, UniRef:UniRef50_A0A7D8IVF1, UniRef:UniRef90_A0A7D8IVF1
contig_45	cds	10904	12391	-	PKJKAM_09900	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	COG:COG0769, COG:M, EC:6.3.2.13, GO:0000287, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008765, GO:0009058, GO:0009252, GO:0016881, GO:0051301, GO:0071555, RefSeq:WP_000775084.1, SO:0001217, UniParc:UPI00016A1A85, UniRef:UniRef100_A0A3U7XNQ9, UniRef:UniRef50_Q8ZRU7, UniRef:UniRef90_Q8ZRU7
contig_45	cds	12378	14144	-	PKJKAM_09905	ftsI	peptidoglycan glycosyltransferase FtsI	BlastRules:WP_000642196, COG:COG0768, COG:DM, EC:3.4.16.4, GO:0005886, GO:0032153, GO:0043093, RefSeq:WP_000642235.1, SO:0001217, UniParc:UPI00000599DD, UniRef:UniRef100_A0A8E7CQM6, UniRef:UniRef50_P0AD69, UniRef:UniRef90_P0AD69
contig_45	cds	14160	14525	-	PKJKAM_09910	ftsL	cell division protein FtsL	COG:COG3116, COG:D, GO:0005886, GO:0032153, GO:0043093, RefSeq:WP_000625651.1, SO:0001217, UniParc:UPI00000599DC, UniRef:UniRef100_Q7CR84, UniRef:UniRef50_Q7CR84, UniRef:UniRef90_Q7CR84
contig_45	cds	14522	15463	-	PKJKAM_09915	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0005737, GO:0016434, GO:0070475, GO:0071424, RefSeq:WP_000970444.1, SO:0001217, UniParc:UPI000012F4FA, UniRef:UniRef100_B5F7V6, UniRef:UniRef50_Q6D0H5, UniRef:UniRef90_B5F7V6
contig_45	cds	15465	15923	-	PKJKAM_09920	mraZ	division/cell wall cluster transcriptional repressor MraZ	COG:COG2001, COG:J, GO:0003677, GO:0003700, GO:0005737, GO:0009295, GO:0043565, GO:0051302, RefSeq:WP_000488294.1, SO:0001217, UniParc:UPI000012F552, UniRef:UniRef100_B5F7V5, UniRef:UniRef50_Q7N138, UniRef:UniRef90_Q8Z9H5
contig_45	cds	16529	17533	-	PKJKAM_09925	cra	catabolite repressor/activator	COG:COG1609, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006355, GO:0009750, KEGG:K03435, RefSeq:WP_000762406.1, SO:0001217, UniParc:UPI00000599D9, UniRef:UniRef100_P0A2P9, UniRef:UniRef50_P0A2P9, UniRef:UniRef90_P0A2P9
contig_45	cds	17817	18311	-	PKJKAM_09930	ilvN	acetolactate synthase small subunit	COG:COG0440, COG:E, EC:2.2.1.6, GO:0003984, GO:0005829, GO:0009082, GO:0009097, GO:0009099, GO:1990610, SO:0001217, UniParc:UPI000016E396, UniRef:UniRef100_P21622, UniRef:UniRef50_P00894, UniRef:UniRef90_P00894
contig_45	cds	18311	20035	-	PKJKAM_09935	ilvI	acetolactate synthase 3 large subunit	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0005948, GO:0009082, GO:0009097, GO:0009099, GO:0030976, GO:0050660, RefSeq:WP_000425615.1, SO:0001217, UniParc:UPI00016C145A, UniRef:UniRef100_A0A753KR59, UniRef:UniRef50_P00893, UniRef:UniRef90_P00893
contig_45	cds	20357	21301	-	PKJKAM_09940	leuO	transcriptional regulator LeuO	COG:COG0583, COG:K, GO:0000976, GO:0001216, GO:0003700, GO:0006355, GO:0032993, GO:0045893, RefSeq:WP_001115420.1, SO:0001217, UniParc:UPI000012E5AD, UniRef:UniRef100_P46924, UniRef:UniRef50_P10151, UniRef:UniRef90_P46924
contig_45	ncRNA-region	21944	22091	+			Leucine operon leader	RFAM:RF00512, SO:0000140
contig_45	sorf	21958	22044	+	PKJKAM_09945	leuL	leu operon leader peptide	GO:0009098, RefSeq:WP_001575587.1, SO:0001217, UniParc:UPI000012E862, UniRef:UniRef100_P03062, UniRef:UniRef50_P03062, UniRef:UniRef90_P03062
