"Gene","GCF_000022165.1","GCF_000020925.1","GCF_000020885.1","GCF_000007545.1","GCF_000170215.1","GCF_000020745.1","GCF_000171535.2","GCF_000171415.1","GCF_000171515.1"
"AJBGEP_02370",1,1,1,1,1,1,1,1,1
"AJBGEP_02375",1,1,1,1,1,1,1,1,1
"AJBGEP_02380",1,1,1,1,1,1,1,1,1
"AJBGEP_02385",1,1,1,1,1,1,1,1,1
"AJBGEP_02390",1,1,1,1,1,1,1,1,1
"AJBGEP_02400",1,1,1,1,1,1,1,1,1
"AJBGEP_02405",1,1,1,1,1,1,1,1,1
"AJBGEP_02410",1,1,1,1,1,1,1,1,1
"AJBGEP_02415",1,1,1,1,1,1,1,1,1
"AJBGEP_02420",1,1,1,1,1,1,1,1,1
"AJBGEP_02425",1,1,1,1,1,1,1,1,1
"AJBGEP_02430",1,1,1,1,1,1,1,1,1
"AJBGEP_02435",1,1,1,1,1,1,1,1,1
"AJBGEP_02445",1,1,1,1,1,1,1,1,1
"AJBGEP_02450",1,1,1,1,1,1,1,1,1
"AJBGEP_02455",1,1,1,1,1,1,1,1,1
"AJBGEP_02460",1,1,1,1,1,1,1,1,1
"AJBGEP_02465",1,1,1,1,1,1,1,1,1
"AJBGEP_02470",1,1,1,1,1,1,1,1,1
"AJBGEP_02480",1,1,1,1,1,1,1,1,1
"AJBGEP_02485",1,1,1,1,1,1,1,1,1
"AJBGEP_02490",1,1,1,1,1,1,1,1,1
"AJBGEP_02495",1,1,1,1,1,1,1,1,1
"AJBGEP_02500",1,1,1,1,1,1,1,1,1
"AJBGEP_02505",1,1,1,1,1,1,1,1,1
"AJBGEP_02515",1,1,1,1,1,1,1,1,1
"AJBGEP_02520",1,1,1,1,1,1,1,1,1
"AJBGEP_02525",1,1,1,1,1,1,1,1,1
"AJBGEP_02530",1,1,1,1,1,1,1,1,1
"AJBGEP_02535",1,1,1,1,1,1,1,1,1
"AJBGEP_02540",1,1,1,1,1,1,1,1,1
"AJBGEP_02545",1,1,1,1,1,1,1,1,1
"AJBGEP_02550",1,1,1,1,1,1,1,1,1
"AJBGEP_02570",1,1,1,1,1,1,1,1,1
"AJBGEP_02580",1,1,1,1,1,1,1,1,1
"AJBGEP_02600",1,1,1,1,1,1,1,1,1
"AJBGEP_02605",1,1,1,1,1,1,1,1,1
"AJBGEP_02610",1,1,1,1,1,1,1,1,1
"AJBGEP_02615",1,1,1,1,1,1,1,1,1
"AJBGEP_02620",1,1,1,1,1,1,1,1,1
"AJBGEP_02625",1,1,1,1,1,1,1,1,1
"AJBGEP_02630",1,1,1,1,1,1,1,1,1
"AJBGEP_04230",1,1,1,1,1,1,1,1,1
"AJBGEP_04240",1,1,1,1,1,1,1,1,1
"AJBGEP_04245",1,1,1,1,1,1,1,1,1
"AJBGEP_04250",1,1,1,1,1,1,1,1,1
"AJBGEP_04255",1,1,1,1,1,1,1,1,1
"AJBGEP_04265",1,1,1,1,1,1,1,1,1
"AJBGEP_04270",1,1,1,1,1,1,1,1,1
"AJBGEP_04275",1,1,1,1,1,1,1,1,1
"AJBGEP_04280",1,1,1,1,1,1,1,1,1
"AJBGEP_04285",1,1,1,1,1,1,1,1,1
"AJBGEP_04290",1,1,1,1,1,1,1,1,1
"AJBGEP_04295",1,1,1,1,1,1,1,1,1
"AJBGEP_04305",1,1,1,1,1,1,1,1,1
"AJBGEP_04310",1,1,1,1,1,1,1,1,1
"AJBGEP_04315",1,1,1,1,1,1,1,1,1
"AJBGEP_04320",1,1,1,1,1,1,1,1,1
"AJBGEP_04340",1,1,1,1,1,1,1,1,1
"AJBGEP_04345",1,1,1,1,1,1,1,1,1
"AJBGEP_04355",1,1,1,1,1,1,1,1,1
"AJBGEP_04360",1,1,1,1,1,1,1,1,1
"AJBGEP_04365",1,1,1,1,1,1,1,1,1
"AJBGEP_04370",1,1,1,1,1,1,1,1,1
"AJBGEP_04375",1,1,1,1,1,1,1,1,1
"AJBGEP_04380",1,1,1,1,1,1,1,1,1
"AJBGEP_04385",1,1,1,1,1,1,1,1,1
"AJBGEP_04390",1,1,1,1,1,1,1,1,1
"AJBGEP_04400",1,1,1,1,1,1,1,1,1
"AJBGEP_04455",1,1,1,1,1,1,1,1,1
"AJBGEP_04465",1,1,1,1,1,1,1,1,1
"AJBGEP_04470",1,1,1,1,1,1,1,1,1
"AJBGEP_04475",1,1,1,1,1,1,1,1,1
"AJBGEP_04480",1,1,1,1,1,1,1,1,1
"AJBGEP_04485",1,1,1,1,1,1,1,1,1
"AJBGEP_04490",1,1,1,1,1,1,1,1,1
"AJBGEP_04500",1,1,1,1,1,1,1,1,1
"AJBGEP_04505",1,1,1,1,1,1,1,1,1
"AJBGEP_04510",1,1,1,1,1,1,1,1,1
"AJBGEP_04515",1,1,1,1,1,1,1,1,1
"AJBGEP_04520",1,1,1,1,1,1,1,1,1
"AJBGEP_04525",1,1,1,1,1,1,1,1,1
"AJBGEP_04530",1,1,1,1,1,1,1,1,1
"AJBGEP_04535",1,1,1,1,1,1,1,1,1
"AJBGEP_04540",1,1,1,1,1,1,1,1,1
"AJBGEP_04545",1,1,1,1,1,1,1,1,1
"AJBGEP_04550",1,1,1,1,1,1,1,1,1
"AJBGEP_04555",1,1,1,1,1,1,1,1,1
"AJBGEP_04570",1,1,1,1,1,1,1,1,1
"AJBGEP_04575",1,1,1,1,1,1,1,1,1
"AJBGEP_04580",1,1,1,1,1,1,1,1,1
"AJBGEP_04585",1,1,1,1,1,1,1,1,1
"AJBGEP_04590",1,1,1,1,1,1,1,1,1
"AJBGEP_04595",1,1,1,1,1,1,1,1,1
"AJBGEP_04600",1,1,1,1,1,1,1,1,1
"AJBGEP_04605",1,1,1,1,1,1,1,1,1
"AJBGEP_04610",1,1,1,1,1,1,1,1,1
"AJBGEP_04615",1,1,1,1,1,1,1,1,1
"AJBGEP_04620",1,1,1,1,1,1,1,1,1
"AJBGEP_04625",1,1,1,1,1,1,1,1,1
"AJBGEP_04640",1,1,1,1,1,1,1,1,1
"AJBGEP_04650",1,1,1,1,1,1,1,1,1
"AJBGEP_04655",1,1,1,1,1,1,1,1,1
"AJBGEP_04660",1,1,1,1,1,1,1,1,1
"AJBGEP_04665",1,1,1,1,1,1,1,1,1
"AJBGEP_04670",1,1,1,1,1,1,1,1,1
"AJBGEP_04675",1,1,1,1,1,1,1,1,1
"AJBGEP_04680",1,1,1,1,1,1,1,1,1
"AJBGEP_04685",1,1,1,1,1,1,1,1,1
"AJBGEP_04690",1,1,1,1,1,1,1,1,1
"AJBGEP_04725",1,1,1,1,1,1,1,1,1
"AJBGEP_04730",1,1,1,1,1,1,1,1,1
"AJBGEP_04735",1,1,1,1,1,1,1,1,1
"AJBGEP_04740",1,1,1,1,1,1,1,1,1
"AJBGEP_06860",1,1,1,1,1,1,1,1,1
"AJBGEP_06865",1,1,1,1,1,1,1,1,1
"AJBGEP_06870",1,1,1,1,1,1,1,1,1
"AJBGEP_06875",1,1,1,1,1,1,1,1,1
"AJBGEP_06880",1,1,1,1,1,1,1,1,1
"AJBGEP_06885",1,1,1,1,1,1,1,1,1
"AJBGEP_06890",1,1,1,1,1,1,1,1,1
"AJBGEP_06895",1,1,1,1,1,1,1,1,1
"AJBGEP_06900",1,1,1,1,1,1,1,1,1
"AJBGEP_06905",1,1,1,1,1,1,1,1,1
"AJBGEP_06910",1,1,1,1,1,1,1,1,1
"AJBGEP_06915",1,1,1,1,1,1,1,1,1
"AJBGEP_06920",1,1,1,1,1,1,1,1,1
"AJBGEP_06925",1,1,1,1,1,1,1,1,1
"AJBGEP_06930",1,1,1,1,1,1,1,1,1
"AJBGEP_06935",1,1,1,1,1,1,1,1,1
"AJBGEP_06940",1,1,1,1,1,1,1,1,1
"AJBGEP_06945",1,1,1,1,1,1,1,1,1
"AJBGEP_06950",1,1,1,1,1,1,1,1,1
"AJBGEP_06955",1,1,1,1,1,1,1,1,1
"AJBGEP_06960",1,1,1,1,1,1,1,1,1
"AJBGEP_06965",1,1,1,1,1,1,1,1,1
"AJBGEP_06970",1,1,1,1,1,1,1,1,1
"AJBGEP_06975",1,1,1,1,1,1,1,1,1
"AJBGEP_06980",1,1,1,1,1,1,1,1,1
"AJBGEP_06985",1,1,1,1,1,1,1,1,1
"AJBGEP_06990",1,1,1,1,1,1,1,1,1
"AJBGEP_06995",1,1,1,1,1,1,1,1,1
"AJBGEP_07000",1,1,1,1,1,1,1,1,1
"AJBGEP_07005",1,1,1,1,1,1,1,1,1
"AJBGEP_07010",1,1,1,1,1,1,1,1,1
"AJBGEP_07015",1,1,1,1,1,1,1,1,1
"AJBGEP_07020",1,1,1,1,1,1,1,1,1
"AJBGEP_07025",1,1,1,1,1,1,1,1,1
"AJBGEP_07030",1,1,1,1,1,1,1,1,1
"AJBGEP_07035",1,1,1,1,1,1,1,1,1
"AJBGEP_07055",1,1,1,1,1,1,1,1,1
"AJBGEP_07060",1,1,1,1,1,1,1,1,1
"AJBGEP_07065",1,1,1,1,1,1,1,1,1
"AJBGEP_07070",1,1,1,1,1,1,1,1,1
"AJBGEP_07075",1,1,1,1,1,1,1,1,1
"AJBGEP_07080",1,1,1,1,1,1,1,1,1
"AJBGEP_07085",1,1,1,1,1,1,1,1,1
"AJBGEP_07090",1,1,1,1,1,1,1,1,1
"AJBGEP_07100",1,1,1,1,1,1,1,1,1
"AJBGEP_07105",1,1,1,1,1,1,1,1,1
"AJBGEP_07110",1,1,1,1,1,1,1,1,1
"AJBGEP_07115",1,1,1,1,1,1,1,1,1
"AJBGEP_07125",1,1,1,1,1,1,1,1,1
"AJBGEP_07130",1,1,1,1,1,1,1,1,1
"AJBGEP_07135",1,1,1,1,1,1,1,1,1
"AJBGEP_07140",1,1,1,1,1,1,1,1,1
"AJBGEP_07145",1,1,1,1,1,1,1,1,1
"AJBGEP_07220",1,1,1,1,1,1,1,1,1
"AJBGEP_07225",1,1,1,1,1,1,1,1,1
"AJBGEP_07230",1,1,1,1,1,1,1,1,1
"AJBGEP_07235",1,1,1,1,1,1,1,1,1
"AJBGEP_07245",1,1,1,1,1,1,1,1,1
"AJBGEP_07250",1,1,1,1,1,1,1,1,1
"AJBGEP_07255",1,1,1,1,1,1,1,1,1
"AJBGEP_07260",1,1,1,1,1,1,1,1,1
"AJBGEP_07270",1,1,1,1,1,1,1,1,1
"AJBGEP_07275",1,1,1,1,1,1,1,1,1
"AJBGEP_07280",1,1,1,1,1,1,1,1,1
"AJBGEP_07295",1,1,1,1,1,1,1,1,1
"AJBGEP_07300",1,1,1,1,1,1,1,1,1
"AJBGEP_07310",1,1,1,1,1,1,1,1,1
"AJBGEP_07320",1,1,1,1,1,1,1,1,1
"AJBGEP_07330",1,1,1,1,1,1,1,1,1
"AJBGEP_07335",1,1,1,1,1,1,1,1,1
"AJBGEP_07340",1,1,1,1,1,1,1,1,1
"AJBGEP_07345",1,1,1,1,1,1,1,1,1
"AJBGEP_07350",1,1,1,1,1,1,1,1,1
"AJBGEP_07360",1,1,1,1,1,1,1,1,1
"AJBGEP_07370",1,1,1,1,1,1,1,1,1
"AJBGEP_08925",1,1,1,1,1,1,1,1,1
"AJBGEP_08930",1,1,1,1,1,1,1,1,1
"AJBGEP_08935",1,1,1,1,1,1,1,1,1
"AJBGEP_08940",1,1,1,1,1,1,1,1,1
"AJBGEP_08945",1,1,1,1,1,1,1,1,1
"AJBGEP_08950",1,1,1,1,1,1,1,1,1
"AJBGEP_08955",1,1,1,1,1,1,1,1,1
"AJBGEP_08960",1,1,1,1,1,1,1,1,1
"AJBGEP_08965",1,1,1,1,1,1,1,1,1
"AJBGEP_08970",1,1,1,1,1,1,1,1,1
"AJBGEP_08975",1,1,1,1,1,1,1,1,1
"AJBGEP_08980",1,1,1,1,1,1,1,1,1
"AJBGEP_08985",1,1,1,1,1,1,1,1,1
"AJBGEP_08990",1,1,1,1,1,1,1,1,1
"AJBGEP_08995",1,1,1,1,1,1,1,1,1
"AJBGEP_09000",1,1,1,1,1,1,1,1,1
"AJBGEP_09005",1,1,1,1,1,1,1,1,1
"AJBGEP_09010",1,1,1,1,1,1,1,1,1
"AJBGEP_09015",1,1,1,1,1,1,1,1,1
"AJBGEP_09025",1,1,1,1,1,1,1,1,1
"AJBGEP_09030",1,1,1,1,1,1,1,1,1
"AJBGEP_09035",1,1,1,1,1,1,1,1,1
"AJBGEP_09040",1,1,1,1,1,1,1,1,1
"AJBGEP_09045",1,1,1,1,1,1,1,1,1
"AJBGEP_09050",1,1,1,1,1,1,1,1,1
"AJBGEP_09055",1,1,1,1,1,1,1,1,1
"AJBGEP_09060",1,1,1,1,1,1,1,1,1
"AJBGEP_09065",1,1,1,1,1,1,1,1,1
"AJBGEP_09070",1,1,1,1,1,1,1,1,1
"AJBGEP_09075",1,1,1,1,1,1,1,1,1
"AJBGEP_09085",1,1,1,1,1,1,1,1,1
"AJBGEP_09090",1,1,1,1,1,1,1,1,1
"AJBGEP_09095",1,1,1,1,1,1,1,1,1
"AJBGEP_09100",1,1,1,1,1,1,1,1,1
"AJBGEP_09110",1,1,1,1,1,1,1,1,1
"AJBGEP_09115",1,1,1,1,1,1,1,1,1
"AJBGEP_09120",1,1,1,1,1,1,1,1,1
"AJBGEP_09125",1,1,1,1,1,1,1,1,1
"AJBGEP_09135",1,1,1,1,1,1,1,1,1
"AJBGEP_09140",1,1,1,1,1,1,1,1,1
"AJBGEP_09145",1,1,1,1,1,1,1,1,1
"AJBGEP_09150",1,1,1,1,1,1,1,1,1
"AJBGEP_09155",1,1,1,1,1,1,1,1,1
"AJBGEP_09160",1,1,1,1,1,1,1,1,1
"AJBGEP_09165",1,1,1,1,1,1,1,1,1
"AJBGEP_09170",1,1,1,1,1,1,1,1,1
"AJBGEP_09175",1,1,1,1,1,1,1,1,1
"AJBGEP_09180",1,1,1,1,1,1,1,1,1
"AJBGEP_09185",1,1,1,1,1,1,1,1,1
"AJBGEP_09190",1,1,1,1,1,1,1,1,1
"AJBGEP_09195",1,1,1,1,1,1,1,1,1
"AJBGEP_09200",1,1,1,1,1,1,1,1,1
"AJBGEP_09205",1,1,1,1,1,1,1,1,1
"AJBGEP_09210",1,1,1,1,1,1,1,1,1
"AJBGEP_09215",1,1,1,1,1,1,1,1,1
"AJBGEP_09220",1,1,1,1,1,1,1,1,1
"AJBGEP_09225",1,1,1,1,1,1,1,1,1
"AJBGEP_09230",1,1,1,1,1,1,1,1,1
"AJBGEP_09235",1,1,1,1,1,1,1,1,1
"AJBGEP_09240",1,1,1,1,1,1,1,1,1
"AJBGEP_09245",1,1,1,1,1,1,1,1,1
"AJBGEP_09265",1,1,1,1,1,1,1,1,1
"AJBGEP_09270",1,1,1,1,1,1,1,1,1
"AJBGEP_09280",1,1,1,1,1,1,1,1,1
"AJBGEP_09290",1,1,1,1,1,1,1,1,1
"AJBGEP_09295",1,1,1,1,1,1,1,1,1
"AJBGEP_09305",1,1,1,1,1,1,1,1,1
"AJBGEP_09310",1,1,1,1,1,1,1,1,1
"AJBGEP_09315",1,1,1,1,1,1,1,1,1
"AJBGEP_09320",1,1,1,1,1,1,1,1,1
"AJBGEP_09325",1,1,1,1,1,1,1,1,1
"AJBGEP_09330",1,1,1,1,1,1,1,1,1
"AJBGEP_09335",1,1,1,1,1,1,1,1,1
"AJBGEP_09340",1,1,1,1,1,1,1,1,1
"AJBGEP_09345",1,1,1,1,1,1,1,1,1
"AJBGEP_09350",1,1,1,1,1,1,1,1,1
"AJBGEP_09355",1,1,1,1,1,1,1,1,1
"AJBGEP_09360",1,1,1,1,1,1,1,1,1
"AJBGEP_09365",1,1,1,1,1,1,1,1,1
"AJBGEP_09370",1,1,1,1,1,1,1,1,1
"AJBGEP_09375",1,1,1,1,1,1,1,1,1
"AJBGEP_09390",1,1,1,1,1,1,1,1,1
"AJBGEP_09395",1,1,1,1,1,1,1,1,1
"AJBGEP_09400",1,1,1,1,1,1,1,1,1
"AJBGEP_09405",1,1,1,1,1,1,1,1,1
"AJBGEP_09415",1,1,1,1,1,1,1,1,1
"AJBGEP_09430",1,1,1,1,1,1,1,1,1
"AJBGEP_09435",1,1,1,1,1,1,1,1,1
"AJBGEP_11055",1,1,1,1,1,1,1,1,1
"AJBGEP_11060",1,1,1,1,1,1,1,1,1
"AJBGEP_11065",1,1,1,1,1,1,1,1,1
"AJBGEP_11070",1,1,1,1,1,1,1,1,1
"AJBGEP_11080",1,1,1,1,1,1,1,1,1
"AJBGEP_11085",1,1,1,1,1,1,1,1,1
"AJBGEP_11090",1,1,1,1,1,1,1,1,1
"AJBGEP_11095",1,1,1,1,1,1,1,1,1
"AJBGEP_11100",1,1,1,1,1,1,1,1,1
"AJBGEP_11105",1,1,1,1,1,1,1,1,1
"AJBGEP_11110",1,1,1,1,1,1,1,1,1
"AJBGEP_11115",1,1,1,1,1,1,1,1,1
"AJBGEP_11125",1,1,1,1,1,1,1,1,1
"AJBGEP_11130",1,1,1,1,1,1,1,1,1
"AJBGEP_11140",1,1,1,1,1,1,1,1,1
"AJBGEP_11145",1,1,1,1,1,1,1,1,1
"AJBGEP_11150",1,1,1,1,1,1,1,1,1
"AJBGEP_11160",1,1,1,1,1,1,1,1,1
"AJBGEP_11165",1,1,1,1,1,1,1,1,1
"AJBGEP_11175",1,1,1,1,1,1,1,1,1
"AJBGEP_11180",1,1,1,1,1,1,1,1,1
"AJBGEP_11185",1,1,1,1,1,1,1,1,1
"AJBGEP_11190",1,1,1,1,1,1,1,1,1
"AJBGEP_11195",1,1,1,1,1,1,1,1,1
"AJBGEP_11200",1,1,1,1,1,1,1,1,1
"AJBGEP_11205",1,1,1,1,1,1,1,1,1
"AJBGEP_11210",1,1,1,1,1,1,1,1,1
"AJBGEP_11215",1,1,1,1,1,1,1,1,1
"AJBGEP_11220",1,1,1,1,1,1,1,1,1
"AJBGEP_11225",1,1,1,1,1,1,1,1,1
"AJBGEP_11310",1,1,1,1,1,1,1,1,1
"AJBGEP_11315",1,1,1,1,1,1,1,1,1
"AJBGEP_11320",1,1,1,1,1,1,1,1,1
"AJBGEP_11325",1,1,1,1,1,1,1,1,1
"AJBGEP_11330",1,1,1,1,1,1,1,1,1
"AJBGEP_11335",1,1,1,1,1,1,1,1,1
"AJBGEP_11350",1,1,1,1,1,1,1,1,1
"AJBGEP_11355",1,1,1,1,1,1,1,1,1
"AJBGEP_11360",1,1,1,1,1,1,1,1,1
"AJBGEP_11365",1,1,1,1,1,1,1,1,1
"AJBGEP_11370",1,1,1,1,1,1,1,1,1
"AJBGEP_11375",1,1,1,1,1,1,1,1,1
"AJBGEP_11380",1,1,1,1,1,1,1,1,1
"AJBGEP_11395",1,1,1,1,1,1,1,1,1
"AJBGEP_11400",1,1,1,1,1,1,1,1,1
"AJBGEP_11405",1,1,1,1,1,1,1,1,1
"AJBGEP_11410",1,1,1,1,1,1,1,1,1
"AJBGEP_11415",1,1,1,1,1,1,1,1,1
"AJBGEP_11425",1,1,1,1,1,1,1,1,1
"AJBGEP_11430",1,1,1,1,1,1,1,1,1
"AJBGEP_11440",1,1,1,1,1,1,1,1,1
"AJBGEP_11445",1,1,1,1,1,1,1,1,1
"AJBGEP_11455",1,1,1,1,1,1,1,1,1
"AJBGEP_11460",1,1,1,1,1,1,1,1,1
"AJBGEP_11470",1,1,1,1,1,1,1,1,1
"AJBGEP_11475",1,1,1,1,1,1,1,1,1
"AJBGEP_11480",1,1,1,1,1,1,1,1,1
"AJBGEP_11485",1,1,1,1,1,1,1,1,1
"AJBGEP_11495",1,1,1,1,1,1,1,1,1
"AJBGEP_11500",1,1,1,1,1,1,1,1,1
"AJBGEP_11505",1,1,1,1,1,1,1,1,1
"AJBGEP_11520",1,1,1,1,1,1,1,1,1
"AJBGEP_11525",1,1,1,1,1,1,1,1,1
"AJBGEP_11530",1,1,1,1,1,1,1,1,1
"AJBGEP_11535",1,1,1,1,1,1,1,1,1
"AJBGEP_11540",1,1,1,1,1,1,1,1,1
"AJBGEP_11545",1,1,1,1,1,1,1,1,1
"AJBGEP_11550",1,1,1,1,1,1,1,1,1
"AJBGEP_11555",1,1,1,1,1,1,1,1,1
"AJBGEP_11560",1,1,1,1,1,1,1,1,1
"AJBGEP_11565",1,1,1,1,1,1,1,1,1
"AJBGEP_13650",1,1,1,1,1,1,1,1,1
"AJBGEP_13660",1,1,1,1,1,1,1,1,1
"AJBGEP_13665",1,1,1,1,1,1,1,1,1
"AJBGEP_13670",1,1,1,1,1,1,1,1,1
"AJBGEP_13675",1,1,1,1,1,1,1,1,1
"AJBGEP_13680",1,1,1,1,1,1,1,1,1
"AJBGEP_13690",1,1,1,1,1,1,1,1,1
"AJBGEP_13695",1,1,1,1,1,1,1,1,1
"AJBGEP_13700",1,1,1,1,1,1,1,1,1
"AJBGEP_13705",1,1,1,1,1,1,1,1,1
"AJBGEP_13710",1,1,1,1,1,1,1,1,1
"AJBGEP_13720",1,1,1,1,1,1,1,1,1
"AJBGEP_13735",1,1,1,1,1,1,1,1,1
"AJBGEP_13745",1,1,1,1,1,1,1,1,1
"AJBGEP_13750",1,1,1,1,1,1,1,1,1
"AJBGEP_13755",1,1,1,1,1,1,1,1,1
"AJBGEP_13760",1,1,1,1,1,1,1,1,1
"AJBGEP_13765",1,1,1,1,1,1,1,1,1
"AJBGEP_13770",1,1,1,1,1,1,1,1,1
"AJBGEP_13780",1,1,1,1,1,1,1,1,1
"AJBGEP_13785",1,1,1,1,1,1,1,1,1
"AJBGEP_13790",1,1,1,1,1,1,1,1,1
"AJBGEP_13795",1,1,1,1,1,1,1,1,1
"AJBGEP_13800",1,1,1,1,1,1,1,1,1
"AJBGEP_13805",1,1,1,1,1,1,1,1,1
"AJBGEP_13810",1,1,1,1,1,1,1,1,1
"AJBGEP_13815",1,1,1,1,1,1,1,1,1
"AJBGEP_13820",1,1,1,1,1,1,1,1,1
"AJBGEP_14180",1,1,1,1,1,1,1,1,1
"AJBGEP_14185",1,1,1,1,1,1,1,1,1
"AJBGEP_14190",1,1,1,1,1,1,1,1,1
"AJBGEP_14195",1,1,1,1,1,1,1,1,1
"AJBGEP_14200",1,1,1,1,1,1,1,1,1
"AJBGEP_15300",1,1,1,1,1,1,1,1,1
"AJBGEP_15305",1,1,1,1,1,1,1,1,1
"AJBGEP_15310",1,1,1,1,1,1,1,1,1
"AJBGEP_15315",1,1,1,1,1,1,1,1,1
"AJBGEP_15320",1,1,1,1,1,1,1,1,1
"AJBGEP_15325",1,1,1,1,1,1,1,1,1
"AJBGEP_15330",1,1,1,1,1,1,1,1,1
"AJBGEP_15375",1,1,1,1,1,1,1,1,1
"AJBGEP_15385",1,1,1,1,1,1,1,1,1
"AJBGEP_15390",1,1,1,1,1,1,1,1,1
"AJBGEP_15400",1,1,1,1,1,1,1,1,1
"AJBGEP_15405",1,1,1,1,1,1,1,1,1
"AJBGEP_15410",1,1,1,1,1,1,1,1,1
"AJBGEP_15420",1,1,1,1,1,1,1,1,1
"AJBGEP_15425",1,1,1,1,1,1,1,1,1
"AJBGEP_15430",1,1,1,1,1,1,1,1,1
"AJBGEP_15435",1,1,1,1,1,1,1,1,1
"AJBGEP_15440",1,1,1,1,1,1,1,1,1
"AJBGEP_15445",1,1,1,1,1,1,1,1,1
"AJBGEP_15450",1,1,1,1,1,1,1,1,1
"AJBGEP_15455",1,1,1,1,1,1,1,1,1
"AJBGEP_15460",1,1,1,1,1,1,1,1,1
"AJBGEP_15465",1,1,1,1,1,1,1,1,1
"AJBGEP_15470",1,1,1,1,1,1,1,1,1
"AJBGEP_15480",1,1,1,1,1,1,1,1,1
"AJBGEP_15485",1,1,1,1,1,1,1,1,1
"AJBGEP_15490",1,1,1,1,1,1,1,1,1
"AJBGEP_15495",1,1,1,1,1,1,1,1,1
"AJBGEP_15500",1,1,1,1,1,1,1,1,1
"AJBGEP_15505",1,1,1,1,1,1,1,1,1
"AJBGEP_15510",1,1,1,1,1,1,1,1,1
"AJBGEP_15515",1,1,1,1,1,1,1,1,1
"AJBGEP_15520",1,1,1,1,1,1,1,1,1
"AJBGEP_15555",1,1,1,1,1,1,1,1,1
"AJBGEP_15560",1,1,1,1,1,1,1,1,1
"AJBGEP_15565",1,1,1,1,1,1,1,1,1
"AJBGEP_15570",1,1,1,1,1,1,1,1,1
"AJBGEP_15575",1,1,1,1,1,1,1,1,1
"AJBGEP_15585",1,1,1,1,1,1,1,1,1
"AJBGEP_15590",1,1,1,1,1,1,1,1,1
"AJBGEP_15595",1,1,1,1,1,1,1,1,1
"AJBGEP_15600",1,1,1,1,1,1,1,1,1
"AJBGEP_15615",1,1,1,1,1,1,1,1,1
"AJBGEP_15620",1,1,1,1,1,1,1,1,1
"AJBGEP_15625",1,1,1,1,1,1,1,1,1
"AJBGEP_15630",1,1,1,1,1,1,1,1,1
"AJBGEP_15635",1,1,1,1,1,1,1,1,1
"AJBGEP_15640",1,1,1,1,1,1,1,1,1
"AJBGEP_15645",1,1,1,1,1,1,1,1,1
"AJBGEP_15650",1,1,1,1,1,1,1,1,1
"AJBGEP_15655",1,1,1,1,1,1,1,1,1
"AJBGEP_15660",1,1,1,1,1,1,1,1,1
"AJBGEP_15670",1,1,1,1,1,1,1,1,1
"AJBGEP_15680",1,1,1,1,1,1,1,1,1
"AJBGEP_15685",1,1,1,1,1,1,1,1,1
"AJBGEP_15690",1,1,1,1,1,1,1,1,1
"AJBGEP_15695",1,1,1,1,1,1,1,1,1
"AJBGEP_15700",1,1,1,1,1,1,1,1,1
"AJBGEP_15705",1,1,1,1,1,1,1,1,1
"AJBGEP_15710",1,1,1,1,1,1,1,1,1
"AJBGEP_15715",1,1,1,1,1,1,1,1,1
"AJBGEP_15720",1,1,1,1,1,1,1,1,1
"AJBGEP_15725",1,1,1,1,1,1,1,1,1
"AJBGEP_15730",1,1,1,1,1,1,1,1,1
"AJBGEP_15735",1,1,1,1,1,1,1,1,1
"AJBGEP_15740",1,1,1,1,1,1,1,1,1
"AJBGEP_15745",1,1,1,1,1,1,1,1,1
"AJBGEP_15750",1,1,1,1,1,1,1,1,1
"AJBGEP_15760",1,1,1,1,1,1,1,1,1
"AJBGEP_15765",1,1,1,1,1,1,1,1,1
"AJBGEP_15770",1,1,1,1,1,1,1,1,1
"AJBGEP_15775",1,1,1,1,1,1,1,1,1
"AJBGEP_15780",1,1,1,1,1,1,1,1,1
"AJBGEP_15785",1,1,1,1,1,1,1,1,1
"AJBGEP_15800",1,1,1,1,1,1,1,1,1
"AJBGEP_15805",1,1,1,1,1,1,1,1,1
"AJBGEP_15810",1,1,1,1,1,1,1,1,1
"AJBGEP_15815",1,1,1,1,1,1,1,1,1
"AJBGEP_15820",1,1,1,1,1,1,1,1,1
"AJBGEP_17420",1,1,1,1,1,1,1,1,1
"AJBGEP_17425",1,1,1,1,1,1,1,1,1
"AJBGEP_17430",1,1,1,1,1,1,1,1,1
"AJBGEP_17435",1,1,1,1,1,1,1,1,1
"AJBGEP_17440",1,1,1,1,1,1,1,1,1
"AJBGEP_17445",1,1,1,1,1,1,1,1,1
"AJBGEP_17450",1,1,1,1,1,1,1,1,1
"AJBGEP_17455",1,1,1,1,1,1,1,1,1
"AJBGEP_17460",1,1,1,1,1,1,1,1,1
"AJBGEP_17465",1,1,1,1,1,1,1,1,1
"AJBGEP_17470",1,1,1,1,1,1,1,1,1
"AJBGEP_17475",1,1,1,1,1,1,1,1,1
"AJBGEP_17480",1,1,1,1,1,1,1,1,1
"AJBGEP_17485",1,1,1,1,1,1,1,1,1
"AJBGEP_17490",1,1,1,1,1,1,1,1,1
"AJBGEP_17495",1,1,1,1,1,1,1,1,1
"AJBGEP_17500",1,1,1,1,1,1,1,1,1
"AJBGEP_17505",1,1,1,1,1,1,1,1,1
"AJBGEP_17510",1,1,1,1,1,1,1,1,1
