# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_5	cds	100703	101089	+	ONMMKP_10030	yacC	YacC family pilotin-like protein	SO:0001217, UniParc:UPI00017A8D7C, UniRef:UniRef100_A0A455SA64, UniRef:UniRef50_A0A1W5DQH6, UniRef:UniRef90_A0A5H5B9J0
contig_5	cds	101196	102056	+	ONMMKP_10035	speE	polyamine aminopropyltransferase	COG:COG0421, COG:E, EC:2.5.1.16, GO:0004766, GO:0005737, GO:0008295, GO:0008757, RefSeq:WP_000829968.1, SO:0001217, UniParc:UPI0000135DF1, UniRef:UniRef100_B5F815, UniRef:UniRef50_Q9X6R0, UniRef:UniRef90_P66834
contig_5	cds	102077	102871	+	ONMMKP_10040	speD	adenosylmethionine decarboxylase	COG:COG1586, COG:E, EC:4.1.1.50, GO:0004014, GO:0008295, RefSeq:WP_000734279.1, SO:0001217, UniParc:UPI0000059A09, UniRef:UniRef100_Q8Z9E3, UniRef:UniRef50_A6T4R5, UniRef:UniRef90_Q8Z9E3
contig_5	cds	102901	103668	-	ONMMKP_10045	glpR	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family	COG:COG1349, COG:KG, RefSeq:WP_000678252.1, SO:0001217, UniParc:UPI00016C0CE8, UniRef:UniRef100_A0A3Z5PHD5, UniRef:UniRef50_A0A0H3CK74, UniRef:UniRef90_A0A6C8GUI3
contig_5	cds	103678	104661	-	ONMMKP_10050	pdxA2	D-threonate 4-phosphate dehydrogenase	COG:COG1995, COG:H, EC:1.1.1.408, GO:0005975, GO:0016491, GO:0046872, GO:0051287, RefSeq:WP_000448745.1, SO:0001217, UniParc:UPI0000132BA7, UniRef:UniRef100_P58718, UniRef:UniRef50_P58718, UniRef:UniRef90_P58718
contig_5	cds	104651	105922	-	ONMMKP_10055	dtnK	D-threonate kinase	BlastRules:WP_000782192, COG:COG3395, COG:G, EC:2.7.1.219, GO:0005524, GO:0005975, GO:0016301, GO:0016310, RefSeq:WP_000783302.1, SO:0001217, UniParc:UPI00016A1403, UniRef:UniRef100_A0A718K5X3, UniRef:UniRef50_Q8ZRS5, UniRef:UniRef90_Q8ZRS5
contig_5	cds	105919	106872	-	ONMMKP_10060	kdgT1	2-keto-3-deoxygluconate permease 1	BlastRules:WP_001022089, GO:0005886, GO:0015649, RefSeq:WP_001022089.1, SO:0001217, UniParc:UPI0000059A05, UniRef:UniRef100_P65208, UniRef:UniRef50_P65208, UniRef:UniRef90_P65208
contig_5	cds	107107	107469	-	ONMMKP_10065	yacL	protein YacL	RefSeq:WP_000384308.1, SO:0001217, UniParc:UPI000013A02B, UniRef:UniRef100_B5F808, UniRef:UniRef50_Q8Z9E5, UniRef:UniRef90_B5F808
contig_5	cds	107740	108063	+	ONMMKP_10070		protein-tyrosine-phosphatase	RefSeq:WP_001101536.1, SO:0001217, UniParc:UPI00004F786D, UniRef:UniRef100_A0A617JQU7, UniRef:UniRef50_G5N7N9, UniRef:UniRef90_G5N7N9
contig_5	cds	108473	108937	+	ONMMKP_10075		Inner membrane protein	RefSeq:WP_000110440.1, SO:0001217, UniParc:UPI00016C1210, UniRef:UniRef100_A0A3U4KAR5, UniRef:UniRef50_G5S6C8, UniRef:UniRef90_G5S6C8
contig_5	cds	108977	111574	-	ONMMKP_10080	acnB	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	COG:C, COG:COG1049, EC:4.2.1.3, EC:4.2.1.99, GO:0003729, GO:0003730, GO:0003994, GO:0005829, GO:0006099, GO:0019629, GO:0046872, GO:0047456, GO:0047780, GO:0051539, RefSeq:WP_000888950.1, SO:0001217, UniParc:UPI00016C1336, UniRef:UniRef100_A0A625YZW5, UniRef:UniRef50_P36683, UniRef:UniRef90_P36683
contig_5	cds	111963	113558	+	ONMMKP_10085		DUF3300 domain-containing protein	RefSeq:WP_000174535.1, SO:0001217, UniParc:UPI00016C1337, UniRef:UniRef100_A0A5I0KSV4, UniRef:UniRef50_A0A389M5W3, UniRef:UniRef90_A0A2T8T1Q8
contig_5	cds	113571	114362	+	ONMMKP_10090		Secreted protein	RefSeq:WP_000757452.1, SO:0001217, UniParc:UPI0000059A01, UniRef:UniRef100_A0A725G7D7, UniRef:UniRef50_W7P6W3, UniRef:UniRef90_S5MLC9
contig_5	cds	114400	114684	-	ONMMKP_10095		Outer membrane protein	RefSeq:WP_000765363.1, SO:0001217, UniParc:UPI0000059A00, UniRef:UniRef100_A0A5I0S5B0, UniRef:UniRef50_A0A806Z0M5, UniRef:UniRef90_A0A3L2NSX4
contig_5	ncRNA	114865	114946	+	ONMMKP_10100	STnc50	Salmonella enterica sRNA STnc40	RFAM:RF02059, SO:0000655
contig_5	cds	114973	116397	-	ONMMKP_10105	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0005737, GO:0006096, GO:0045454, GO:0050660, GO:0051068, RefSeq:WP_001519338.1, SO:0001217, UniParc:UPI00000CCE44, UniRef:UniRef100_Q9ACP1, UniRef:UniRef50_P0A9P2, UniRef:UniRef90_P0A9P2
contig_5	cds	116599	118488	-	ONMMKP_10110	aceF	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	COG:C, COG:COG0508, EC:2.3.1.12, GO:0004742, GO:0006096, GO:0045254, RefSeq:WP_000963614.1, SO:0001217, UniParc:UPI00016C1338, UniRef:UniRef100_A0A3Z6Z8S9, UniRef:UniRef50_P06959, UniRef:UniRef90_A0A3V5IIH7
contig_5	cds	118503	121166	-	ONMMKP_10115	aceE	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	COG:C, COG:COG2609, EC:1.2.4.1, GO:0004738, GO:0006086, GO:0045250, RefSeq:WP_000003851.1, SO:0001217, UniParc:UPI00000599FD, UniRef:UniRef100_A0A3R0BZA6, UniRef:UniRef50_P0AFG9, UniRef:UniRef90_E0SG52
contig_5	ncRNA	121170	121282	+	ONMMKP_10120	tp2	tp2	RFAM:RF02030, SO:0000655
contig_5	cds	121326	122090	-	ONMMKP_10125	pdhR	pyruvate dehydrogenase complex transcriptional repressor PdhR	COG:COG2186, COG:K, GO:0003677, GO:0003700, RefSeq:WP_000331771.1, SO:0001217, UniParc:UPI00000599FC, UniRef:UniRef100_P0A2S3, UniRef:UniRef50_P0ACM1, UniRef:UniRef90_P0A2S3
contig_5	cds	122656	124026	+	ONMMKP_10130	aroP	aromatic amino acid transporter AroP	COG:COG1113, COG:E, GO:0005886, GO:0006865, GO:0055085, RefSeq:WP_000378215.1, SO:0001217, UniParc:UPI00000599FB, UniRef:UniRef100_P0A188, UniRef:UniRef50_P24207, UniRef:UniRef90_P15993
contig_5	cds	124190	125596	+	ONMMKP_10135	melB	Na+/melibiose symporter or related transporter	COG:COG2211, COG:G, RefSeq:WP_000357540.1, SO:0001217, UniParc:UPI00000D014E, UniRef:UniRef100_A0A5W9FCK8, UniRef:UniRef50_A0A0E1GVZ2, UniRef:UniRef90_A8ALI4
contig_5	cds	125596	126546	+	ONMMKP_10140		Beta-xylosidase, GH43 family	COG:COG3940, COG:G, RefSeq:WP_000024788.1, SO:0001217, UniParc:UPI000169F8E3, UniRef:UniRef100_A0A3V9PWI3, UniRef:UniRef50_C7MHW5, UniRef:UniRef90_A0A657HYL3
contig_5	cds	126638	127492	-	ONMMKP_10145	ampE	beta-lactamase regulator AmpE	COG:COG3725, COG:V, RefSeq:WP_000172039.1, SO:0001217, UniParc:UPI00000D0176, UniRef:UniRef100_A0A5I9F6H6, UniRef:UniRef50_P0AE14, UniRef:UniRef90_A0A615IQE2
contig_5	cds	127489	128052	-	ONMMKP_10150	ampD	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	COG:COG3023, COG:M, EC:3.5.1.28, GO:0005737, GO:0008745, GO:0009253, GO:0046872, GO:0071555, RefSeq:WP_000936329.1, SO:0001217, UniParc:UPI000017042A, UniRef:UniRef100_E1W818, UniRef:UniRef50_P82974, UniRef:UniRef90_P82974
contig_5	cds	128140	129033	+	ONMMKP_10155	nadC	carboxylating nicotinate-nucleotide diphosphorylase	COG:COG0157, COG:H, EC:2.4.2.19, GO:0004514, GO:0005737, GO:0009435, GO:0019363, GO:0034213, RefSeq:WP_001135135.1, SO:0001217, UniParc:UPI000016224E, UniRef:UniRef100_P30012, UniRef:UniRef50_P30011, UniRef:UniRef90_P30012
contig_5	cds	129255	129692	+	ONMMKP_10160	ppdD	prepilin peptidase-dependent pilin	COG:COG4969, COG:NW, KEGG:K02682, RefSeq:WP_000414989.1, SO:0001217, UniParc:UPI00000599F5, UniRef:UniRef100_A0A5W2AXM3, UniRef:UniRef50_A0A1X1DQ67, UniRef:UniRef90_A0A0K0H6V3
contig_5	cds	129702	131087	+	ONMMKP_10165	gspE	type II secretion system protein GspE	COG:COG2804, COG:NUW, RefSeq:WP_000650592.1, SO:0001217, UniParc:UPI00016A147D, UniRef:UniRef100_A0A5Z8QQS2, UniRef:UniRef50_A0A0F6RDI1, UniRef:UniRef90_A0A707INB5
contig_5	cds	131077	132279	+	ONMMKP_10170	hofC	protein transport protein HofC	COG:COG1459, COG:NUW, GO:0004827, RefSeq:WP_000114099.1, SO:0001217, UniParc:UPI00016C1489, UniRef:UniRef100_A0A5Y7Y262, UniRef:UniRef50_P36646, UniRef:UniRef90_A0A5Y2FGM7
contig_5	cds	132310	133353	-	ONMMKP_10175	guaC	GMP reductase	COG:COG0516, COG:F, EC:1.7.1.7, GO:0003920, GO:0006163, GO:0046872, GO:1902560, RefSeq:WP_001217361.1, SO:0001217, UniParc:UPI00016BE516, UniRef:UniRef100_A0A3V7PJG3, UniRef:UniRef50_Q83SM9, UniRef:UniRef90_Q83SM9
contig_5	cds	133579	134199	+	ONMMKP_10180	coaE	dephospho-CoA kinase	COG:COG0237, COG:H, EC:2.7.1.24, GO:0004140, GO:0005524, GO:0005737, GO:0015937, GO:0016310, KEGG:K00859, RefSeq:WP_001270913.1, SO:0001217, UniParc:UPI00000599F1, UniRef:UniRef100_P63829, UniRef:UniRef50_P63829, UniRef:UniRef90_P63829
contig_5	cds	134199	134942	+	ONMMKP_10185	zapD	cell division protein ZapD	COG:COG4582, COG:D, GO:0000917, GO:0005737, GO:0032153, GO:0043093, RefSeq:WP_000557443.1, SO:0001217, UniParc:UPI00004F7861, UniRef:UniRef100_Q57TB7, UniRef:UniRef50_Q8X988, UniRef:UniRef90_A8ALJ5
contig_5	cds	134952	135143	+	ONMMKP_10190	yacG	DNA gyrase inhibitor YacG	COG:COG3024, COG:L, GO:0006355, GO:0008270, GO:0008657, RefSeq:WP_001286419.1, SO:0001217, UniParc:UPI00000599EF, UniRef:UniRef100_B5F7X5, UniRef:UniRef50_A7MQ61, UniRef:UniRef90_A9MQA6
contig_5	cds	135140	136063	-	ONMMKP_10195	lysR	LysR family transcriptional regulator	SO:0001217, UniParc:UPI00016C148A, UniRef:UniRef100_A0A5Z3BYJ5, UniRef:UniRef50_A0A0J6NHU6, UniRef:UniRef90_A0A379QN84
contig_5	cds	136167	137156	+	ONMMKP_10200		Aldo-keto reductase family 1 member C1-like protein -alpha-hydroxysteroid dehydrogenase 20-alpha-HSDDihydrodiol dehydrogenase 1 DD-1 DD1	RefSeq:WP_001200034.1, SO:0001217, UniParc:UPI000169FBDC, UniRef:UniRef100_A0A603NAM1, UniRef:UniRef50_A0A1L7FCF6, UniRef:UniRef90_A0A379QAE6
contig_5	cds	137190	137585	-	ONMMKP_10205	mutT	8-oxo-dGTP diphosphatase MutT	COG:COG1051, COG:F, EC:3.6.1.55, GO:0006281, GO:0008413, RefSeq:WP_000736060.1, SO:0001217, UniParc:UPI00016C148B, UniRef:UniRef100_A0A619Z5M7, UniRef:UniRef50_A0A0T7RWW4, UniRef:UniRef90_A0A0T7RWW4
contig_5	ncRNA	137600	137667	-	ONMMKP_10210	STnc40	Salmonella enterica sRNA STnc40	RFAM:RF02057, SO:0000655
contig_5	cds	137737	140442	-	ONMMKP_10215	secA	preprotein translocase subunit SecA	COG:COG0653, COG:U, EC:7.4.2.8, GO:0005524, GO:0005737, GO:0005886, GO:0006605, GO:0006886, GO:0008564, GO:0017038, GO:0046872, GO:0065002, KEGG:K03070, RefSeq:WP_000905756.1, SO:0001217, UniParc:UPI00000CCE3F, UniRef:UniRef100_B5F7X1, UniRef:UniRef50_P43803, UniRef:UniRef90_B5Y1T9
contig_5	cds	140504	141001	-	ONMMKP_10220	secM	secA regulator SecM	BlastRules:WP_000014335, GO:0005829, GO:0042597, GO:0045182, RefSeq:WP_000014332.1, SO:0001217, UniParc:UPI00016C148C, UniRef:UniRef100_UPI00016C148C, UniRef:UniRef50_Q8ZRT8, UniRef:UniRef90_Q8ZRT8
contig_5	cds	141281	142198	-	ONMMKP_10225	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	COG:COG0774, COG:M, EC:3.5.1.108, GO:0008759, GO:0009245, GO:0046872, GO:0103117, RefSeq:WP_000595487.1, SO:0001217, UniParc:UPI000012E8E6, UniRef:UniRef100_B5F7X0, UniRef:UniRef50_Q6LMG1, UniRef:UniRef90_A8ALK0
contig_5	cds	142299	143450	-	ONMMKP_10230	ftsZ	cell division protein FtsZ	COG:COG0206, COG:D, GO:0000910, GO:0000917, GO:0003924, GO:0005525, GO:0005737, GO:0005886, GO:0032153, GO:0042802, GO:0043093, GO:0051258, GO:0051301, GO:1990586, RefSeq:WP_000462785.1, SO:0001217, UniParc:UPI00000CCE3D, UniRef:UniRef100_A0A8E7D1Q2, UniRef:UniRef50_Q83F12, UniRef:UniRef90_Q9ALA4
contig_5	ncRNA	143442	143531	-	ONMMKP_10235	PssrA	Plasmid-encoded Shigella sRNA A	RFAM:RF02797, SO:0000655
contig_5	cds	143511	144773	-	ONMMKP_10240	ftsA	cell division protein FtsA	GO:0005515, GO:0051301, RefSeq:WP_000588463.1, SO:0001217, UniParc:UPI00000599E7, UniRef:UniRef100_A0A8E6XFC5, UniRef:UniRef50_A0A376TM27, UniRef:UniRef90_A0A376TM27
contig_5	cds	144770	145600	-	ONMMKP_10245	ftsQ	cell division protein FtsQ	COG:COG1589, COG:D, GO:0005886, GO:0032153, GO:0043093, GO:0090529, RefSeq:WP_000075728.1, SO:0001217, UniParc:UPI00000599E6, UniRef:UniRef100_Q7CR81, UniRef:UniRef50_Q7CR81, UniRef:UniRef90_Q7CR81
contig_5	cds	145602	146522	-	ONMMKP_10250	ddlB	D-alanine--D-alanine ligase B	COG:COG1181, COG:MR, EC:6.3.2.4, GO:0005524, GO:0005737, GO:0008360, GO:0008716, GO:0009252, GO:0046872, GO:0071555, RefSeq:WP_000763906.1, SO:0001217, UniParc:UPI00016C148D, UniRef:UniRef100_A0A605YN36, UniRef:UniRef50_P07862, UniRef:UniRef90_P07862
contig_5	cds	146515	147990	-	ONMMKP_10255	murC	UDP-N-acetylmuramate--L-alanine ligase	COG:COG0773, COG:M, EC:6.3.2.8, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008763, GO:0009252, GO:0051301, GO:0071555, RefSeq:WP_001096070.1, SO:0001217, UniParc:UPI000012F971, UniRef:UniRef100_B4TJ88, UniRef:UniRef50_Q9KPG8, UniRef:UniRef90_Q83MF8
contig_5	cds	148109	149176	-	ONMMKP_10260	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	COG:COG0707, COG:M, EC:2.4.1.227, GO:0005886, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0030259, GO:0050511, GO:0051301, GO:0051991, GO:0071555, RefSeq:WP_000016613.1, SO:0001217, UniParc:UPI000016224C, UniRef:UniRef100_B5F7W4, UniRef:UniRef50_Q8X9Y8, UniRef:UniRef90_Q8X9Y8
contig_5	cds	149173	150417	-	ONMMKP_10265	ftsW	cell division protein FtsW	COG:COG0772, COG:D, GO:0051301, RefSeq:WP_001239803.1, SO:0001217, UniParc:UPI00000599E2, UniRef:UniRef100_A0A5H6J9W7, UniRef:UniRef50_Q15Q16, UniRef:UniRef90_A0A4U9HIU2
contig_5	cds	150417	151733	-	ONMMKP_10270	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	COG:COG0771, COG:M, EC:6.3.2.9, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, RefSeq:WP_000796443.1, SO:0001217, UniParc:UPI000048E9DF, UniRef:UniRef100_Q5PDC2, UniRef:UniRef50_Q8ZRU4, UniRef:UniRef90_Q8ZRU4
contig_5	cds	151736	152818	-	ONMMKP_10275	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	COG:COG0472, COG:M, EC:2.7.8.13, GO:0005886, GO:0007049, GO:0008360, GO:0008963, GO:0009252, GO:0046872, GO:0051301, GO:0051992, GO:0071555, RefSeq:WP_000964138.1, SO:0001217, UniParc:UPI00000599E0, UniRef:UniRef100_B5F7W1, UniRef:UniRef50_P64258, UniRef:UniRef90_P64258
contig_5	cds	152812	154170	-	ONMMKP_10280	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	COG:COG0770, COG:M, EC:6.3.2.10, GO:0005524, GO:0009058, GO:0047480, GO:0071555, RefSeq:WP_000626626.1, SO:0001217, UniParc:UPI00016C15C9, UniRef:UniRef100_A0A3R0HUH9, UniRef:UniRef50_P11880, UniRef:UniRef90_S5N4G1
contig_5	cds	154167	155654	-	ONMMKP_10285	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	COG:COG0769, COG:M, EC:6.3.2.13, GO:0000287, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008765, GO:0009058, GO:0009252, GO:0016881, GO:0051301, GO:0071555, RefSeq:WP_000775065.1, SO:0001217, UniParc:UPI00016C15CA, UniRef:UniRef100_A0A3R1DMG5, UniRef:UniRef50_Q8ZRU7, UniRef:UniRef90_Q8ZRU7
contig_5	cds	155641	157407	-	ONMMKP_10290	ftsI	peptidoglycan glycosyltransferase FtsI	BlastRules:WP_000642196, COG:COG0768, COG:DM, EC:3.4.16.4, GO:0005886, GO:0032153, GO:0043093, RefSeq:WP_000642235.1, SO:0001217, UniParc:UPI00000599DD, UniRef:UniRef100_A0A8E7CQM6, UniRef:UniRef50_P0AD69, UniRef:UniRef90_P0AD69
contig_5	cds	157423	157788	-	ONMMKP_10295	ftsL	cell division protein FtsL	COG:COG3116, COG:D, GO:0005886, GO:0032153, GO:0043093, RefSeq:WP_000625651.1, SO:0001217, UniParc:UPI00000599DC, UniRef:UniRef100_Q7CR84, UniRef:UniRef50_Q7CR84, UniRef:UniRef90_Q7CR84
contig_5	cds	157785	158726	-	ONMMKP_10300	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0005737, GO:0016434, GO:0070475, GO:0071424, RefSeq:WP_000970444.1, SO:0001217, UniParc:UPI000012F4FA, UniRef:UniRef100_B5F7V6, UniRef:UniRef50_Q6D0H5, UniRef:UniRef90_B5F7V6
contig_5	cds	158728	159186	-	ONMMKP_10305	mraZ	division/cell wall cluster transcriptional repressor MraZ	COG:COG2001, COG:J, GO:0003677, GO:0003700, GO:0005737, GO:0009295, GO:0043565, GO:0051302, RefSeq:WP_000488296.1, SO:0001217, UniParc:UPI00016C15CB, UniRef:UniRef100_A0A3U3GP84, UniRef:UniRef50_Q7N138, UniRef:UniRef90_Q8Z9H5
contig_5	cds	159792	160796	-	ONMMKP_10310	cra	catabolite repressor/activator	COG:COG1609, COG:K, GO:0000976, GO:0003677, GO:0003700, GO:0006355, GO:0009750, KEGG:K03435, RefSeq:WP_000762392.1, SO:0001217, UniParc:UPI00016C15CC, UniRef:UniRef100_A0A620MAQ4, UniRef:UniRef50_P0A2P9, UniRef:UniRef90_P0A2P9
contig_5	cds	161081	161575	-	ONMMKP_10315	ilvN	acetolactate synthase small subunit	COG:COG0440, COG:E, EC:2.2.1.6, GO:0003984, GO:0005829, GO:0009082, GO:0009097, GO:0009099, GO:1990610, SO:0001217, UniParc:UPI000016E396, UniRef:UniRef100_P21622, UniRef:UniRef50_P00894, UniRef:UniRef90_P00894
contig_5	cds	161575	163299	-	ONMMKP_10320	ilvI	acetolactate synthase 3 large subunit	COG:COG0028, COG:EH, EC:2.2.1.6, GO:0000287, GO:0003984, GO:0005948, GO:0009082, GO:0009097, GO:0009099, GO:0030976, GO:0050660, RefSeq:WP_000425610.1, SO:0001217, UniParc:UPI00016C15CD, UniRef:UniRef100_UPI00016C15CD, UniRef:UniRef50_P00893, UniRef:UniRef90_P00893
contig_5	cds	163621	164565	-	ONMMKP_10325	leuO	transcriptional regulator LeuO	COG:COG0583, COG:K, GO:0000976, GO:0001216, GO:0003700, GO:0006355, GO:0032993, GO:0045893, RefSeq:WP_001115420.1, SO:0001217, UniParc:UPI000012E5AD, UniRef:UniRef100_P46924, UniRef:UniRef50_P10151, UniRef:UniRef90_P46924
contig_5	ncRNA-region	165208	165355	+			Leucine operon leader	RFAM:RF00512, SO:0000140
contig_5	sorf	165222	165308	+	ONMMKP_10330	leuL	leu operon leader peptide	GO:0009098, RefSeq:WP_001575587.1, SO:0001217, UniParc:UPI000012E862, UniRef:UniRef100_P03062, UniRef:UniRef50_P03062, UniRef:UniRef90_P03062
contig_5	cds	165396	166967	+	ONMMKP_10335	leuA	2-isopropylmalate synthase	COG:COG0119, COG:E, EC:2.3.3.13, GO:0003852, GO:0003985, GO:0005737, GO:0009098, GO:0019752, GO:0030145, RefSeq:WP_000082821.1, SO:0001217, UniParc:UPI00016C15CE, UniRef:UniRef100_A0A3U9QUQ1, UniRef:UniRef50_P43861, UniRef:UniRef90_Q8Z9I0
contig_5	cds	166967	168058	+	ONMMKP_10340	leuB	3-isopropylmalate dehydrogenase	COG:CE, COG:COG0473, EC:1.1.1.85, GO:0000287, GO:0003862, GO:0005737, GO:0009098, GO:0051287, RefSeq:WP_000042340.1, SO:0001217, UniParc:UPI00016C15CF, UniRef:UniRef100_A0A5Y3Z9F2, UniRef:UniRef50_Q8X9Z9, UniRef:UniRef90_Q8X9Z9
contig_5	cds	168061	169461	+	ONMMKP_10345	leuC	3-isopropylmalate dehydratase large subunit	COG:COG0065, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0046872, GO:0051539, RefSeq:WP_001140634.1, SO:0001217, UniParc:UPI00016C15D0, UniRef:UniRef100_A0A3R0HTT6, UniRef:UniRef50_P15717, UniRef:UniRef90_P15717
contig_5	cds	169472	170077	+	ONMMKP_10350	leuD1	3-isopropylmalate dehydratase small subunit 1	COG:COG0066, COG:E, EC:4.2.1.33, GO:0003861, GO:0009098, GO:0009316, RefSeq:WP_000818265.1, SO:0001217, UniParc:UPI00004F7850, UniRef:UniRef100_Q57TE9, UniRef:UniRef50_P56935, UniRef:UniRef90_Q57TE9
contig_5	cds	170131	170412	-	ONMMKP_10355		TonB-dependent receptor	RefSeq:WP_000755259.1, SO:0001217, UniParc:UPI00016C16FB, UniRef:UniRef100_A0A1E8DY83, UniRef:UniRef50_A0A3S5DC28, UniRef:UniRef90_C0Q5G7
contig_5	ncRNA	170639	170877	-	ONMMKP_10360	sgrS	SgrS RNA	RFAM:RF00534, SO:0000655
contig_5	cds	170730	170852	-	ONMMKP_10365	sgrT	Glucose uptake inhibitor SgrT	RefSeq:WP_001248755.1, SO:0001217, UniParc:UPI000160401C, UniRef:UniRef100_E8XH19, UniRef:UniRef50_E8XH19, UniRef:UniRef90_E8XH19
contig_5	cds	170945	172603	+	ONMMKP_10370	sgrR	HTH-type transcriptional regulator SgrR	COG:COG4533, COG:K, GO:0003677, GO:0045892, GO:0045893, RefSeq:WP_001139041.1, SO:0001217, UniParc:UPI00016C16FC, UniRef:UniRef100_A0A5V1RJ76, UniRef:UniRef50_P33595, UniRef:UniRef90_Q8ZRV0
contig_5	ncRNA-region	172650	172749	+			TPP riboswitch (THI element)	RFAM:RF00059, SO:0000035
contig_5	cds	172781	173764	+	ONMMKP_10375	thiB	thiamine ABC transporter substrate binding subunit	COG:COG4143, COG:H, GO:0009897, GO:0015888, GO:0030288, GO:0030974, GO:0030975, GO:0030976, GO:0048502, GO:0055052, GO:0055085, KEGG:K02064, RefSeq:WP_000915326.1, SO:0001217, UniParc:UPI00000599CF, UniRef:UniRef100_Q7CR85, UniRef:UniRef50_Q7CR85, UniRef:UniRef90_Q7CR85
contig_5	cds	173740	175350	+	ONMMKP_10380	thiP	thiamine/thiamine pyrophosphate ABC transporter permease ThiP	COG:COG1178, COG:P, EC:7.6.2.-, GO:0005886, GO:0015888, GO:0022857, KEGG:K02063, RefSeq:WP_000235631.1, SO:0001217, UniParc:UPI00016C16FD, UniRef:UniRef100_A0A3R0HQA4, UniRef:UniRef50_Q8ZRV1, UniRef:UniRef90_Q8ZRV1
contig_5	cds	175334	176041	+	ONMMKP_10385	thiQ	thiamine ABC transporter ATP-binding protein ThiQ	COG:COG3840, COG:H, EC:7.6.2.-, EC:7.6.2.15, GO:0005524, GO:0005886, GO:0016887, GO:0048502, RefSeq:WP_000915973.1, SO:0001217, UniParc:UPI00000599CD, UniRef:UniRef100_Q8Z9I6, UniRef:UniRef50_Q8ZRV2, UniRef:UniRef90_Q8ZRV2
contig_5	cds	176080	176847	-	ONMMKP_10390	dedA	Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	COG:COG0586, COG:M, RefSeq:WP_001148369.1, SO:0001217, UniParc:UPI00000CCE37, UniRef:UniRef100_A0A5W1RPM0, UniRef:UniRef50_P30149, UniRef:UniRef90_A0A5R1YXB8
contig_5	cds	176966	177811	-	ONMMKP_10395	araC	arabinose operon transcriptional regulator AraC	COG:COG2207, COG:K, GO:0003700, GO:0005737, GO:0006355, GO:0019568, GO:0043565, RefSeq:WP_000852385.1, SO:0001217, UniParc:UPI00016BEB39, UniRef:UniRef100_A0A2X5BZU5, UniRef:UniRef50_P03022, UniRef:UniRef90_P03022
contig_5	cds	178152	179861	+	ONMMKP_10400	araB	ribulokinase	COG:COG1069, COG:G, EC:2.7.1.16, GO:0005524, GO:0008741, GO:0019150, GO:0019568, GO:0019569, RefSeq:WP_000951817.1, SO:0001217, UniParc:UPI000169EC7E, UniRef:UniRef100_B4TWU9, UniRef:UniRef50_P08204, UniRef:UniRef90_P08204
contig_5	cds	179872	181374	+	ONMMKP_10405	araA	L-arabinose isomerase	COG:COG2160, COG:G, EC:5.3.1.4, GO:0005737, GO:0005996, GO:0008733, GO:0019569, GO:0030145, RefSeq:WP_000151693.1, SO:0001217, UniParc:UPI00016C16FE, UniRef:UniRef100_A0A609WBT8, UniRef:UniRef50_P08202, UniRef:UniRef90_P08202
contig_5	cds	181515	182210	+	ONMMKP_10410	araD	L-ribulose-5-phosphate 4-epimerase	COG:COG0235, COG:EG, EC:5.1.3.4, GO:0008742, GO:0019568, RefSeq:WP_000888685.1, SO:0001217, UniParc:UPI00004F7847, UniRef:UniRef100_C0Q5F8, UniRef:UniRef50_P08203, UniRef:UniRef90_A0A0F0VZ22
contig_5	cds	182216	182635	-	ONMMKP_10415		DUF4751 domain-containing protein	RefSeq:WP_001103155.1, SO:0001217, UniParc:UPI00016C16FF, UniRef:UniRef100_A0A3U8B6S2, UniRef:UniRef50_S5NAE8, UniRef:UniRef90_A0A0F5B8J3
contig_5	cds	183153	183773	+	ONMMKP_10420		DUF218 domain-containing protein	RefSeq:WP_000877511.1, SO:0001217, UniParc:UPI00016C1700, UniRef:UniRef100_A0A379VYP4, UniRef:UniRef50_V7IWS3, UniRef:UniRef90_V7IWS3
