# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	ncRNA	2054342	2054436	+	LNHIMF_10355	rseX	rseX Hfq binding RNA	RFAM:RF01401, SO:0000655
contig_1	cds	2054736	2055938	+	LNHIMF_10360	ompS1	porin OmpS1	BlastRules:WP_001080666, BlastRules:WP_001080680, GO:0009279, GO:0015288, GO:0034220, GO:0046930, RefSeq:WP_001080663.1, SO:0001217, UniParc:UPI000169FCA0, UniRef:UniRef100_A0A633C0W4, UniRef:UniRef50_P02932, UniRef:UniRef90_Q56110
contig_1	ncRNA	2056162	2056241	-	LNHIMF_10365	STnc220	Salmonella enterica sRNA STnc220	RFAM:RF02077, SO:0000655
contig_1	ncRNA-region	2056359	2056756	-			cspA thermoregulator	RFAM:RF01766, SO:0002168
contig_1	cds	2056398	2056610	-	LNHIMF_10370	cspJ	Cold shock-like protein CspJ	COG:COG1278, COG:K, GO:0003676, GO:0003677, GO:0005829, GO:0010468, RefSeq:WP_000208509.1, SO:0001217, UniParc:UPI000012858E, UniRef:UniRef100_E1WGN1, UniRef:UniRef50_E1WGN1, UniRef:UniRef90_E1WGN1
contig_1	cds	2057065	2058333	-	LNHIMF_10375	umuC	Protein UmuC	COG:COG0389, COG:L, GO:0003684, GO:0003887, GO:0009432, GO:0042276, RefSeq:WP_000457657.1, SO:0001217, UniParc:UPI000169FC9D, UniRef:UniRef100_A0A5W8BN36, UniRef:UniRef50_P04152, UniRef:UniRef90_P22494
contig_1	cds	2058336	2058755	-	LNHIMF_10380	umuD	Protein UmuD	COG:COG1974, COG:KT, EC:3.4.21.-, GO:0003677, GO:0006281, GO:0006355, GO:0006508, GO:0008236, GO:0009432, KEGG:K03503, RefSeq:WP_000394197.1, SO:0001217, UniParc:UPI0000059C97, UniRef:UniRef100_A0A5J0RWL6, UniRef:UniRef50_P22493, UniRef:UniRef90_P22493
contig_1	tRNA	2059347	2059436	-	LNHIMF_10385	trnS	tRNA-Ser(cga)	SO:0000269
contig_1	cds	2059525	2060322	+	LNHIMF_10390	mtfA	DgsA anti-repressor MtfA	COG:COG3228, COG:T, GO:0004177, GO:0005829, GO:0008237, RefSeq:WP_000598926.1, SO:0001217, UniParc:UPI000169FB06, UniRef:UniRef100_B4TZN1, UniRef:UniRef50_A6TB83, UniRef:UniRef90_Q57N02
contig_1	tRNA	2060423	2060498	+	LNHIMF_10395	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	tRNA	2061099	2061174	+	LNHIMF_10400	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	cds	2061677	2063131	-	LNHIMF_10405	amn	AMP nucleosidase	COG:COG0775, COG:FH, EC:3.2.2.4, GO:0008714, GO:0009116, GO:0044209, RefSeq:WP_000428191.1, SO:0001217, UniParc:UPI00000CD197, UniRef:UniRef100_E8XB76, UniRef:UniRef50_S5MXE6, UniRef:UniRef90_S5MXE6
contig_1	cds	2063327	2063653	-	LNHIMF_10410		Acyl carrier protein	RefSeq:WP_000228161.1, SO:0001217, UniParc:UPI000169E620, UniRef:UniRef100_A0A5I9J8T8, UniRef:UniRef50_A0A0H3B4T6, UniRef:UniRef90_A0A3F3IQ65
contig_1	cds	2063780	2064112	-	LNHIMF_10415		DUF1493 domain-containing protein	SO:0001217, UniParc:UPI00022DE7B3, UniRef:UniRef100_A0A6C8G9G0, UniRef:UniRef50_A0A725VKA6, UniRef:UniRef90_A0A6C8G9G0
contig_1	tRNA	2064534	2064609	-	LNHIMF_10420	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	cds	2064750	2066174	-	LNHIMF_10425	norM	EmmdR/YeeO family multidrug/toxin efflux MATE transporter	COG:COG0534, COG:V, GO:0015297, GO:0055085, SO:0001217, UniRef:UniRef50_P76352, UniRef:UniRef90_A0A702EFL2
contig_1	tRNA	2066367	2066442	+	LNHIMF_10430	trnN	tRNA-Asn(gtt)	SO:0000257
contig_1	cds	2066604	2066753	+	LNHIMF_10435		Integrase	SO:0001217, UniParc:UPI0002300D30, UniRef:UniRef100_A0A1S0ZFG2, UniRef:UniRef50_A0A603N4Y4, UniRef:UniRef90_A0A1S0ZFG2
contig_1	cds	2066963	2067337	+	LNHIMF_10440		Phage integrase	SO:0001217, UniParc:UPI0002300D32, UniRef:UniRef100_G5QTV5, UniRef:UniRef50_A0A379TCE0, UniRef:UniRef90_G5QTV5
contig_1	cds	2067428	2067859	+	LNHIMF_10445		Bacteriophage integrase	SO:0001217, UniRef:UniRef50_A0A2X4TLS1
contig_1	cds	2068560	2069438	+	LNHIMF_10450	lysR	LysR family transcriptional regulator	RefSeq:WP_000365362.1, SO:0001217, UniParc:UPI00016BEC69, UniRef:UniRef100_A0A5V5A0P2, UniRef:UniRef50_A0A3S4IAM1, UniRef:UniRef90_A0A5V5A0P2
contig_1	cds	2069588	2070583	-	LNHIMF_10455	gapA	glyceraldehyde-3-phosphate dehydrogenase	COG:COG0057, COG:G, EC:1.2.1.12, RefSeq:WP_000985846.1, SO:0001217, UniParc:UPI000169E614, UniRef:UniRef100_A0A6W0NUJ4, UniRef:UniRef50_P0A9B4, UniRef:UniRef90_A0A6P1PZJ9
contig_1	cds	2070671	2071633	-	LNHIMF_10460	eamA	EamA family transporter	RefSeq:WP_001530996.1, SO:0001217, UniParc:UPI000169E613, UniRef:UniRef100_A0A6W0NVP1, UniRef:UniRef90_A0A3V5ZNV0
contig_1	cds	2071756	2073252	-	LNHIMF_10465		Long-chain fatty acid--CoA ligase	RefSeq:WP_000631806.1, SO:0001217, UniParc:UPI000169E612, UniRef:UniRef100_A0A3T4FD03, UniRef:UniRef50_A0A3S4M680, UniRef:UniRef90_A0A5X3ZBL4
contig_1	cds	2073287	2074669	-	LNHIMF_10470		Aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	RefSeq:WP_000992185.1, SO:0001217, UniParc:UPI000169E611, UniRef:UniRef100_A0A8F6P2Y8, UniRef:UniRef50_A0A3S4JR92, UniRef:UniRef90_A0A6W0NW65
contig_1	cds	2074894	2074995	+	LNHIMF_10475		hypothetical protein	
contig_1	cds	2075825	2076754	-	LNHIMF_10480	ldtA	L,D-transpeptidase	COG:COG1376, COG:M, EC:2.-.-.-, GO:0008360, GO:0016740, GO:0016757, GO:0018104, GO:0042597, GO:0071555, GO:0071972, RefSeq:WP_001252827.1, SO:0001217, UniParc:UPI000169E60D, UniRef:UniRef100_A0A608LGJ8, UniRef:UniRef50_P39176, UniRef:UniRef90_P40680
contig_1	cds	2076832	2077902	-	LNHIMF_10485	cobT	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	COG:COG2038, COG:H, EC:2.4.2.21, GO:0000166, GO:0008939, GO:0009236, RefSeq:WP_001193968.1, SO:0001217, UniParc:UPI000169E60C, UniRef:UniRef100_B4TZP5, UniRef:UniRef50_Q83R14, UniRef:UniRef90_Q8Z5N9
contig_1	cds	2077929	2078672	-	LNHIMF_10490	cobS	adenosylcobinamide-GDP ribazoletransferase	COG:COG0368, COG:H, EC:2.7.8.26, GO:0005886, GO:0008818, GO:0009236, GO:0051073, RefSeq:WP_000040001.1, SO:0001217, UniParc:UPI000169E60B, UniRef:UniRef100_B4TZP6, UniRef:UniRef50_Q8Z5N8, UniRef:UniRef90_Q8Z5N8
contig_1	cds	2078669	2079214	-	LNHIMF_10495	cobU	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	COG:COG2087, COG:H, EC:2.7.1.156, EC:2.7.7.62, GO:0000166, GO:0009236, GO:0043752, RefSeq:WP_000973189.1, SO:0001217, UniParc:UPI000169E60A, UniRef:UniRef100_A0A5W4N339, UniRef:UniRef50_Q05599, UniRef:UniRef90_V1H915
contig_1	cds	2079211	2080731	-	LNHIMF_10500	cobQ	cobyric acid synthase	COG:COG1492, COG:H, EC:6.3.5.10, GO:0003824, GO:0006541, GO:0009236, GO:0015420, KEGG:K02232, RefSeq:WP_000189661.1, SO:0001217, UniParc:UPI000169E609, UniRef:UniRef100_B4TZP8, UniRef:UniRef50_Q05597, UniRef:UniRef90_Q05597
contig_1	cds	2080728	2081543	-	LNHIMF_10505	cbiO	energy-coupling factor ABC transporter ATP-binding protein	COG:COG1122, COG:PR, EC:7.-.-.-, GO:0005524, GO:0006824, GO:0009236, GO:0016887, GO:0042626, GO:0043190, RefSeq:WP_000881544.1, SO:0001217, UniParc:UPI000169E608, UniRef:UniRef100_A0A5I6WQD4, UniRef:UniRef50_Q05596, UniRef:UniRef90_Q05596
contig_1	cds	2081552	2082229	-	LNHIMF_10510	cbiQ	energy-coupling factor ABC transporter transmembrane protein	COG:COG0619, COG:H, RefSeq:WP_000147126.1, SO:0001217, UniParc:UPI00016BE4C6, UniRef:UniRef100_A0A5I2FCG6, UniRef:UniRef50_Q05598, UniRef:UniRef90_A0A5I2FCG6
contig_1	cds	2082216	2082497	-	LNHIMF_10515	cbiN	energy-coupling factor ABC transporter substrate-binding protein	COG:COG1930, COG:P, GO:0006824, GO:0009236, GO:0015087, GO:0016020, GO:0043190, RefSeq:WP_000753212.1, SO:0001217, UniParc:UPI000012719D, UniRef:UniRef100_B5EWY8, UniRef:UniRef50_A9MLS2, UniRef:UniRef90_A9MLS2
contig_1	cds	2082499	2083236	-	LNHIMF_10520	cbiM	cobalt ECF transporter S component CbiM	COG:COG0310, COG:P, GO:0006824, GO:0009236, GO:0015087, GO:0043190, RefSeq:WP_000687851.1, SO:0001217, UniParc:UPI000169F3E3, UniRef:UniRef100_A0A718RPN7, UniRef:UniRef50_Q05594, UniRef:UniRef90_Q05594
contig_1	cds	2083233	2083946	-	LNHIMF_10525	cbiL	cobalt-factor II C(20)-methyltransferase	COG:COG2243, COG:H, EC:2.1.1.151, GO:0009236, GO:0030788, GO:0032259, GO:0043781, RefSeq:WP_001013562.1, SO:0001217, UniParc:UPI000169F3E2, UniRef:UniRef100_A0A633C0Y1, UniRef:UniRef50_Q05593, UniRef:UniRef90_Q05593
contig_1	cds	2083943	2084737	-	LNHIMF_10530	cbiK	sirohydrochlorin cobaltochelatase	BlastRules:WP_000709784, COG:COG4822, COG:H, EC:4.99.1.3, GO:0006779, GO:0016852, GO:0019251, GO:0046906, GO:0050897, KEGG:K02190, RefSeq:WP_000709789.1, SO:0001217, UniParc:UPI000169F224, UniRef:UniRef100_A0A5Z4ZI34, UniRef:UniRef50_Q05592, UniRef:UniRef90_Q05592
contig_1	cds	2084740	2085531	-	LNHIMF_10535	cbiJ	cobalt-precorrin-6A reductase	COG:COG2099, COG:H, EC:1.3.1.106, GO:0009236, GO:0016994, KEGG:K05895, RefSeq:WP_001001976.1, SO:0001217, UniParc:UPI000169F223, UniRef:UniRef100_A0A5Y6JGB8, UniRef:UniRef50_Q05591, UniRef:UniRef90_Q05591
contig_1	cds	2085528	2086253	-	LNHIMF_10540	cbiH	precorrin-3B C(17)-methyltransferase	EC:2.1.1.-, GO:0008168, GO:0009236, GO:0032259, RefSeq:WP_000953637.1, SO:0001217, UniParc:UPI00004F7D61, UniRef:UniRef100_A0A1S0ZGM0, UniRef:UniRef50_Q05590, UniRef:UniRef90_Q05590
contig_1	cds	2086253	2087308	-	LNHIMF_10545	cbiG	cobalt-precorrin 5A hydrolase	COG:COG2073, COG:H, EC:3.7.1.12, GO:0009236, GO:0043779, RefSeq:WP_001098916.1, SO:0001217, UniParc:UPI000169F222, UniRef:UniRef100_A0A5I5XIJ9, UniRef:UniRef50_Q05631, UniRef:UniRef90_Q05631
contig_1	cds	2087289	2088062	-	LNHIMF_10550	cbiF	cobalt-precorrin-4 methyltransferase	COG:COG2875, COG:H, EC:2.1.1.271, GO:0009236, GO:0032259, GO:0046026, RefSeq:WP_000004870.1, SO:0001217, UniParc:UPI0000059C7C, UniRef:UniRef100_P0A2H0, UniRef:UniRef50_P0A2H0, UniRef:UniRef90_P0A2H0
contig_1	cds	2088046	2088624	-	LNHIMF_10555	cbiT	decarboxylating cobalt-precorrin-6B (C(15))-methyltransferase	COG:COG2242, COG:H, EC:2.1.1.196, GO:0008276, GO:0008757, GO:0009236, GO:0032259, GO:0043776, RefSeq:WP_000650985.1, SO:0001217, UniParc:UPI00001271A2, UniRef:UniRef100_Q05632, UniRef:UniRef50_Q05632, UniRef:UniRef90_Q05632
contig_1	cds	2088614	2089219	-	LNHIMF_10560	cbiE	cobalt-precorrin-7 (C(5))-methyltransferase	COG:COG2241, COG:H, EC:2.1.1.289, GO:0008276, GO:0009236, GO:0032259, GO:0043777, RefSeq:WP_000958848.1, SO:0001217, UniParc:UPI000169F221, UniRef:UniRef100_A0A630B2I7, UniRef:UniRef50_P0A2H2, UniRef:UniRef90_P0A2H2
contig_1	cds	2089213	2090352	-	LNHIMF_10565	cbiD	cobalt-precorrin-5B (C(1))-methyltransferase CbiD	COG:COG1903, COG:H, EC:2.1.1.195, GO:0005737, GO:0009236, GO:0032259, GO:0043780, GO:0046140, KEGG:K02188, RefSeq:WP_001292915.1, SO:0001217, UniParc:UPI000169F220, UniRef:UniRef100_B4TZR1, UniRef:UniRef50_Q8Z5M8, UniRef:UniRef90_Q8Z5M8
contig_1	cds	2090352	2090984	-	LNHIMF_10570	cbiC	cobalt-precorrin-8 methylmutase	COG:COG2082, COG:H, EC:5.4.99.60, GO:0009236, GO:0016993, GO:0043778, RefSeq:WP_000558993.1, SO:0001217, UniParc:UPI000169F21F, UniRef:UniRef100_A0A5I7ZXE8, UniRef:UniRef50_Q05601, UniRef:UniRef90_Q05601
contig_1	cds	2090995	2091954	-	LNHIMF_10575	cbiB	adenosylcobinamide-phosphate synthase CbiB	COG:COG1270, COG:H, EC:6.3.1.10, GO:0005886, GO:0009236, GO:0015420, GO:0016880, GO:0048472, KEGG:K02227, RefSeq:WP_000153669.1, SO:0001217, UniParc:UPI000169F21E, UniRef:UniRef100_A0A5Z2SVY5, UniRef:UniRef50_Q05600, UniRef:UniRef90_Q05600
contig_1	cds	2091951	2093330	-	LNHIMF_10580	cobB	cobyrinate a,c-diamide synthase	COG:COG1797, COG:H, GO:0042242, RefSeq:WP_000741260.1, SO:0001217, UniParc:UPI000169F21D, UniRef:UniRef100_A0A5T9BUH1, UniRef:UniRef50_Q8Y7T0, UniRef:UniRef90_A0A2I5HF18
contig_1	ncRNA-region	2093428	2093602	-			Cobalamin riboswitch	RFAM:RF00174, SO:0000035
contig_1	cds	2093928	2094839	-	LNHIMF_10585	pocR	regulatory protein PocR	BlastRules:WP_000622326, COG:COG4936, COG:T, GO:0003700, GO:0006071, GO:0009236, GO:0043565, GO:0051144, RefSeq:WP_000622323.1, SO:0001217, UniParc:UPI000169F21C, UniRef:UniRef100_A0A5I8N219, UniRef:UniRef50_Q05587, UniRef:UniRef90_Q05587
contig_1	ncRNA	2094899	2094981	+	LNHIMF_10590	STnc230	Enterobacterial sRNA STnc230	RFAM:RF02075, SO:0000655
contig_1	cds	2095056	2095850	-	LNHIMF_10595	pduF	propanediol diffusion facilitator PduF	BlastRules:WP_001000023, GO:0005886, GO:0015254, GO:0015793, RefSeq:WP_001000023.1, SO:0001217, UniParc:UPI00001314DF, UniRef:UniRef100_P37451, UniRef:UniRef50_P37451, UniRef:UniRef90_P37451
contig_1	cds	2096375	2096659	+	LNHIMF_10600	pduA	propanediol utilization microcompartment protein PduA	BlastRules:WP_001183618, COG:COG4577, COG:QC, GO:0031472, GO:0051144, RefSeq:WP_001183618.1, SO:0001217, UniParc:UPI0000059C74, UniRef:UniRef100_P0A1C8, UniRef:UniRef50_P0A1C8, UniRef:UniRef90_P0A1C8
contig_1	cds	2096656	2097468	+	LNHIMF_10605	pduB	propanediol utilization microcompartment protein PduB	COG:COG4816, COG:E, GO:0005198, GO:0031469, GO:0031472, GO:0051144, RefSeq:WP_000097493.1, SO:0001217, UniParc:UPI000169F21B, UniRef:UniRef100_A0A5Z3S1D9, UniRef:UniRef50_P37449, UniRef:UniRef90_P37449
contig_1	cds	2097487	2099151	+	LNHIMF_10610	pduC	propanediol dehydratase large subunit PduC	BlastRules:WP_001256896, COG:COG4909, COG:Q, EC:4.2.1.28, GO:0031419, GO:0031472, GO:0050215, GO:0051144, RefSeq:WP_001256896.1, SO:0001217, UniParc:UPI000012927A, UniRef:UniRef100_P37450, UniRef:UniRef50_P37450, UniRef:UniRef90_P37450
contig_1	cds	2099162	2099836	+	LNHIMF_10615	pduD	propanediol dehydratase medium subunit PduD	BlastRules:WP_000405048, BlastRules:WP_008806302, EC:4.2.1.28, GO:0031419, GO:0031472, GO:0050215, GO:0051144, RefSeq:WP_000405048.1, SO:0001217, UniParc:UPI00000D0130, UniRef:UniRef100_O31041, UniRef:UniRef50_O31041, UniRef:UniRef90_O31041
contig_1	cds	2099851	2100372	+	LNHIMF_10620	pduE	propanediol dehydratase small subunit PduE	COG:COG4910, COG:Q, EC:4.2.1.28, GO:0031419, GO:0031472, GO:0050215, GO:0051144, KEGG:K13920, RefSeq:WP_001090597.1, SO:0001217, UniParc:UPI00000D0145, UniRef:UniRef100_O31042, UniRef:UniRef50_O31042, UniRef:UniRef90_O31042
contig_1	cds	2100579	2102411	+	LNHIMF_10625	pduG	propanediol dehydratase reactivase alpha subunit PduG	BlastRules:WP_014226638, GO:0005524, GO:0016787, GO:0046872, RefSeq:WP_001268883.1, SO:0001217, UniParc:UPI000169F21A, UniRef:UniRef100_A0A5Y5K5M1, UniRef:UniRef50_O31043, UniRef:UniRef90_O31043
contig_1	cds	2102401	2102751	+	LNHIMF_10630	pduH	propanediol dehydratase reactivase beta subunit PduH	BlastRules:WP_000377971, GO:0016787, GO:0031472, GO:0046872, GO:0051144, RefSeq:WP_000377982.1, SO:0001217, UniParc:UPI000169F219, UniRef:UniRef100_A0A5I9ZGQ5, UniRef:UniRef50_O68196, UniRef:UniRef90_Q8ZNR6
contig_1	cds	2102771	2103046	+	LNHIMF_10635	pduJ	propanediol utilization microcompartment protein PduJ	BlastRules:WP_023226677, COG:COG4577, COG:QC, GO:0031472, GO:0051144, RefSeq:WP_001057755.1, SO:0001217, UniParc:UPI0000059C6D, UniRef:UniRef100_H9L478, UniRef:UniRef50_H9L478, UniRef:UniRef90_H9L478
contig_1	cds	2103071	2103532	+	LNHIMF_10640	pduK	propanediol utilization microcompartment protein PduK	BlastRules:WP_001284390, COG:COG4577, COG:QC, GO:0031472, GO:0051144, SO:0001217, UniParc:UPI00017B8468, UniRef:UniRef100_A0A0N1TUQ6, UniRef:UniRef50_Q9XDN6, UniRef:UniRef90_Q9XDN6
contig_1	cds	2103532	2104164	+	LNHIMF_10645	pduL	Phosphate propanoyltransferase	COG:COG4869, COG:Q, EC:2.3.1.222, GO:0016747, GO:0031469, GO:0046872, GO:0051144, RefSeq:WP_000356736.1, SO:0001217, UniParc:UPI000169F06D, UniRef:UniRef100_A0A5I1XL36, UniRef:UniRef50_Q9XDN5, UniRef:UniRef90_Q9XDN5
contig_1	cds	2104161	2104652	+	LNHIMF_10650	pduM	propanediol utilization microcompartment protein PduM	BlastRules:WP_001012956, GO:0005198, GO:0031472, GO:0051144, GO:1902117, RefSeq:WP_001012963.1, SO:0001217, UniParc:UPI000169F06C, UniRef:UniRef100_A0A5J2LPQ5, UniRef:UniRef50_Q9XDN4, UniRef:UniRef90_Q9XDN4
contig_1	cds	2104656	2104931	+	LNHIMF_10655	pduN	propanediol utilization microcompartment protein PduN	BlastRules:WP_000549824, COG:COG4576, COG:QC, RefSeq:WP_000549825.1, SO:0001217, UniParc:UPI000048EB84, UniRef:UniRef100_A0A1S0ZFK8, UniRef:UniRef50_Q9XDN3, UniRef:UniRef90_A8AEM6
contig_1	cds	2104941	2105951	+	LNHIMF_10660	pduO	two-domain cob(I)yrinic acid a,c-diamide adenosyltransferase PduO	BlastRules:WP_001029486, COG:COG3193, COG:T, EC:2.5.1.-, EC:2.5.1.17, GO:0005524, GO:0008817, GO:0009236, GO:0031472, GO:0046872, GO:0051144, KEGG:K11477, RefSeq:WP_001029481.1, SO:0001217, UniParc:UPI000169F06B, UniRef:UniRef100_A0A5I9F7S4, UniRef:UniRef50_Q8ZNR5, UniRef:UniRef90_Q8ZNR5
contig_1	cds	2105948	2107342	+	LNHIMF_10665	pduP	CoA-acylating propionaldehyde dehydrogenase PduP	BlastRules:WP_001097680, BlastRules:WP_002915818, BlastRules:WP_019252018, EC:1.2.1.87, GO:0008774, GO:0031472, GO:0051144, RefSeq:WP_001097664.1, SO:0001217, UniParc:UPI000169F06A, UniRef:UniRef100_A0A5I7PDD6, UniRef:UniRef50_Q9XDN1, UniRef:UniRef90_Q9XDN1
contig_1	cds	2107354	2108466	+	LNHIMF_10670	pduQ	1-propanol dehydrogenase PduQ	BlastRules:WP_001091448, BlastRules:WP_015958922, COG:C, COG:COG1454, EC:1.1.-.-, GO:0004022, GO:0005506, GO:0031472, GO:0051144, RefSeq:WP_001091452.1, SO:0001217, UniParc:UPI000169F069, UniRef:UniRef100_A0A5I9J935, UniRef:UniRef50_Q9XDN0, UniRef:UniRef90_Q9XDN0
contig_1	cds	2108463	2109818	+	LNHIMF_10675	pduS	cobalamin reductase PduS	BlastRules:WP_000100782, COG:C, COG:COG4656, EC:7.1.1.11, EC:7.2.1.2, GO:0009055, GO:0009236, GO:0010181, GO:0016020, GO:0031472, GO:0046872, GO:0051144, GO:0051539, KEGG:K03615, RefSeq:WP_000102038.1, SO:0001217, UniParc:UPI000169F068, UniRef:UniRef100_A0A3U0DPU8, UniRef:UniRef50_Q9XDM9, UniRef:UniRef90_Q9XDM9
contig_1	cds	2109821	2110375	+	LNHIMF_10680	pduT	propanediol utilization microcompartment protein PduT	BlastRules:WP_000075772, EC:7.1.1.11, EC:7.2.1.2, KEGG:K03615, RefSeq:WP_000075777.1, SO:0001217, UniParc:UPI000169F067, UniRef:UniRef100_A0A447P8T3, UniRef:UniRef50_A0A7H4PIP3, UniRef:UniRef90_A0A447P8T3
contig_1	cds	2110375	2110725	+	LNHIMF_10685	pduU	propanediol utilization microcompartment protein PduU	BlastRules:WP_000441103, COG:COG4810, COG:E, GO:0031472, GO:0051144, RefSeq:WP_000441100.1, SO:0001217, UniParc:UPI000169F066, UniRef:UniRef100_A0A6C8GLM4, UniRef:UniRef50_Q187M0, UniRef:UniRef90_P0A1D2
contig_1	cds	2110730	2111182	+	LNHIMF_10690	pduV	propanediol utilization protein PduV	BlastRules:WP_000826277, BlastRules:WP_015958923, COG:COG4917, COG:E, RefSeq:WP_000826270.1, SO:0001217, UniParc:UPI000169F065, UniRef:UniRef100_A0A5I1XNJ1, UniRef:UniRef50_B1VB80, UniRef:UniRef90_A0A0J2HKF5
contig_1	cds	2111167	2112381	+	LNHIMF_10695	pduW	propanediol utilization propionate kinase PduW	BlastRules:WP_000120647, RefSeq:WP_000120645.1, SO:0001217, UniParc:UPI000169F064, UniRef:UniRef100_A0A5I0UQM5, UniRef:UniRef90_P74879
contig_1	cds	2112439	2113341	+	LNHIMF_10700	pduX	L-threonine kinase PduX	BlastRules:WP_015632997, COG:COG4542, COG:Q, EC:2.7.1.177, GO:0005524, GO:0005737, GO:0009236, GO:0016301, GO:0016310, GO:0051144, RefSeq:WP_001201302.1, SO:0001217, UniParc:UPI000169F063, UniRef:UniRef100_A0A3V7PBB6, UniRef:UniRef50_Q9XDM4, UniRef:UniRef90_Q9XDM4
contig_1	cds	2113375	2113710	-	LNHIMF_10705	yeeX	DUF496 domain-containing protein	COG:COG2926, COG:S, GO:0005829, RefSeq:WP_000450405.1, SO:0001217, UniParc:UPI0000059C60, UniRef:UniRef100_B5EX25, UniRef:UniRef50_B7LTX6, UniRef:UniRef90_B7LTX6
contig_1	cds	2113955	2115013	-	LNHIMF_10710	yccC	Uncharacterized membrane protein YccC	COG:COG1289, COG:S, RefSeq:WP_001200855.1, SO:0001217, UniParc:UPI000169F061, UniRef:UniRef100_A0A5I6UQ75, UniRef:UniRef50_P33011, UniRef:UniRef90_A0A379S0Q8
contig_1	cds	2115132	2115599	-	LNHIMF_10715	sbmC	DNA gyrase inhibitor SbmC	COG:COG3449, COG:L, GO:0005737, GO:0008657, RefSeq:WP_000384326.1, SO:0001217, UniParc:UPI0000059C5E, UniRef:UniRef100_P0A213, UniRef:UniRef50_P33012, UniRef:UniRef90_P0A213
contig_1	cds	2115750	2116916	-	LNHIMF_10720	dacD	serine-type D-Ala-D-Ala carboxypeptidase DacD	COG:COG1686, COG:M, EC:3.4.16.4, GO:0005886, GO:0006508, GO:0008360, GO:0009002, GO:0009252, GO:0071555, SO:0001217, UniParc:UPI0001604797, UniRef:UniRef100_A0A6C6YYU6, UniRef:UniRef50_P33013, UniRef:UniRef90_P37604
contig_1	cds	2117046	2117810	-	LNHIMF_10725	phsC	thiosulfate reductase cytochrome B subunit	COG:COG4117, COG:P, GO:0005886, GO:0009055, GO:0020037, GO:0022904, GO:0046872, RefSeq:WP_001092558.1, SO:0001217, UniParc:UPI000169EB30, UniRef:UniRef100_A0A5I6WUE6, UniRef:UniRef50_P37602, UniRef:UniRef90_P37602
contig_1	cds	2117807	2118385	-	LNHIMF_10730	phsB	thiosulfate reductase electron transport protein PhsB	BlastRules:WP_001016236, COG:C, COG:COG0437, GO:0005886, GO:0046872, GO:0051539, KEGG:K08353, RefSeq:WP_001016236.1, SO:0001217, UniParc:UPI0000059C5C, UniRef:UniRef100_P0A1I2, UniRef:UniRef50_P0A1I2, UniRef:UniRef90_P0A1I2
contig_1	cds	2118400	2120676	-	LNHIMF_10735	phsA	thiosulfate reductase PhsA	COG:C, COG:COG0243, EC:1.8.2.5, EC:1.8.5.5, GO:0016491, GO:0042597, GO:0043546, GO:0046872, GO:0051539, RefSeq:WP_000028234.1, SO:0001217, UniParc:UPI000169EB2F, UniRef:UniRef100_A0A722RA20, UniRef:UniRef50_P37600, UniRef:UniRef90_P37600
contig_1	cds	2121305	2123653	+	LNHIMF_10740	sopA	SPI-1 type III secretion system effector HECT-type E3 ubiquitin transferase SopA	BlastRules:WP_000703995, COG:COG1357, COG:S, EC:2.3.2.26, GO:0004842, GO:0005576, GO:0016567, GO:0043657, RefSeq:WP_000704007.1, SO:0001217, UniParc:UPI000169E95F, UniRef:UniRef100_B4TMK5, UniRef:UniRef50_Q9S4P4, UniRef:UniRef90_Q9S4P4
contig_1	cds	2124202	2124468	+	LNHIMF_10745		DUF3467 domain-containing protein	RefSeq:WP_000798891.1, SO:0001217, UniParc:UPI0001604793, UniRef:UniRef100_A0A730Y1Y8, UniRef:UniRef50_A0A5U3ITY2, UniRef:UniRef90_A0A5U3ITY2
contig_1	cds	2124484	2124675	-	LNHIMF_10750		DUF2767 domain-containing protein	RefSeq:WP_000343069.1, SO:0001217, UniParc:UPI0001604792, UniRef:UniRef100_A0A736C1T4, UniRef:UniRef50_A0A379W783, UniRef:UniRef90_A0A379W783
contig_1	cds	2124784	2125506	-	LNHIMF_10755		Lipoprotein	RefSeq:WP_001033376.1, SO:0001217, UniParc:UPI000169E95E, UniRef:UniRef100_A0A379VNU9, UniRef:UniRef50_A0A379W7Y9, UniRef:UniRef90_A0A379W7Y9
contig_1	cds	2125574	2125717	-	LNHIMF_10760		Phage tail assembly protein	SO:0001217, UniParc:UPI000160478F, UniRef:UniRef100_A0A0N1QYJ6, UniRef:UniRef50_A0A0N1QYJ6, UniRef:UniRef90_A0A0N1QYJ6
contig_1	cds	2125692	2125898	-	LNHIMF_10765		DUF1353 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A743P7N3
