"Gene","GCF_000022165.1","GCF_000020925.1","GCF_000020885.1","GCF_000007545.1","GCF_000170215.1","GCF_000020745.1","GCF_000171535.2","GCF_000171415.1","GCF_000171515.1"
"GEGEGB_17970",0,1,0,1,0,0,0,0,0
"GEGEGB_17985",0,1,0,1,0,0,0,0,0
"GEGEGB_17990",0,0,0,1,0,0,0,0,0
"GEGEGB_17995",0,0,0,1,0,0,0,0,0
"GEGEGB_18015",0,1,1,1,0,0,1,0,0
"GEGEGB_18045",0,1,0,1,0,0,0,0,0
"GEGEGB_18050",0,1,0,1,0,0,0,0,0
"GEGEGB_18085",0,0,0,1,0,0,0,0,0
"GEGEGB_18090",0,0,0,1,0,0,0,0,0
"GEGEGB_18095",0,0,0,1,0,0,0,0,0
"GEGEGB_20410",0,0,0,1,0,0,0,0,0
"GEGEGB_20720",0,0,1,1,0,0,0,0,0
"GEGEGB_20725",0,0,1,1,0,0,0,0,0
"GEGEGB_20770",0,0,0,1,0,0,0,0,0
"GEGEGB_20775",0,0,0,1,0,0,0,0,0
"GEGEGB_20780",0,0,0,1,0,0,0,0,0
"GEGEGB_20785",0,0,0,1,0,0,0,0,0
"GEGEGB_20790",0,0,0,1,0,0,0,0,0
"GEGEGB_20795",0,0,0,1,0,0,0,0,0
"GEGEGB_22365",0,0,0,1,0,0,0,0,0
"GEGEGB_22370",0,0,0,1,0,0,0,0,0
"GEGEGB_22375",0,0,0,1,0,0,0,0,0
"GEGEGB_22380",0,0,0,1,0,0,0,0,0
"GEGEGB_22390",0,0,0,1,0,0,0,0,0
"GEGEGB_22395",0,0,0,1,0,0,0,0,0
"GEGEGB_22400",0,0,0,1,0,0,0,0,0
"GEGEGB_22405",0,0,0,1,0,0,0,0,0
"GEGEGB_22410",0,0,0,1,0,0,0,0,0
"GEGEGB_22415",0,0,0,1,0,0,0,0,0
"GEGEGB_22420",0,0,0,1,0,0,0,0,0
"GEGEGB_22425",0,0,0,1,0,0,0,0,0
"GEGEGB_22430",0,0,0,1,0,0,0,0,0
"GEGEGB_22435",0,0,0,1,0,0,0,0,0
"GEGEGB_22440",0,0,0,1,0,0,0,0,0
"GEGEGB_22445",0,0,0,1,0,0,0,0,0
"GEGEGB_22450",0,0,0,1,0,0,0,0,0
"GEGEGB_22455",0,0,0,1,0,0,0,0,0
"GEGEGB_22460",0,0,0,1,0,0,0,0,0
"GEGEGB_22465",0,0,0,1,0,0,0,0,0
"GEGEGB_22470",0,0,0,1,0,0,0,0,0
"GEGEGB_22475",0,0,0,1,0,0,0,0,0
"GEGEGB_22480",0,0,0,1,0,0,0,0,0
"GEGEGB_22485",0,0,0,1,0,0,0,0,0
"GEGEGB_22490",0,0,0,1,0,0,0,0,0
"GEGEGB_22495",0,0,0,1,0,0,0,0,0
"GEGEGB_22500",0,0,0,1,0,0,0,0,0
"GEGEGB_22505",0,0,0,1,0,0,0,0,0
"GEGEGB_22510",0,0,0,1,0,0,0,0,0
"GEGEGB_22515",0,0,0,1,0,0,0,0,0
"GEGEGB_22520",0,0,0,1,0,0,0,0,0
"GEGEGB_22525",0,0,0,1,0,0,0,0,0
"GEGEGB_22530",0,0,0,1,0,0,0,0,0
"GEGEGB_22535",0,0,0,1,0,0,0,0,0
"GEGEGB_22540",0,0,0,1,0,0,0,0,0
"GEGEGB_22545",0,0,0,1,0,0,0,0,0
"GEGEGB_22550",0,0,0,1,0,0,0,0,0
"GEGEGB_22555",0,0,0,1,0,0,0,0,0
"GEGEGB_22560",0,0,0,1,0,0,0,0,0
"GEGEGB_22565",0,0,0,1,0,0,0,0,0
"GEGEGB_22570",0,0,0,1,0,0,0,0,0
"GEGEGB_22575",0,0,0,1,0,0,0,0,0
"GEGEGB_22580",0,0,0,1,0,0,0,0,0
"GEGEGB_22585",0,0,0,1,0,0,0,0,0
"GEGEGB_22590",0,0,0,1,0,0,0,0,0
"GEGEGB_22595",0,0,0,1,0,0,0,0,0
"GEGEGB_22600",0,0,0,1,0,0,0,0,0
"GEGEGB_22605",0,0,0,1,0,0,0,0,0
"GEGEGB_22610",0,0,0,1,0,0,0,0,0
"GEGEGB_22615",0,0,0,1,0,0,0,0,0
"GEGEGB_22620",0,0,0,1,0,0,0,0,0
"GEGEGB_22635",0,0,0,1,0,0,0,0,0
"GEGEGB_22645",0,0,0,1,0,0,0,0,0
"GEGEGB_22650",0,0,0,1,0,0,0,0,0
"GEGEGB_22655",0,0,0,1,0,0,0,0,0
"GEGEGB_22660",0,0,0,1,0,0,0,0,0
"GEGEGB_22665",0,0,0,1,0,0,0,0,0
"GEGEGB_22670",0,0,0,1,0,0,0,0,0
"GEGEGB_22675",0,0,0,1,0,0,0,0,0
"GEGEGB_22680",0,0,0,1,0,0,0,0,0
"GEGEGB_22685",0,0,0,1,0,0,0,0,0
"GEGEGB_22690",0,0,0,1,0,0,0,0,0
"GEGEGB_22695",0,0,0,1,0,0,0,0,0
"GEGEGB_22705",0,0,0,1,0,0,0,0,0
"GEGEGB_22730",0,0,0,1,0,0,0,0,0
"GEGEGB_22760",0,0,0,1,0,0,0,0,0
"GEGEGB_22775",0,1,1,1,0,0,1,0,0
"GEGEGB_22850",0,0,0,1,0,0,0,0,0
"GEGEGB_22855",0,0,0,1,0,0,0,0,0
"GEGEGB_22860",0,0,0,1,0,0,0,0,0
"GEGEGB_22885",0,0,0,1,0,0,0,0,0
"ODDLKH_01785",0,0,0,0,1,0,0,0,0
"ODDLKH_01790",0,0,0,0,1,0,0,0,0
"ODDLKH_01795",0,0,0,0,1,0,0,0,0
"ODDLKH_01800",0,0,0,0,1,0,0,0,0
"ODDLKH_01805",0,0,0,0,1,0,0,0,0
"ODDLKH_01810",0,0,0,0,1,0,0,0,0
"ODDLKH_01815",0,0,0,0,1,0,0,0,0
"ODDLKH_01820",0,0,0,0,1,0,0,0,0
"ODDLKH_01825",0,0,0,0,1,0,0,0,0
"ODDLKH_01830",0,0,0,0,1,0,0,0,0
"ODDLKH_01835",0,0,0,0,1,0,0,0,0
"ODDLKH_01840",0,0,0,0,1,0,0,0,0
"ODDLKH_01845",0,0,0,0,1,0,0,0,0
"ODDLKH_01850",0,0,0,0,1,0,0,0,0
"ODDLKH_01970",1,0,0,0,1,0,1,0,0
"ODDLKH_02000",1,0,0,0,1,0,0,0,0
"ODDLKH_06505",0,0,0,0,1,0,0,0,0
"ODDLKH_06745",1,1,0,0,1,1,1,1,1
"ODDLKH_06765",1,1,0,0,1,1,1,1,1
"ODDLKH_11765",1,1,0,1,1,1,1,1,1
"HFCAGB_06255",0,1,1,1,1,0,0,1,1
"HFCAGB_08075",0,1,1,1,0,1,1,1,1
"HFCAGB_08330",1,1,0,1,1,1,0,1,1
"HFCAGB_10295",1,1,1,0,1,0,1,1,1
"HFCAGB_12380",1,1,1,1,1,1,1,1,0
"HFCAGB_12505",0,1,0,0,0,0,0,0,0
"HFCAGB_13850",0,1,1,1,0,1,1,1,1
"HFCAGB_13920",0,1,0,0,0,0,0,0,0
"HFCAGB_13960",0,1,0,0,0,0,0,0,0
"HFCAGB_14085",1,1,1,1,1,0,1,1,1
"HFCAGB_15870",0,1,1,1,0,0,1,0,1
"HFCAGB_15875",0,1,0,0,0,0,1,0,1
"HFCAGB_22655",0,1,0,0,0,0,0,0,0
"HFCAGB_23905",1,1,0,0,1,1,0,1,1
"HFCAGB_24035",0,1,1,0,0,0,1,1,1
"HFCAGB_24065",0,1,0,0,0,0,0,0,0
"HFCAGB_24200",1,1,0,0,0,0,0,0,0
"HFCAGB_24205",1,1,0,0,0,0,0,0,0
"HFCAGB_24210",1,1,0,0,0,0,0,0,0
"HFCAGB_24215",1,1,0,0,0,0,0,0,0
"HFCAGB_24220",1,1,0,0,0,0,0,0,0
"HFCAGB_24225",1,1,0,0,0,0,0,0,0
"HFCAGB_24230",1,1,0,0,0,0,0,0,0
"HFCAGB_24235",1,1,0,0,0,0,0,0,0
"HFCAGB_24240",1,1,0,0,0,0,0,0,0
"HFCAGB_24245",1,1,0,0,0,0,0,0,0
"HFCAGB_24250",1,1,0,0,0,0,0,0,0
"HFCAGB_24255",1,1,0,0,0,0,0,0,0
"HFCAGB_24260",1,1,0,0,0,0,0,0,0
"HFCAGB_24265",1,1,0,0,0,0,0,0,0
"HFCAGB_24270",1,1,0,0,0,0,0,0,0
"HFCAGB_24275",1,1,0,0,0,0,0,0,0
"HFCAGB_24285",1,1,0,0,0,0,0,0,0
"HFCAGB_24290",1,1,0,0,0,0,0,0,0
"HFCAGB_24295",1,1,0,0,0,0,0,0,0
"HFCAGB_24305",1,1,0,0,0,0,0,0,0
"HFCAGB_24310",1,1,0,0,0,0,0,0,0
"HFCAGB_24315",1,1,0,0,0,0,0,0,0
"HFCAGB_24320",1,1,0,0,0,0,0,0,0
"HFCAGB_24325",1,1,0,0,0,0,0,0,0
"HFCAGB_24330",1,1,0,0,0,0,0,0,0
"HFCAGB_24335",1,1,0,0,0,0,0,0,0
"HFCAGB_24340",1,1,0,0,0,0,0,0,0
"HFCAGB_24355",0,1,0,0,0,0,0,0,0
"HFCAGB_24360",0,1,0,0,1,1,0,0,0
"HFCAGB_24365",0,1,0,0,1,1,0,0,0
"HFCAGB_24370",0,1,0,0,1,1,0,0,0
"HFCAGB_24380",0,1,0,0,1,1,0,0,0
"HFCAGB_24385",0,1,0,0,0,0,0,0,0
"BEJGEH_02395",0,0,1,0,0,1,0,1,0
"BEJGEH_02465",0,0,1,0,0,0,0,0,0
"BEJGEH_02470",0,0,1,0,0,0,0,0,0
"BEJGEH_02825",1,0,1,1,0,0,0,1,1
"BEJGEH_08640",1,1,1,0,1,1,1,1,1
"BEJGEH_09820",0,0,1,0,0,0,0,1,1
"BEJGEH_09835",0,0,1,0,0,0,0,0,0
"BEJGEH_09840",0,1,1,0,0,0,0,0,0
"BEJGEH_09845",0,1,1,0,0,0,0,0,0
"BEJGEH_09870",0,0,1,0,0,0,0,0,0
"BEJGEH_09875",0,0,1,0,0,0,0,0,0
"BEJGEH_09880",0,0,1,0,0,0,0,0,0
"BEJGEH_09885",0,0,1,0,0,0,0,0,0
"BEJGEH_09890",0,1,1,0,0,0,0,0,0
"BEJGEH_09895",0,1,1,0,0,0,0,0,0
"BEJGEH_09900",0,0,1,0,0,0,0,0,0
"BEJGEH_09905",0,0,1,0,0,0,0,0,0
"BEJGEH_09915",0,1,1,0,0,0,0,0,0
"BEJGEH_09920",0,1,1,0,0,0,0,0,0
"BEJGEH_09925",0,1,1,0,0,0,0,0,0
"BEJGEH_09930",0,0,1,0,0,0,0,0,0
"BEJGEH_09935",0,0,1,0,0,0,0,0,0
"BEJGEH_09940",0,1,1,0,0,0,0,0,0
"BEJGEH_09945",0,1,1,0,0,0,0,0,0
"BEJGEH_09960",0,1,1,0,0,0,0,0,0
"BEJGEH_09965",0,1,1,0,0,0,0,0,0
"BEJGEH_09970",0,1,1,0,0,0,0,0,0
"BEJGEH_09975",0,0,1,0,0,0,0,0,0
"BEJGEH_09980",0,1,1,0,0,0,0,0,0
"BEJGEH_09985",0,0,1,0,0,0,0,0,0
"BEJGEH_09995",0,0,1,0,0,0,0,0,0
"BEJGEH_10000",0,0,1,0,0,0,0,0,0
"BEJGEH_10005",0,0,1,0,0,0,0,0,0
"BEJGEH_10010",0,0,1,0,0,0,0,0,0
"BEJGEH_10035",0,0,1,0,0,0,1,0,0
"BEJGEH_10065",0,0,1,0,0,1,0,0,0
"BEJGEH_14285",1,1,1,0,1,1,1,1,1
"BEJGEH_17755",0,0,1,0,0,0,0,1,0
"BEJGEH_17765",1,1,1,0,1,0,0,1,0
"BEJGEH_17915",0,0,1,0,0,0,0,0,0
"BEJGEH_17985",0,0,1,1,0,1,0,0,0
"BEJGEH_19810",0,0,1,1,0,1,0,0,0
"BEJGEH_19815",0,0,1,1,0,1,0,0,0
"BEJGEH_19820",0,0,1,1,0,1,0,0,0
"BEJGEH_19975",1,0,1,1,1,0,0,0,0
"BEJGEH_21945",0,0,1,0,0,0,0,0,0
"BEJGEH_21950",0,0,1,0,0,0,0,0,0
"BEJGEH_21955",0,0,1,0,0,0,0,0,0
"BEJGEH_21960",0,0,1,0,0,0,0,0,0
"BEJGEH_21965",0,0,1,0,0,0,0,0,0
"BEJGEH_21970",0,0,1,0,0,0,0,0,0
"BEJGEH_21975",0,0,1,0,0,0,0,0,0
"BEJGEH_21980",0,0,1,0,0,0,0,0,0
"BEJGEH_21985",0,0,1,0,0,0,0,0,0
"BEJGEH_21990",0,0,1,0,0,0,0,0,0
"BEJGEH_22920",0,0,1,0,0,0,0,0,0
"BEJGEH_22925",0,0,1,0,0,0,0,0,0
"BEJGEH_22930",0,0,1,0,0,0,0,0,0
"BEJGEH_22935",0,0,1,0,0,0,0,0,0
"BEJGEH_22940",0,0,1,0,0,0,0,0,0
"BEJGEH_22945",0,0,1,0,0,0,0,0,0
"BEJGEH_22950",0,0,1,0,0,0,0,0,0
"BEJGEH_22955",0,0,1,0,0,0,0,0,0
"BEJGEH_22960",0,0,1,0,0,0,0,0,0
"BEJGEH_22965",0,0,1,0,0,0,0,0,0
"BEJGEH_22980",0,1,1,0,0,0,0,0,0
"BEJGEH_22985",0,0,1,0,0,0,0,0,0
"BEJGEH_22990",0,0,1,0,0,0,0,0,0
"BEJGEH_22995",0,0,1,0,0,0,0,0,0
"BEJGEH_23005",0,0,1,0,0,0,0,0,0
"BEJGEH_23010",0,0,1,0,0,0,0,0,0
"BEJGEH_23015",0,0,1,0,0,0,0,0,0
"BEJGEH_23020",0,0,1,0,0,0,0,0,0
"BEJGEH_23025",0,0,1,0,0,0,0,0,0
"BEJGEH_23030",0,0,1,0,0,0,0,0,0
"BEJGEH_23035",0,0,1,0,0,0,0,0,0
"BEJGEH_23040",0,0,1,0,0,0,0,0,0
"BEJGEH_23045",0,0,1,0,0,0,0,0,0
"BEJGEH_23050",0,0,1,0,0,0,0,0,0
"BEJGEH_23180",0,1,1,0,0,1,1,1,1
"GEGEGB_01865",0,0,0,1,0,0,0,0,0
"GEGEGB_01890",0,0,0,1,0,0,0,0,0
"GEGEGB_01915",0,0,0,1,0,0,0,0,0
"GEGEGB_01920",0,0,0,1,0,0,0,0,0
"GEGEGB_01925",0,0,0,1,0,0,0,0,0
"GEGEGB_02060",0,0,0,1,0,0,0,0,0
"GEGEGB_02120",0,0,0,1,0,0,0,0,0
"GEGEGB_02155",0,0,0,1,0,0,0,0,0
"GEGEGB_05240",0,1,0,1,0,1,1,0,1
"GEGEGB_05245",0,0,0,1,0,0,0,0,0
"GEGEGB_05390",0,0,0,1,0,0,0,0,0
"GEGEGB_05420",0,0,0,1,0,0,0,0,0
"GEGEGB_07755",0,0,0,1,0,0,0,0,0
"GEGEGB_07760",0,0,0,1,0,0,0,0,0
"GEGEGB_09035",0,0,0,1,0,0,0,0,0
"GEGEGB_10145",0,0,0,1,0,0,0,0,0
"GEGEGB_10150",0,0,0,1,0,0,0,0,0
"GEGEGB_10155",0,0,0,1,0,0,0,0,0
"GEGEGB_10160",0,0,0,1,0,0,0,0,0
"GEGEGB_10165",0,0,0,1,0,0,0,0,0
"GEGEGB_10360",0,0,0,1,0,0,0,0,0
"GEGEGB_10475",0,0,0,1,0,0,0,0,0
"GEGEGB_12125",0,1,1,1,0,1,1,0,0
"GEGEGB_13945",0,0,0,1,0,0,0,0,0
"GEGEGB_13950",0,0,0,1,0,0,0,0,0
"GEGEGB_13955",0,0,0,1,0,0,0,0,0
"GEGEGB_13960",0,0,0,1,0,0,0,0,0
"GEGEGB_13965",0,0,0,1,0,0,0,0,0
"GEGEGB_13970",0,0,0,1,0,0,0,0,0
"GEGEGB_13975",0,0,0,1,0,0,0,0,0
"GEGEGB_13995",0,0,0,1,0,0,0,0,0
"GEGEGB_14000",0,0,0,1,0,0,0,0,0
"GEGEGB_14015",0,0,0,1,0,0,0,0,0
"GEGEGB_14020",0,0,0,1,0,0,0,0,0
"GEGEGB_14030",0,1,1,1,0,0,1,0,0
"GEGEGB_14060",0,0,0,1,0,0,1,0,0
"GEGEGB_14200",0,0,0,1,0,0,0,0,0
"GEGEGB_14260",0,0,0,1,0,0,0,0,0
"GEGEGB_15980",0,0,1,1,0,0,0,0,0
"GEGEGB_15985",0,0,1,1,0,0,0,0,0
"GEGEGB_15990",0,0,1,1,0,0,0,0,0
"GEGEGB_16255",0,0,0,1,0,0,0,0,0
"GEGEGB_18910",0,0,0,1,0,0,0,0,0
"GEGEGB_18915",0,0,0,1,0,0,0,0,0
"GEGEGB_21290",0,0,0,1,0,0,0,0,0
"GEGEGB_22905",0,0,0,1,0,0,0,0,0
"GEGEGB_22930",1,0,0,1,0,0,0,0,0
"GEGEGB_22940",0,0,0,1,0,0,0,0,0
"GEGEGB_22950",0,0,0,1,0,0,0,0,0
"GEGEGB_22955",0,0,0,1,0,0,0,0,0
"GEGEGB_22960",0,0,0,1,0,0,0,0,0
"GEGEGB_22965",0,0,0,1,0,0,0,0,0
"GEGEGB_22970",0,0,0,1,0,0,0,0,0
"GEGEGB_22975",0,0,0,1,0,0,0,0,0
"GEGEGB_22980",0,0,0,1,0,0,0,0,0
"GEGEGB_22985",0,0,0,1,0,0,0,0,0
"GEGEGB_22990",0,0,0,1,0,0,0,0,0
"GEGEGB_22995",0,0,0,1,0,0,0,0,0
"GEGEGB_23000",0,0,0,1,0,0,0,0,0
"GEGEGB_23005",0,0,0,1,0,0,0,0,0
"GEGEGB_23010",0,0,0,1,0,0,0,0,0
"GEGEGB_23015",0,0,0,1,0,0,0,0,0
"GEGEGB_23030",0,0,0,1,0,0,0,0,0
"GEGEGB_23035",0,0,0,1,0,0,0,0,0
"GEGEGB_23040",0,0,0,1,0,0,0,0,0
"GEGEGB_23050",0,0,0,1,0,0,0,0,0
"GEGEGB_23060",0,0,0,1,0,0,0,0,0
"GEGEGB_23080",0,0,0,1,0,0,0,0,1
"GEGEGB_23090",0,0,0,1,0,0,0,0,0
"GEGEGB_23095",0,0,0,1,0,0,1,0,1
"GEGEGB_23220",0,0,0,1,1,0,1,0,1
"GEGEGB_23405",0,0,0,1,0,0,0,0,0
"ODDLKH_00890",0,0,0,0,1,1,0,0,0
"ODDLKH_00910",0,0,0,0,1,1,0,0,0
"ODDLKH_00920",0,0,0,0,1,0,0,0,0
"ODDLKH_03810",1,1,0,1,1,1,0,1,1
"ODDLKH_03860",1,1,0,1,1,1,0,1,1
"ODDLKH_04070",1,0,0,0,1,0,0,0,0
"ODDLKH_06085",1,0,0,1,1,1,1,1,0
"ODDLKH_08265",0,0,0,0,1,0,0,0,0
"ODDLKH_08285",0,0,0,0,1,0,0,0,0
"ODDLKH_08290",0,0,0,0,1,0,0,0,0
"ODDLKH_08295",0,0,0,0,1,0,0,0,0
"ODDLKH_08320",0,0,0,0,1,0,0,0,0
"ODDLKH_08325",0,0,0,0,1,0,0,0,0
"ODDLKH_08330",0,0,0,0,1,0,0,0,0
"ODDLKH_08335",0,0,0,0,1,0,0,0,0
"ODDLKH_08340",0,0,0,0,1,0,0,0,0
"ODDLKH_08345",0,0,0,0,1,0,0,0,0
"ODDLKH_10120",1,0,0,0,1,0,0,0,0
"ODDLKH_10195",1,0,0,0,1,0,1,1,0
"ODDLKH_10205",1,0,0,0,1,0,0,0,0
"ODDLKH_12055",0,0,0,0,1,1,1,0,0
"ODDLKH_12505",1,1,1,0,1,0,1,1,1
"ODDLKH_14780",0,0,0,0,1,0,0,0,0
"ODDLKH_17025",0,0,0,0,1,0,0,0,0
"ODDLKH_21050",1,1,0,0,1,0,0,0,0
"ODDLKH_21450",1,1,0,0,1,0,1,1,1
"LNHIMF_02815",0,0,0,0,0,1,0,0,0
"LNHIMF_02820",0,0,0,0,0,1,0,0,0
"LNHIMF_04170",0,0,0,0,0,1,0,0,0
"LNHIMF_04325",1,0,0,1,1,1,1,1,0
"LNHIMF_04435",0,0,0,0,0,1,0,0,0
"LNHIMF_08075",0,0,1,0,0,1,1,0,0
"LNHIMF_08120",0,0,0,1,0,1,0,0,0
"LNHIMF_08125",0,0,0,1,0,1,0,0,0
"LNHIMF_08320",0,0,1,0,0,1,0,0,0
"LNHIMF_10745",0,0,0,0,0,1,0,0,0
"LNHIMF_10750",0,0,0,0,0,1,0,0,0
"LNHIMF_10755",0,0,0,0,0,1,0,0,0
"LNHIMF_10760",0,0,0,0,0,1,0,0,0
"LNHIMF_10765",0,0,0,0,0,1,0,0,0
"LNHIMF_10770",0,0,0,0,0,1,0,0,0
"LNHIMF_10775",0,0,0,0,0,1,0,0,0
"LNHIMF_10785",1,1,0,0,0,1,0,0,0
"LNHIMF_10845",1,1,0,0,0,1,0,0,0
"LNHIMF_10855",1,1,0,0,0,1,0,0,0
"LNHIMF_10875",1,1,0,0,0,1,0,0,0
"LNHIMF_10900",1,1,0,0,0,1,0,0,0
"LNHIMF_10905",0,0,0,0,0,1,0,0,0
"LNHIMF_10910",0,0,0,0,0,1,0,0,0
"LNHIMF_10915",0,0,0,0,0,1,0,0,0
"LNHIMF_10960",1,0,0,0,0,1,0,0,0
"LNHIMF_10965",1,0,0,0,0,1,0,0,0
"LNHIMF_10990",1,0,0,0,0,1,0,0,0
"LNHIMF_10995",1,0,0,0,0,1,0,0,0
"LNHIMF_11030",0,0,0,0,0,1,0,0,0
"LNHIMF_11035",0,0,0,0,0,1,0,0,0
"LNHIMF_11155",0,0,0,0,0,1,0,0,0
"LNHIMF_15390",0,0,0,1,0,1,0,0,0
"LNHIMF_16980",0,0,0,1,0,1,0,0,0
"LNHIMF_17660",0,0,0,0,0,1,0,0,0
"LNHIMF_17875",0,0,0,0,0,1,0,0,0
"LNHIMF_17885",0,0,0,0,0,1,0,0,0
"LNHIMF_17920",0,0,1,1,0,1,0,1,0
"LNHIMF_20535",0,0,0,0,0,1,0,0,0
"LNHIMF_22010",0,0,1,0,0,1,0,0,0
"LNHIMF_22040",0,0,0,0,0,1,0,0,0
"LNHIMF_22045",0,0,0,0,1,1,0,0,0
"LNHIMF_22050",0,0,0,0,1,1,0,0,0
"LNHIMF_22055",0,0,0,0,1,1,0,0,0
"LNHIMF_22065",0,0,0,0,1,1,0,0,0
"LNHIMF_22070",0,0,0,0,0,1,0,0,0
"LNHIMF_22075",0,1,0,0,1,1,0,0,0
"LNHIMF_22080",0,1,0,0,1,1,0,0,0
"LNHIMF_22090",0,1,0,0,1,1,0,0,0
"LNHIMF_22350",0,0,0,0,0,1,0,0,0
"LNHIMF_23890",0,0,0,0,0,1,0,0,0
"LNHIMF_23895",0,0,0,0,0,1,0,0,0
"LNHIMF_23900",0,0,0,0,0,1,0,0,0
"LNHIMF_23905",0,0,0,0,0,1,0,0,0
"LNHIMF_23910",0,0,0,0,0,1,0,0,0
"LNHIMF_23915",0,0,0,0,0,1,0,0,0
"LNHIMF_23920",0,0,0,0,0,1,0,0,0
"LNHIMF_23925",0,0,0,0,0,1,0,0,0
"LNHIMF_23930",0,0,0,0,0,1,0,0,0
"LNHIMF_23935",0,0,0,0,0,1,0,0,0
"LNHIMF_23940",0,0,0,0,0,1,1,0,0
"LNHIMF_23945",0,0,0,0,0,1,0,0,1
"LNHIMF_23950",0,0,0,0,0,1,0,0,0
"LNHIMF_23955",0,0,0,0,0,1,0,0,0
"ONMMKP_00005",0,0,0,0,0,0,1,0,0
"ONMMKP_00010",0,0,0,0,0,0,1,0,0
"ONMMKP_00015",0,0,0,0,0,0,1,0,0
"ONMMKP_00020",0,0,0,0,0,0,1,0,0
"ONMMKP_00030",0,0,0,0,0,0,1,0,0
"ONMMKP_00035",0,0,0,0,0,0,1,0,0
"ONMMKP_00040",0,0,0,0,0,0,1,0,0
"ONMMKP_00045",0,0,0,0,0,0,1,0,0
"ONMMKP_00050",0,0,0,0,0,0,1,0,0
"ONMMKP_00055",0,0,0,0,0,0,1,0,0
"ONMMKP_00060",0,0,0,0,0,0,1,0,0
"ONMMKP_00080",0,0,0,0,0,0,1,1,0
"ONMMKP_00350",1,0,0,0,0,0,1,0,0
"ONMMKP_06365",0,0,0,0,0,0,1,0,0
"ONMMKP_06375",0,0,0,0,0,0,1,0,0
"ONMMKP_06660",0,0,0,0,0,0,1,0,0
"ONMMKP_06665",0,0,0,0,0,0,1,0,0
"ONMMKP_06670",0,0,0,0,0,0,1,0,0
"ONMMKP_06675",0,0,0,0,0,0,1,0,0
"ONMMKP_06680",0,0,0,0,0,0,1,0,0
"ONMMKP_06685",0,0,0,0,0,0,1,0,0
"ONMMKP_06690",0,0,0,0,0,0,1,0,0
"ONMMKP_06695",0,0,0,0,0,0,1,0,0
"ONMMKP_06700",0,0,0,0,0,0,1,0,0
"ONMMKP_06705",0,0,0,0,0,0,1,0,0
"ONMMKP_10725",0,0,0,0,0,0,1,0,0
"ONMMKP_10730",0,0,0,0,0,0,1,0,0
"ONMMKP_10735",0,0,0,0,0,0,1,0,0
"ONMMKP_10745",0,0,0,0,0,0,1,0,0
"ONMMKP_10750",0,0,0,0,0,0,1,0,0
"ONMMKP_10755",0,0,0,0,0,0,1,0,0
"ONMMKP_11425",0,0,0,0,0,0,1,0,0
"ONMMKP_11430",0,0,0,0,0,0,1,0,0
"ONMMKP_11435",0,0,0,0,0,0,1,0,0
"ONMMKP_11440",0,0,0,0,0,0,1,0,0
"ONMMKP_11445",0,0,0,0,0,0,1,0,0
"ONMMKP_11450",0,0,0,0,0,0,1,0,0
"ONMMKP_11455",0,0,0,0,0,0,1,0,0
"ONMMKP_11465",0,0,0,0,0,0,1,0,0
"ONMMKP_11470",0,0,0,0,0,0,1,0,0
"ONMMKP_11475",0,0,0,0,0,0,1,0,0
"ONMMKP_11480",0,0,0,0,0,0,1,0,0
"ONMMKP_11485",0,0,0,0,0,0,1,0,0
"ONMMKP_11490",0,0,0,0,0,0,1,0,0
"ONMMKP_11495",0,1,1,0,0,0,1,0,0
"ONMMKP_11500",0,0,0,1,0,0,1,0,0
"ONMMKP_11505",0,0,0,0,0,0,1,0,0
"ONMMKP_11510",0,0,0,0,0,0,1,0,0
"ONMMKP_11515",0,0,0,0,0,0,1,0,0
"ONMMKP_11520",0,1,1,1,1,0,1,1,1
"ONMMKP_11525",0,0,0,0,0,0,1,0,0
"ONMMKP_14705",0,0,0,0,0,0,1,0,0
"ONMMKP_14715",0,0,0,0,0,0,1,0,0
"ONMMKP_14720",0,0,0,0,0,0,1,0,0
"ONMMKP_14725",0,0,0,0,0,0,1,0,0
"ONMMKP_14730",0,0,0,0,0,0,1,0,0
"ONMMKP_14740",0,0,0,0,0,1,1,0,0
"ONMMKP_14745",0,0,0,0,0,0,1,0,0
"ONMMKP_14750",0,0,0,0,0,1,1,0,0
"ONMMKP_14755",0,0,0,0,0,1,1,0,0
"ONMMKP_14760",0,0,0,0,0,1,1,0,0
"ONMMKP_14765",0,0,0,0,0,1,1,0,0
"ONMMKP_14775",0,0,0,0,0,0,1,0,0
"ONMMKP_14780",0,0,0,0,0,0,1,0,0
"ONMMKP_14785",0,0,0,0,0,0,1,0,0
"ONMMKP_14795",0,0,0,0,0,0,1,0,0
"ONMMKP_14800",0,0,0,0,0,0,1,0,0
"ONMMKP_14810",0,0,0,0,0,1,1,0,0
"ONMMKP_14815",0,0,0,0,0,0,1,0,0
"ONMMKP_14820",0,0,0,0,0,0,1,0,0
"ONMMKP_14825",0,0,0,0,0,0,1,0,0
"ONMMKP_14830",0,0,0,0,0,0,1,0,0
"ONMMKP_14835",0,0,0,0,0,0,1,0,0
"ONMMKP_14840",0,0,0,0,0,0,1,0,0
"ONMMKP_14845",0,0,0,0,0,0,1,0,0
"ONMMKP_14850",0,0,0,0,0,0,1,0,0
"ONMMKP_14855",0,0,0,0,0,0,1,0,0
"ONMMKP_14860",0,0,0,0,0,0,1,0,0
"ONMMKP_14865",0,0,0,0,0,0,1,0,0
