persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
AJBGEP_13745	0.0	1.0	True
AJBGEP_13750	0.0	1.0	True
AJBGEP_13755	0.0	1.0	True
AJBGEP_13760	0.0	1.0	True
AJBGEP_13765	0.0	1.0	True
AJBGEP_13770	0.0	1.0	True
AJBGEP_13780	0.0	1.0	True
AJBGEP_13785	0.0	1.0	True
AJBGEP_13790	0.0	1.0	True
AJBGEP_13795	0.0	1.0	True
AJBGEP_13800	0.0	1.0	True
AJBGEP_13805	0.0	1.0	True
AJBGEP_13810	0.0	1.0	True
AJBGEP_13815	0.0	1.0	True
AJBGEP_13820	0.0	1.0	True
AJBGEP_14060	0.125	1.125	False
AJBGEP_14180	0.0	1.0	True
AJBGEP_14185	0.0	1.0	True
AJBGEP_14190	0.0	1.0	True
AJBGEP_14195	0.0	1.0	True
AJBGEP_14200	0.0	1.0	True
AJBGEP_15300	0.0	1.0	True
AJBGEP_15305	0.0	1.0	True
AJBGEP_15310	0.0	1.0	True
AJBGEP_15315	0.0	1.0	True
AJBGEP_15320	0.0	1.0	True
AJBGEP_15325	0.0	1.0	True
AJBGEP_15330	0.0	1.0	True
AJBGEP_15355	0.0	1.0	True
AJBGEP_15360	0.0	1.0	True
AJBGEP_15365	0.0	1.0	True
AJBGEP_15370	0.0	1.0	True
AJBGEP_15375	0.0	1.0	True
AJBGEP_15385	0.0	1.0	True
AJBGEP_15390	0.0	1.0	True
AJBGEP_15400	0.0	1.0	True
AJBGEP_15405	0.0	1.0	True
AJBGEP_15410	0.0	1.0	True
AJBGEP_15420	0.0	1.0	True
AJBGEP_15425	0.0	1.0	True
AJBGEP_15430	0.0	1.0	True
AJBGEP_15435	0.0	1.0	True
AJBGEP_15440	0.0	1.0	True
AJBGEP_15445	0.0	1.0	True
AJBGEP_15450	0.0	1.111	True
AJBGEP_15455	0.0	1.0	True
AJBGEP_15460	0.0	1.0	True
AJBGEP_15465	0.0	1.0	True
AJBGEP_15470	0.0	1.0	True
AJBGEP_15480	0.0	1.0	True
AJBGEP_15485	0.0	1.0	True
AJBGEP_15490	0.0	1.0	True
AJBGEP_15495	0.0	1.0	True
AJBGEP_15500	0.0	1.0	True
AJBGEP_15505	0.0	1.0	True
AJBGEP_15510	0.0	1.0	True
AJBGEP_15515	0.0	1.0	True
AJBGEP_15520	0.0	1.0	True
AJBGEP_15555	0.0	1.0	True
AJBGEP_15560	0.0	1.0	True
AJBGEP_15565	0.0	1.0	True
AJBGEP_15570	0.0	1.0	True
AJBGEP_15575	0.0	1.0	True
AJBGEP_15585	0.0	1.0	True
AJBGEP_15590	0.0	1.0	True
AJBGEP_15595	0.0	1.0	True
AJBGEP_15600	0.0	1.0	True
AJBGEP_15615	0.0	1.0	True
AJBGEP_15620	0.0	1.0	True
AJBGEP_15625	0.0	1.0	True
AJBGEP_15630	0.0	1.0	True
AJBGEP_15635	0.0	1.0	True
AJBGEP_15640	0.0	1.111	True
AJBGEP_15645	0.0	1.0	True
AJBGEP_15650	0.0	1.0	True
AJBGEP_15655	0.0	1.0	True
AJBGEP_15660	0.0	1.0	True
AJBGEP_15670	0.0	1.0	True
AJBGEP_15680	0.0	1.0	True
AJBGEP_15685	0.0	1.0	True
AJBGEP_15690	0.0	1.0	True
AJBGEP_15695	0.0	1.111	True
AJBGEP_15700	0.0	1.0	True
AJBGEP_15705	0.0	1.0	True
AJBGEP_15710	0.0	1.0	True
AJBGEP_15715	0.0	1.0	True
AJBGEP_15720	0.0	1.0	True
AJBGEP_15725	0.0	1.0	True
AJBGEP_15730	0.0	1.0	True
AJBGEP_15735	0.0	1.0	True
AJBGEP_15740	0.0	1.0	True
AJBGEP_15745	0.0	1.0	True
AJBGEP_15750	0.0	1.0	True
AJBGEP_15760	0.0	1.0	True
AJBGEP_15765	0.0	1.0	True
AJBGEP_15770	0.0	1.0	True
AJBGEP_15775	0.0	1.0	True
AJBGEP_15780	0.0	1.0	True
AJBGEP_15785	0.0	1.0	True
AJBGEP_15800	0.0	1.0	True
AJBGEP_15805	0.0	1.0	True
AJBGEP_15810	0.0	1.0	True
AJBGEP_15815	0.0	1.0	True
AJBGEP_15820	0.0	1.0	True
AJBGEP_17420	0.0	1.0	True
AJBGEP_17425	0.0	1.0	True
AJBGEP_17430	0.0	1.0	True
AJBGEP_17435	0.0	1.0	True
AJBGEP_17440	0.0	1.0	True
AJBGEP_17445	0.0	1.0	True
AJBGEP_17450	0.0	1.0	True
AJBGEP_17455	0.0	1.0	True
AJBGEP_17460	0.0	1.0	True
AJBGEP_17465	0.0	1.0	True
AJBGEP_17470	0.0	1.0	True
AJBGEP_17475	0.0	1.0	True
AJBGEP_17480	0.0	1.0	True
AJBGEP_17485	0.0	1.0	True
AJBGEP_17490	0.0	1.0	True
AJBGEP_17495	0.0	1.0	True
AJBGEP_17500	0.0	1.0	True
AJBGEP_17505	0.0	1.0	True
AJBGEP_17510	0.0	1.0	True
AJBGEP_17515	0.0	1.0	True
AJBGEP_17520	0.0	1.0	True
AJBGEP_17525	0.0	1.0	True
AJBGEP_17530	0.0	1.0	True
AJBGEP_17540	0.0	1.0	True
AJBGEP_17555	0.0	1.0	True
AJBGEP_17560	0.0	1.0	True
AJBGEP_17565	0.0	1.0	True
AJBGEP_17570	0.0	1.0	True
AJBGEP_17575	0.0	1.0	True
AJBGEP_17585	0.0	1.0	True
AJBGEP_17590	0.0	1.0	True
AJBGEP_17595	0.0	1.111	True
AJBGEP_17600	0.0	1.0	True
AJBGEP_17605	0.0	1.0	True
AJBGEP_17610	0.0	1.0	True
AJBGEP_17615	0.0	1.0	True
AJBGEP_17620	0.0	1.0	True
AJBGEP_17630	0.0	1.0	True
AJBGEP_17635	0.0	1.0	True
AJBGEP_17640	0.0	1.0	True
AJBGEP_17645	0.0	1.0	True
AJBGEP_17655	0.0	1.0	True
AJBGEP_17660	0.0	1.0	True
AJBGEP_17680	0.0	1.0	True
AJBGEP_17685	0.0	1.0	True
AJBGEP_17690	0.0	1.0	True
AJBGEP_17695	0.0	1.0	True
AJBGEP_17700	0.0	1.0	True
AJBGEP_17705	0.0	1.0	True
AJBGEP_17710	0.0	1.0	True
AJBGEP_17715	0.0	1.0	True
AJBGEP_17720	0.0	1.0	True
AJBGEP_17725	0.0	1.0	True
AJBGEP_17730	0.0	1.0	True
AJBGEP_17735	0.0	1.0	True
AJBGEP_17740	0.0	1.0	True
AJBGEP_17745	0.0	1.0	True
AJBGEP_17750	0.0	1.0	True
AJBGEP_17760	0.0	1.0	True
AJBGEP_17765	0.0	1.0	True
AJBGEP_17770	0.0	1.0	True
AJBGEP_17775	0.0	1.0	True
AJBGEP_17780	0.0	1.0	True
AJBGEP_17785	0.0	1.0	True
AJBGEP_17790	0.0	1.0	True
AJBGEP_17795	0.0	1.0	True
AJBGEP_17800	0.0	1.0	True
AJBGEP_17805	0.0	1.0	True
AJBGEP_17810	0.0	1.0	True
AJBGEP_17815	0.0	1.0	True
AJBGEP_17820	0.0	1.0	True
AJBGEP_17825	0.0	1.0	True
AJBGEP_17835	0.0	1.0	True
AJBGEP_17840	0.0	1.0	True
AJBGEP_17845	0.0	1.0	True
AJBGEP_17850	0.0	1.0	True
AJBGEP_17855	0.0	1.111	True
AJBGEP_17860	0.0	1.0	True
AJBGEP_17865	0.0	1.111	True
AJBGEP_17870	0.889	2.222	False
AJBGEP_17875	0.0	1.0	True
AJBGEP_17920	0.111	1.222	False
AJBGEP_17935	0.0	1.0	True
AJBGEP_17940	0.0	1.0	True
AJBGEP_17945	0.0	1.0	True
AJBGEP_17950	0.0	1.0	True
AJBGEP_17955	0.0	1.0	True
AJBGEP_19530	0.0	1.0	True
AJBGEP_19535	0.0	1.0	True
AJBGEP_19540	0.0	1.0	True
AJBGEP_19555	0.0	1.0	True
AJBGEP_19560	0.0	1.111	True
AJBGEP_19565	0.0	1.0	True
AJBGEP_19575	0.0	1.0	True
AJBGEP_19590	0.0	1.0	True
AJBGEP_19595	0.0	1.0	True
AJBGEP_19600	0.0	1.0	True
AJBGEP_19605	0.0	1.0	True
AJBGEP_19615	0.0	1.0	True
AJBGEP_19620	0.0	1.0	True
AJBGEP_19625	0.0	1.0	True
AJBGEP_19630	0.0	1.0	True
AJBGEP_19640	0.0	1.0	True
AJBGEP_19645	0.0	1.0	True
AJBGEP_19650	0.0	1.0	True
AJBGEP_19655	0.0	1.0	True
AJBGEP_19660	0.0	1.0	True
AJBGEP_19665	0.0	1.0	True
AJBGEP_19675	0.0	1.0	True
AJBGEP_19685	0.0	1.0	True
AJBGEP_19690	0.0	1.0	True
AJBGEP_19695	0.0	1.0	True
AJBGEP_19705	0.0	1.0	True
AJBGEP_19715	0.0	1.0	True
AJBGEP_19720	0.0	1.0	True
AJBGEP_19725	0.0	1.0	True
AJBGEP_19730	0.0	1.0	True
AJBGEP_19735	0.0	1.111	True
AJBGEP_19770	0.0	1.0	True
AJBGEP_19775	0.0	1.111	True
AJBGEP_19780	0.0	1.0	True
AJBGEP_19785	0.0	1.333	True
AJBGEP_19790	1.0	2.0	False
AJBGEP_19795	0.0	1.0	True
AJBGEP_19800	0.0	1.0	True
AJBGEP_19805	0.0	1.0	True
AJBGEP_19810	0.0	1.0	True
AJBGEP_19815	0.0	1.0	True
AJBGEP_19820	0.0	1.0	True
AJBGEP_19825	0.0	1.0	True
AJBGEP_19830	0.0	1.0	True
AJBGEP_19835	0.0	1.0	True
AJBGEP_19840	0.0	1.0	True
AJBGEP_19845	0.0	1.0	True
AJBGEP_19855	0.0	1.0	True
AJBGEP_19860	0.0	1.222	True
AJBGEP_19865	0.0	1.0	True
AJBGEP_19870	0.0	1.0	True
AJBGEP_19875	0.0	1.0	True
AJBGEP_19880	0.0	1.0	True
AJBGEP_19885	0.0	1.0	True
AJBGEP_19890	0.0	1.0	True
AJBGEP_19895	0.0	1.143	True
AJBGEP_19900	0.0	1.0	True
AJBGEP_19905	0.0	1.0	True
AJBGEP_19910	0.0	1.0	True
AJBGEP_19915	0.0	1.0	True
AJBGEP_19920	0.0	1.0	True
AJBGEP_19925	0.0	1.0	True
AJBGEP_19930	0.0	1.0	True
AJBGEP_19935	0.0	1.0	True
AJBGEP_19940	0.0	1.0	True
AJBGEP_19955	0.0	1.0	True
AJBGEP_19960	0.0	1.0	True
AJBGEP_19965	0.0	1.0	True
AJBGEP_19970	0.0	1.0	True
AJBGEP_19975	0.0	1.0	True
AJBGEP_19980	0.0	1.0	True
AJBGEP_19990	0.0	1.0	True
AJBGEP_19995	0.0	1.111	True
AJBGEP_20005	0.0	1.0	True
AJBGEP_20010	0.0	1.0	True
AJBGEP_20020	0.0	1.0	True
AJBGEP_20025	0.0	1.0	True
AJBGEP_20030	0.0	1.0	True
AJBGEP_20035	0.0	1.0	True
AJBGEP_21690	0.0	1.0	True
AJBGEP_21695	0.0	1.0	True
AJBGEP_21700	0.0	1.0	True
AJBGEP_21705	0.0	1.0	True
AJBGEP_21710	0.0	1.0	True
AJBGEP_21715	0.0	1.0	True
AJBGEP_21720	0.0	1.0	True
AJBGEP_21755	0.0	1.0	True
AJBGEP_21760	0.0	1.0	True
AJBGEP_21765	0.0	1.0	True
AJBGEP_21795	0.0	1.0	True
AJBGEP_21800	0.0	1.0	True
AJBGEP_21805	0.0	1.0	True
AJBGEP_21810	0.0	1.0	True
AJBGEP_21815	0.0	1.0	True
AJBGEP_21820	0.0	1.0	True
AJBGEP_21835	0.0	1.0	True
AJBGEP_21855	0.0	1.0	True
AJBGEP_21860	0.0	1.0	True
AJBGEP_21880	0.0	1.0	True
AJBGEP_21885	0.0	1.0	True
AJBGEP_21895	0.0	1.0	True
AJBGEP_21900	0.0	1.0	True
AJBGEP_21905	0.0	1.0	True
AJBGEP_21910	0.0	1.0	True
AJBGEP_21915	0.0	1.0	True
AJBGEP_21920	0.0	1.0	True
AJBGEP_21925	0.0	1.0	True
AJBGEP_21930	0.0	1.0	True
AJBGEP_21940	0.0	1.0	True
AJBGEP_21970	0.111	1.111	False
AJBGEP_21975	0.0	1.0	True
AJBGEP_21980	0.0	1.0	True
AJBGEP_21985	0.0	1.0	True
AJBGEP_21990	0.0	1.0	True
AJBGEP_21995	0.0	1.0	True
AJBGEP_22000	0.0	1.0	True
AJBGEP_22005	0.0	1.0	True
AJBGEP_22010	0.0	1.0	True
AJBGEP_22015	0.0	1.0	True
AJBGEP_22020	0.0	1.0	True
AJBGEP_22025	0.0	1.0	True
AJBGEP_22030	0.0	1.0	True
AJBGEP_22155	0.0	1.0	True
AJBGEP_22160	0.0	1.0	True
AJBGEP_22170	0.0	1.0	True
AJBGEP_22185	0.0	1.0	True
AJBGEP_22190	0.0	1.0	True
AJBGEP_22195	0.0	1.0	True
AJBGEP_22200	0.0	1.0	True
AJBGEP_22205	0.0	1.0	True
AJBGEP_22210	0.0	1.0	True
AJBGEP_22215	0.0	1.0	True
AJBGEP_22220	0.0	1.0	True
AJBGEP_22225	0.0	1.0	True
AJBGEP_22230	0.0	1.0	True
AJBGEP_22240	0.0	1.0	True
AJBGEP_22245	0.0	1.0	True
AJBGEP_22250	0.0	1.0	True
AJBGEP_22255	0.0	1.0	True
AJBGEP_22260	0.0	1.0	True
AJBGEP_22265	0.0	1.0	True
AJBGEP_23320	0.0	1.0	True
AJBGEP_23335	0.0	1.0	True
AJBGEP_23340	0.0	1.0	True
AJBGEP_23350	0.0	1.0	True
AJBGEP_23355	0.0	1.0	True
AJBGEP_23360	0.0	1.0	True
AJBGEP_23365	0.0	1.0	True
AJBGEP_23370	0.0	1.0	True
AJBGEP_23375	0.0	1.0	True
AJBGEP_23380	0.0	1.0	True
AJBGEP_23385	0.0	1.111	True
AJBGEP_23390	0.0	1.0	True
AJBGEP_23395	0.0	1.0	True
AJBGEP_23405	0.0	1.0	True
AJBGEP_23410	0.0	1.0	True
AJBGEP_23415	0.0	1.0	True
AJBGEP_23420	0.0	1.0	True
AJBGEP_23425	0.0	1.0	True
AJBGEP_23440	0.0	1.0	True
AJBGEP_23445	0.0	1.0	True
AJBGEP_23460	0.0	1.0	True
AJBGEP_23465	0.0	1.0	True
AJBGEP_23470	0.0	1.0	True
AJBGEP_23475	0.0	1.0	True
AJBGEP_23485	0.0	1.0	True
AJBGEP_23490	0.0	1.0	True
AJBGEP_23560	0.0	1.0	True
AJBGEP_23575	0.111	1.111	False
AJBGEP_23600	0.0	1.0	True
AJBGEP_23605	0.0	1.0	True
AJBGEP_23610	0.0	1.0	True
AJBGEP_23615	0.0	1.0	True
AJBGEP_23620	0.0	1.0	True
AJBGEP_23630	0.0	1.0	True
AJBGEP_23635	0.0	1.0	True
AJBGEP_23640	0.0	1.0	True
AJBGEP_23645	0.0	1.0	True
AJBGEP_23650	0.0	1.0	True
AJBGEP_23655	0.0	1.0	True
AJBGEP_23660	0.0	1.0	True
AJBGEP_23665	0.0	1.0	True
AJBGEP_23670	0.0	1.0	True
AJBGEP_23680	0.0	1.111	True
AJBGEP_23685	0.0	1.0	True
AJBGEP_23735	0.0	1.0	True
AJBGEP_23740	0.0	1.0	True
AJBGEP_23745	0.0	1.0	True
AJBGEP_23750	0.0	1.111	True
AJBGEP_23790	0.0	1.0	True
AJBGEP_23795	0.0	1.0	True
AJBGEP_23800	0.0	1.0	True
AJBGEP_23805	0.0	1.0	True
AJBGEP_23810	0.0	1.0	True
AJBGEP_23815	0.0	1.0	True
AJBGEP_23820	0.0	1.0	True
AJBGEP_23825	0.0	1.0	True
AJBGEP_23830	0.0	1.0	True
AJBGEP_23835	0.0	1.0	True
AJBGEP_23840	0.0	1.0	True
HFCAGB_02855	0.0	1.0	True
HFCAGB_02875	0.0	1.0	True
HFCAGB_02880	0.0	1.0	True
HFCAGB_06120	0.0	1.0	True
HFCAGB_06130	0.0	1.0	True
HFCAGB_06195	0.0	1.0	True
AJBGEP_08915	0.0	1.0	True
AJBGEP_08920	0.0	1.0	True
AJBGEP_09445	0.0	1.0	True
AJBGEP_09450	0.0	1.0	True
AJBGEP_09455	0.0	1.0	True
AJBGEP_09465	0.0	1.0	True
AJBGEP_09470	0.0	1.0	True
AJBGEP_09475	0.0	1.0	True
AJBGEP_09485	0.0	1.0	True
AJBGEP_09490	0.0	1.0	True
AJBGEP_09495	0.0	1.0	True
AJBGEP_09500	0.0	1.0	True
AJBGEP_09505	0.0	1.0	True
AJBGEP_09510	0.0	1.0	True
AJBGEP_09515	0.0	1.0	True
AJBGEP_09520	0.0	1.0	True
AJBGEP_09525	0.0	1.0	True
AJBGEP_09530	0.0	1.0	True
AJBGEP_09535	0.0	1.0	True
AJBGEP_09540	0.0	1.0	True
AJBGEP_09545	0.0	1.0	True
AJBGEP_09565	0.0	1.0	True
AJBGEP_09570	0.0	1.0	True
AJBGEP_09575	0.0	1.0	True
AJBGEP_09580	0.0	1.0	True
AJBGEP_09585	0.0	1.0	True
AJBGEP_09590	0.0	1.0	True
AJBGEP_09595	0.0	1.0	True
AJBGEP_09600	0.0	1.0	True
AJBGEP_09610	0.0	1.0	True
AJBGEP_09615	0.0	1.0	True
AJBGEP_09620	0.0	1.0	True
AJBGEP_09625	0.0	1.0	True
AJBGEP_09630	0.0	1.0	True
AJBGEP_09635	0.0	1.0	True
AJBGEP_09640	0.0	1.0	True
AJBGEP_09645	0.0	1.0	True
AJBGEP_09650	0.0	1.0	True
AJBGEP_09660	0.0	1.0	True
AJBGEP_09665	0.0	1.0	True
AJBGEP_09670	0.0	1.0	True
AJBGEP_09675	0.0	1.0	True
AJBGEP_09680	0.0	1.111	True
AJBGEP_09685	0.0	1.0	True
AJBGEP_09690	0.0	1.0	True
AJBGEP_09695	0.0	1.0	True
AJBGEP_09700	0.0	1.0	True
AJBGEP_09705	0.0	1.0	True
AJBGEP_09710	0.0	1.0	True
AJBGEP_09715	0.0	1.0	True
AJBGEP_09720	0.0	1.0	True
AJBGEP_09725	0.0	1.0	True
AJBGEP_09730	0.0	1.0	True
AJBGEP_09735	0.0	1.0	True
AJBGEP_09740	0.0	1.0	True
AJBGEP_09745	0.0	1.0	True
AJBGEP_09755	0.0	1.0	True
AJBGEP_09760	0.0	1.0	True
AJBGEP_09785	0.0	1.0	True
AJBGEP_09790	0.0	1.0	True
AJBGEP_09795	0.0	1.0	True
AJBGEP_09855	0.0	1.0	True
AJBGEP_09860	0.0	1.0	True
AJBGEP_09865	0.0	1.0	True
AJBGEP_09870	0.0	1.0	True
AJBGEP_09875	0.0	1.0	True
AJBGEP_09880	0.0	1.0	True
AJBGEP_09885	0.0	1.0	True
AJBGEP_09890	0.0	1.0	True
AJBGEP_09895	0.0	1.0	True
AJBGEP_09900	0.0	1.0	True
AJBGEP_09905	0.0	1.0	True
AJBGEP_09910	0.0	1.0	True
AJBGEP_09915	0.0	1.0	True
AJBGEP_09920	0.0	1.0	True
AJBGEP_09925	0.0	1.0	True
AJBGEP_09930	0.0	1.0	True
AJBGEP_09935	0.0	1.0	True
AJBGEP_09940	0.0	1.0	True
AJBGEP_09945	0.0	1.0	True
AJBGEP_09950	0.0	1.0	True
AJBGEP_09955	0.0	1.0	True
AJBGEP_11570	0.0	1.0	True
AJBGEP_11575	0.0	1.0	True
AJBGEP_11580	0.0	1.143	True
AJBGEP_11585	0.0	1.0	True
AJBGEP_11590	0.0	1.0	True
AJBGEP_11595	0.0	1.0	True
AJBGEP_11600	0.0	1.0	True
AJBGEP_11605	0.0	1.0	True
AJBGEP_11610	0.0	1.0	True
AJBGEP_11615	0.0	1.0	True
AJBGEP_11620	0.0	1.0	True
AJBGEP_11625	0.0	1.0	True
AJBGEP_11630	0.0	1.0	True
AJBGEP_11635	0.0	1.0	True
AJBGEP_11640	0.0	1.0	True
AJBGEP_11645	0.0	1.0	True
AJBGEP_11650	0.0	1.0	True
AJBGEP_11660	0.0	1.0	True
AJBGEP_11665	0.0	1.0	True
AJBGEP_11670	0.0	1.0	True
AJBGEP_11675	0.0	1.0	True
AJBGEP_11680	0.0	1.0	True
AJBGEP_11685	0.0	1.0	True
AJBGEP_11690	0.0	1.0	True
AJBGEP_11695	0.0	1.0	True
AJBGEP_11700	0.0	1.0	True
AJBGEP_11710	0.0	1.0	True
AJBGEP_11715	0.0	1.0	True
AJBGEP_11720	0.0	1.0	True
AJBGEP_11725	0.0	1.0	True
AJBGEP_11730	0.0	1.0	True
AJBGEP_11735	0.0	1.0	True
AJBGEP_11740	0.0	1.0	True
AJBGEP_11745	0.0	1.0	True
AJBGEP_11750	0.0	1.0	True
AJBGEP_11755	0.0	1.0	True
AJBGEP_11760	0.0	1.0	True
AJBGEP_11765	0.0	1.0	True
AJBGEP_11770	0.0	1.111	True
AJBGEP_11775	0.0	1.0	True
AJBGEP_11780	0.0	1.222	True
AJBGEP_11785	0.0	1.111	True
AJBGEP_11790	0.0	1.0	True
AJBGEP_11800	0.0	1.0	True
AJBGEP_11805	0.0	1.0	True
AJBGEP_11810	0.0	1.0	True
AJBGEP_11820	0.0	1.0	True
AJBGEP_11825	0.0	1.111	True
AJBGEP_11830	0.0	1.111	True
AJBGEP_11840	0.0	1.0	True
AJBGEP_11845	0.0	1.0	True
AJBGEP_11850	0.0	1.0	True
AJBGEP_11855	0.0	1.0	True
AJBGEP_11865	0.0	1.0	True
AJBGEP_11870	0.0	1.0	True
AJBGEP_11875	0.0	1.0	True
AJBGEP_11880	0.0	1.0	True
AJBGEP_11885	0.0	1.0	True
AJBGEP_11895	0.0	1.0	True
AJBGEP_11900	0.0	1.0	True
AJBGEP_11905	0.0	1.0	True
AJBGEP_11910	0.0	1.0	True
AJBGEP_11925	0.0	1.0	True
AJBGEP_11935	0.0	1.0	True
AJBGEP_11940	0.0	1.0	True
AJBGEP_11945	0.0	1.0	True
AJBGEP_11950	0.0	1.0	True
AJBGEP_11955	0.0	1.0	True
AJBGEP_11960	0.0	1.0	True
AJBGEP_11965	0.0	1.0	True
AJBGEP_11970	0.0	1.0	True
AJBGEP_11975	0.0	1.0	True
AJBGEP_11980	0.0	1.0	True
AJBGEP_12055	0.0	1.286	True
AJBGEP_12070	0.0	1.0	True
AJBGEP_12075	0.0	1.0	True
AJBGEP_13130	0.0	1.0	True
AJBGEP_13150	0.0	1.0	True
AJBGEP_13155	0.0	1.0	True
AJBGEP_13160	0.0	1.0	True
AJBGEP_13165	0.0	1.0	True
AJBGEP_13175	0.0	1.0	True
AJBGEP_13185	0.0	1.0	True
AJBGEP_13190	0.0	1.0	True
AJBGEP_13195	0.0	1.0	True
AJBGEP_13200	0.0	1.0	True
AJBGEP_13205	0.0	1.0	True
AJBGEP_13215	0.0	1.0	True
AJBGEP_13220	0.0	1.0	True
AJBGEP_13225	0.0	1.0	True
AJBGEP_13240	0.0	1.0	True
AJBGEP_13245	0.0	1.0	True
AJBGEP_13255	0.0	1.0	True
AJBGEP_13260	0.0	1.0	True
AJBGEP_13265	0.0	1.0	True
AJBGEP_13270	0.0	1.0	True
AJBGEP_13280	0.0	1.0	True
AJBGEP_13295	0.0	1.0	True
AJBGEP_13305	0.0	1.0	True
AJBGEP_13310	0.0	1.0	True
AJBGEP_13320	0.0	1.0	True
AJBGEP_13325	0.0	1.0	True
AJBGEP_13330	0.0	1.0	True
AJBGEP_13335	0.0	1.0	True
AJBGEP_13340	0.0	1.0	True
AJBGEP_13345	0.0	1.0	True
AJBGEP_13355	0.0	1.0	True
AJBGEP_13360	0.0	1.0	True
AJBGEP_13365	0.0	1.0	True
AJBGEP_13370	0.0	1.0	True
AJBGEP_13375	0.0	1.0	True
AJBGEP_13380	0.0	1.0	True
AJBGEP_13390	0.0	1.0	True
AJBGEP_13395	0.0	1.0	True
AJBGEP_13400	0.0	1.0	True
AJBGEP_13405	0.0	1.0	True
AJBGEP_13410	0.0	1.0	True
AJBGEP_13415	0.0	1.0	True
AJBGEP_13425	0.0	1.0	True
AJBGEP_13430	0.0	1.0	True
AJBGEP_13435	0.0	1.0	True
AJBGEP_13455	0.0	1.143	True
AJBGEP_13465	0.0	1.111	True
AJBGEP_13470	0.0	1.0	True
AJBGEP_13475	0.0	1.0	True
AJBGEP_13480	0.0	1.0	True
AJBGEP_13485	0.0	1.0	True
AJBGEP_13490	0.0	1.0	True
AJBGEP_13500	0.0	1.0	True
AJBGEP_13505	0.0	1.0	True
AJBGEP_13510	0.0	1.0	True
AJBGEP_13515	0.0	1.0	True
AJBGEP_13520	0.0	1.0	True
AJBGEP_13525	0.0	1.0	True
AJBGEP_13530	0.0	1.0	True
AJBGEP_13535	0.0	1.111	True
AJBGEP_13540	0.0	1.0	True
AJBGEP_13545	0.0	1.111	True
AJBGEP_13550	0.0	1.0	True
AJBGEP_13555	0.0	1.0	True
AJBGEP_13570	0.0	1.0	True
AJBGEP_13580	0.0	1.0	True
AJBGEP_13585	0.0	1.0	True
AJBGEP_13590	0.0	1.0	True
AJBGEP_13595	0.0	1.0	True
AJBGEP_13600	0.0	1.0	True
AJBGEP_13605	0.0	1.0	True
AJBGEP_13610	0.0	1.0	True
AJBGEP_13615	0.0	1.0	True
AJBGEP_13620	0.0	1.0	True
AJBGEP_13625	0.0	1.0	True
AJBGEP_13630	0.0	1.0	True
AJBGEP_13640	0.0	1.0	True
AJBGEP_13645	0.0	1.0	True
AJBGEP_16365	0.0	1.0	True
AJBGEP_16370	0.0	1.0	True
AJBGEP_16375	0.0	1.0	True
AJBGEP_16380	0.0	1.0	True
AJBGEP_16385	0.0	1.0	True
AJBGEP_16395	0.0	1.0	True
AJBGEP_16400	0.0	1.0	True
AJBGEP_16405	0.0	1.0	True
AJBGEP_16410	0.0	1.0	True
AJBGEP_16420	0.0	1.0	True
AJBGEP_16425	0.0	1.0	True
AJBGEP_16430	0.0	1.0	True
AJBGEP_16445	0.0	1.111	True
AJBGEP_16450	0.0	1.0	True
AJBGEP_16460	0.0	1.0	True
AJBGEP_16465	0.0	1.0	True
AJBGEP_16470	0.0	1.0	True
AJBGEP_16475	0.0	1.0	True
AJBGEP_16480	0.0	1.0	True
AJBGEP_16485	0.0	1.0	True
AJBGEP_16490	0.0	1.0	True
AJBGEP_16520	0.0	1.0	True
AJBGEP_16525	0.0	1.0	True
AJBGEP_16530	0.0	1.0	True
AJBGEP_16555	0.0	1.0	True
AJBGEP_16560	0.0	1.0	True
AJBGEP_16565	0.0	1.0	True
AJBGEP_16570	0.0	1.0	True
AJBGEP_16575	0.0	1.0	True
AJBGEP_16585	0.0	1.0	True
AJBGEP_16595	0.0	1.111	True
AJBGEP_16600	0.0	1.0	True
AJBGEP_16605	0.0	1.0	True
AJBGEP_16610	0.0	1.0	True
AJBGEP_16615	0.0	1.0	True
AJBGEP_16620	0.0	1.0	True
AJBGEP_16625	0.0	1.0	True
AJBGEP_16630	0.0	1.0	True
AJBGEP_16635	0.0	1.0	True
AJBGEP_16640	0.0	1.0	True
AJBGEP_16645	0.0	1.222	True
AJBGEP_16650	0.0	1.0	True
AJBGEP_16655	0.0	1.0	True
AJBGEP_16660	0.0	1.0	True
AJBGEP_16665	0.0	1.0	True
AJBGEP_16670	0.0	1.0	True
AJBGEP_16675	0.0	1.0	True
AJBGEP_16680	0.0	1.0	True
AJBGEP_16685	0.0	1.0	True
AJBGEP_16690	0.0	1.0	True
AJBGEP_16695	0.0	1.0	True
AJBGEP_16705	0.0	1.0	True
AJBGEP_16710	0.0	1.111	True
AJBGEP_16715	0.0	1.0	True
AJBGEP_16720	0.0	1.0	True
AJBGEP_16730	0.0	1.0	True
AJBGEP_16735	0.0	1.0	True
AJBGEP_16740	0.0	1.0	True
AJBGEP_16745	0.0	1.0	True
AJBGEP_16750	0.0	1.0	True
AJBGEP_16755	0.0	1.0	True
AJBGEP_16760	0.0	1.0	True
AJBGEP_16765	0.0	1.125	True
AJBGEP_16770	0.0	1.0	True
AJBGEP_16775	0.0	1.0	True
